id,user_id,text,created_at,geo,place_name,coordinates,user_location,likes,retweets,followers,lang
_1238510189717970946,_232268199,"Today we opened the State's first drive-through #COVID19 mobile testing center in New Rochelle.

The Mobile Testing… https://t.co/3SCDrJYy6B",2020-03-13 17:00:14,None,,None,New York,2918,715,2639781,en
_1237436448069935104,_1192637436213391360,@thetroopsNFL This is deliberately false information designed to suppress the vote in MI. Reported to Twitter as TOS violation.,2020-03-10 17:53:34,None,,None,,2,0,765,en
_1237759835321577473,_189995230,I deleted the original tweet after reading your replies  took me a bit of time as I’m out of the country  but I don… https://t.co/LQDnniMPmd,2020-03-11 15:18:35,None,,None,Brooklyn  NY,91,1,1116,en
_1237909897020207104,_50374439,https://t.co/pgybgIYJdG,2020-03-12 01:14:53,None,,None,Los Angeles,1023605,207759,16658593,und
_1239393491165347840,_1399966783,Lot’s of people asking me. There is NO such thing as a Stafford Act national lockdown authority. It just DOES NOT w… https://t.co/LcFiexJilL,2020-03-16 03:30:09,None,,None,Washington  DC,4162,1134,33297,en
_1237034894771064832,_232268199,"We’re hearing from local governments that acquiring hand sanitizer has been a real problem. 

NYS will immediately… https://t.co/sIFdnQxEnw",2020-03-09 15:17:56,None,,None,New York,3544,896,2639781,en
_1234935518904954891,_68291888,纽约法拉盛今天一个小伙走着呢着昏倒了...不知道是否和新冠状病毒有关 https://t.co/eGPyDaqCKi,2020-03-03 20:15:46,None,,None,New York  NY,419,257,13871,zh
_1238071848383979521,_1375289149,The CDC website shows the number of tests for coronavirus in the US have gone down in the past few days. VP Pence s… https://t.co/bgv9XhNwyJ,2020-03-12 11:58:25,None,,None,,38,29,353157,en
_1236237621585723393,_525260096,FAKE: So far  No Corona (COVID-19) Case in Tanzania. However we remain on high alert to the rapid spread of the vir… https://t.co/r1BpwZfAla,2020-03-07 10:29:51,None,,None,Dodoma  Tanzania,291,83,422163,en
_1237490128110653441,_93069110,Earlier today  I RTed a fake BBC account and un-RTed when a very helpful reader flagged it. My apologies for confus… https://t.co/pE9j38hGAH,2020-03-10 21:26:52,None,,None,,686,160,1722952,en
_1232379980996325376,_150078976,"Trump has put no one in charge of Coronavirus.

He is pushing cuts to the budgets of all the agencies that fight pa… https://t.co/O1nikju4dd",2020-02-25 19:00:58,None,,None,,39854,15680,1033487,en
_1235190010665668608,_455024343,"Important #Coronavirus #covid19 updates:
1) @US_FDA says 46 state public health labs in addition to @CDCgov now doi… https://t.co/5MZB16FP0x",2020-03-04 13:07:01,None,,None,Washington  DC,220,114,912509,en
_1234992891388465159,_17494010,"At a time of crisis like this we need serious  sober  credible leadership.

We don’t need a president who just says… https://t.co/7OxuRKWb0k",2020-03-04 00:03:45,None,,None,New York  NY,11760,3019,3197211,en
_1234902210133270535,_17494010,Testing kits weren’t as available or accurate as they should've been in the early days of the coronavirus outbreak… https://t.co/uzuesx6VAx,2020-03-03 18:03:24,None,,None,New York  NY,7314,2838,3197211,en
_1232129234489008130,_17494010,"We’ve seen no sign that President Trump has any plan or urgency to deal with the spread of the Coronavirus.

We nee… https://t.co/oCgNG5QDqB",2020-02-25 02:24:36,None,,None,New York  NY,2156,569,3197211,en
_1225104327582326784,_17494010,"If past is prologue  almost everything President Trump said last night will be contradicted by his budget.

In the… https://t.co/EbWJj9qWUo",2020-02-05 17:10:07,None,,None,New York  NY,3552,1216,3197211,en
_1225176907873996800,_17494010,"Madison and Washington were right.

There's no greater subversion of our democracy than for powers outside our bord… https://t.co/PiZnVw8RD1",2020-02-05 21:58:32,None,,None,New York  NY,3521,983,3197211,en
_1225237171944161281,_17494010,"The drip  drip  drip of new evidence is going to keep coming out.

With each new revelation  Senate Republicans wil… https://t.co/82cEKWdg8u",2020-02-06 01:58:00,None,,None,New York  NY,42307,11432,3197211,en
_1225189443080015875,_17494010,"I direct my final message of this trial to the American people:

Don't lose hope.

There is justice in the world  a… https://t.co/yrs174CGL6",2020-02-05 22:48:20,None,,None,New York  NY,10258,2505,3197211,en
_1225186371729530880,_17494010,Republican Senators denied the Senate's right to examine relevant evidence  to call witnesses and documents  to pro… https://t.co/CIphpcWgx2,2020-02-05 22:36:08,None,,None,New York  NY,3899,1127,3197211,en
_1225183485599666177,_17494010,Together  the defenses advanced by President Trump's lawyers are as dangerous to the republic as they are preposter… https://t.co/VgrH03IkLx,2020-02-05 22:24:40,None,,None,New York  NY,1918,554,3197211,en
_1225179035854090241,_17494010,Once President Trump realized he got caught  he tried to cover it up. https://t.co/omfJeCJO52,2020-02-05 22:06:59,None,,None,New York  NY,2035,474,3197211,en
_1225226331849445382,_17494010,"6-year-old Bronx native Jonathan and his family were my State of the Union guests last night.

If President Trump r… https://t.co/DhPrHD3pXo",2020-02-06 01:14:55,None,,None,New York  NY,1927,600,3197211,en
_1225098102316716032,_17494010,"President Trump tried to take credit for a growing economy.

But the truth? The economy in Obama’s last 35 months c… https://t.co/r5QDXfWv8I",2020-02-05 16:45:23,None,,None,New York  NY,8485,2786,3197211,en
_1225220787688308736,_17494010,"Pres. Trump’s #SOTU was demagogic  undignified  partisan  untruthful

And we have to remember to believe what he do… https://t.co/eLEQg7m8bL",2020-02-06 00:52:53,None,,None,New York  NY,5902,1874,3197211,en
_1225079557423869954,_17494010,"President Trump claimed last night that he will fight to protect patients with pre-existing conditions.

A flat-out… https://t.co/AJLd2fSd2N",2020-02-05 15:31:42,None,,None,New York  NY,7338,2637,3197211,en
_1225212377760702465,_17494010,LGBTQ rights activist and icon Marsha P. Johnson served as an important leader of the Stonewall Uprising—a pivotal… https://t.co/8iRIowOnol,2020-02-06 00:19:28,None,,None,New York  NY,1002,212,3197211,en
_1225204912755179521,_17494010,President Trump's relentless opposition to helping our fellow Americans in Puerto Rico in their time of need is app… https://t.co/Si5WBFYsOE,2020-02-05 23:49:49,None,,None,New York  NY,5380,2017,3197211,en
_1225198071618908160,_17494010,"Generations have sacrificed to extend the vote to all

GOP attacks on voting rights of voters of color  young voter… https://t.co/xHDtztpTe1",2020-02-05 23:22:38,None,,None,New York  NY,1329,500,3197211,en
_1225986606575706113,_2218026914,"Q: Does drinking alcohol prevent the new #coronavirus?

A: No  drinking alcohol does not protect you from 2019-nCoV… https://t.co/UdL4c23Ucf",2020-02-08 03:35:59,None,,None,Manila  Philippines,351,222,83681,en
_1234205743248601088,_1233431988343734272,So we see this here as well -- you're not linked to a Vox explainer on what virus patents are about. You're deep-li… https://t.co/P8mbAMMqVY,2020-03-01 19:55:54,None,,None,Portland  OR,23,7,1298,en
_1234502562209878016,_14499829,LIVE daily media briefing on #COVID19 with @DrTedros #coronavirus https://t.co/bFQNRfyRfx,2020-03-02 15:35:21,None,,None,Geneva  Switzerland,1127,958,9036354,en
_1234295518211133440,_16367617,BREAKING: King Co. Public Health confirms four new cases of #coronavirus  including one death.  All of those cases… https://t.co/eBRdCW62IN,2020-03-02 01:52:38,None,Life Care Center of Kirkland,None,Seattle  WA,923,524,5732,en
_1233976757520236544,_19730030,@TedLandK5 someone just posted this in the comments section on a @KING5Seattle article on FB regarding firefighters… https://t.co/AWgss8vdJw,2020-03-01 04:45:59,None,,None,Seattle  WA,0,0,776,en
_1233771696462684161,_800713486229614597,"1. THREAD.

There's a fake news story circulating from a website called ""MCM News"" claiming the Pope has the… https://t.co/bjwO4kQuTM",2020-02-29 15:11:09,None,,None,,604,666,35572,en
_1233773314067324929,_800713486229614597,"4. Third  there's no ""About Us"" or similar kind of page on the website explaining who runs the site and no authors… https://t.co/hTVu70Kh9F",2020-02-29 15:17:35,None,,None,,65,21,35572,en
_1234573571726422016,_56421774,Misinformation on Social Media -- THERE IS NO #CoV19 in the RGV --- Only the CDC can Confirm #CoV19 not local labs… https://t.co/tfOhhIjH8r,2020-03-02 20:17:31,None,,None,26̊ 17.227 N   98̊ 8.905 W,72,79,3453,en
_1232174588634660864,_966318513869807618,If you call the police I’ll cough. Florida man arrested for robbery using cough as a weapon. Attention for this gen… https://t.co/labvTvUTCT,2020-02-25 05:24:49,None,,None,Pakistan/china,1204,456,88,en
_1233440669848481794,_1179469835715125248,"#BREAKING I figured it out! 

Every election year has a disease

SARS ———2004
AVIAN———2008
SWINE———2010
MERS———-201… https://t.co/yh0eIOaidA",2020-02-28 17:15:46,None,,None,Manhattan  NY,2553,1809,28462,en
_1233150003469787136,_157054921,"Every election year has a disease

SARS ———2004
AVIAN———2008
SWINE———2010
MERS———-2012
EBOLA———2014
ZIKA————2016
EB… https://t.co/8Bgr7QEgh1",2020-02-27 22:00:46,None,,None,,83,79,10585,en
_1233486735578976257,_146569971,CDC does not currently recommend the general public use facemasks or respirators for #COVID19. This 2017 @NIOSH gra… https://t.co/nJtrKemahB,2020-02-28 20:18:49,None,,None,Atlanta  GA,613,515,3698083,en
_1233406525491814400,_759251,"38% of Americans wouldn't buy Corona beer ""under any circumstances"" because of the coronavirus  according to a rece… https://t.co/pKrg5lOZ1o",2020-02-28 15:00:05,None,,None,,68949,18085,52882410,en
_1223324053454254080,_782615960,@gorskon I looked at that alignment - the two aligned sequences are distantly related  but this would argue against… https://t.co/A8V4NNCeBR,2020-01-31 19:15:57,None,,None,Maryland  USA,5,0,12803,en
_1224016475427655680,_14499829,@WHOWPRO @WHOSEARO @WHO_Europe @pahowho @WHOEMRO @WHOAFRO Q: Can regularly rinsing your nose with saline solution h… https://t.co/SLIyZYCuep,2020-02-02 17:07:23,None,,None,Geneva  Switzerland,262,187,9036355,en
_1224795417428332544,_156666863,Video from China shows People feeling the heat of the #Coronavirus  people trying to escape the quarantine zone.… https://t.co/xWcNcMStBE,2020-02-04 20:42:37,None,,None,ORD ,29,38,44391,en
_1207528337180020736,_1196328476489371648,More protests today in Maoming  Guangdong  CHINA.  #freehongkong #standwithhongkong #hongkong #protest #香港人加油… https://t.co/RCWldvaqsS,2019-12-19 05:09:25,None,,None,,9,2,239,en
_1223337991168380928,_224896427,These short inserts do indeed exist in #nCoV2019 relative to its closest sequenced relative (BetaCoV/bat/Yunnan/RaT… https://t.co/9m7CRYlKWo,2020-01-31 20:11:20,None,,None,Seattle  WA,1197,598,305330,en
_1222683456943071233,_1197967902076522497,"Hey #Australia a heads up would've been nice.

https://t.co/iXUBs8ooPJ

#2019nCoV  #China #coronoavirus… https://t.co/qhxHGhbZpT",2020-01-30 00:50:27,None,,None,718,0,0,1690,en
_1222780786140680193,_1202945152022659073,Is LEFTY #billgateseugenicist working for the Lefty #Chinese Government or vice versa? Where is his arrest warrant?  https://t.co/tJktqDk5qm,2020-01-30 07:17:12,None,,None,City of London  London,0,0,174,en
_1223387837338353665,_478131673,@ARanganathan72 I did the analysis myself  using a multiple alignment of many more sars-like bat coronaviruses  and… https://t.co/oKHUeRDQhl,2020-01-31 23:29:24,None,,None,,84,19,114275,en
_1222968733829865477,_14499829,"@DrTedros @WHOWPRO @WHOSEARO @pahowho @WHO_Europe @WHOEMRO @WHOAFRO 🚨BREAKING🚨

""For all of these reasons  I am dec… https://t.co/Rka2mXAFLY",2020-01-30 19:44:02,None,,None,Geneva  Switzerland,12747,16034,9036354,en
_1231958104419393538,_14499829,Daily media briefing on #COVID19 with @DrTedros https://t.co/ChotCy0r1k,2020-02-24 15:04:35,None,,None,Geneva  Switzerland,1385,1004,9036354,en
_1221852444453408768,_1180933034423529473,Bill Gates has made $$$ creating computer Viruses and Anti-Virus Software! Now Makes Virus’s for Humans then sells… https://t.co/fqb1k1OLmF,2020-01-27 17:48:18,None,,None,,29,57,9324,en
_1220891789177106432,_18815507,"Statement about nCoV and our pandemic exercise: 

https://t.co/T6YSlGSCwT

@JHSPH_CHS and our partners did not make… https://t.co/ysDOHlw7K1",2020-01-25 02:11:00,None,,None,Baltimore,199,142,208292,en
_1222253863748587520,_14750177,@Titi_0609 Hi Alma  Scripps Urgent Care in Vista never stopped seeing patients and remains open. While one person w… https://t.co/a5qaXgmDFs,2020-01-28 20:23:24,None,San Diego,None,San Diego  CA,0,1,28000,en
_1222252685979574272,_14750177,@jefferrrson Hi Jefferson  we want to assure you that there are no coronavirus cases at our Chula Vista facility no… https://t.co/l3CDgm3xDv,2020-01-28 20:18:43,None,San Diego,None,San Diego  CA,3,3,28000,en
