checked_link,countries,date,id,justify,label,poynter_link,source,title
https://checkyourfact.com/2020/04/15/fact-check-thieves-face-masked-doused-chemicals-rob-people/,UnitedStates,2020-04-15 00:00:00,467,explanation no news reporting about such robberies could be found the same post has been shared in several different countries without specific details about the alleged robberies,FALSE,https://www.poynter.org/?ifcn_misinformation=thieves-are-handing-out-chemically-doused-face-masks-to-knock-people-out-before-robbing-them, Check Your Fact, thieves are handing out chemically doused face masks to knock people out before robbing them
https://www.politifact.com/factchecks/2020/may/18/viral-image/nancy-pelosi-didnt-say-accepting-check-trump-means/,UnitedStates,2020-04-15 00:00:00,468,explanation house speaker nancy pelosi criticized president donald trump after learning stimulus payments could be delayed to americans to accommodate adding his name to checks but we found no evidence she said this,FALSE,https://www.poynter.org/?ifcn_misinformation=claim-that-nancy-pelosi-said-if-you-accept-a-check-from-trump-you-might-as-well-vote-for-him, PolitiFact, claim that nancy pelosi said if you accept a check from trump you might as well vote for him
https://www.factcheck.org/2020/04/stimulus-checks-wont-reduce-future-tax-refunds/,UnitedStates,2020-04-15 00:00:00,469,explanation the us internal revenue service says the payment will not reduce your refund or increase the amount you owe when you file your 2020 tax return next year,FALSE,https://www.poynter.org/?ifcn_misinformation=economic-stimulus-payments-to-u-s-citizens-will-either-reduce-future-tax-refunds-or-will-have-to-be-paid-back, FactCheck.org, economic stimulus payments to us citizens will either reduce future tax refunds or will have to be paid back
https://www.politifact.com/factchecks/2020/apr/15/kellyanne-conway/kellyanne-conway-misleads-name-covid-19-says-its-n/,UnitedStates,2020-04-15 00:00:00,470,explanation covid19 stands for coronavirus disease 2019  reflecting the year in which the disease was first identified conway later said on twitter that she knows why the disease is named as such,FALSE,https://www.poynter.org/?ifcn_misinformation=this-is-covid-19-not-covid-1-folks-and-so-you-would-think-the-people-charged-with-the-world-health-organization-facts-and-figures-would-be-on-top-of-that, PolitiFact, this is covid19 not covid1 folks and so you would think the people charged with the world health organization facts and figures would be on top of that
https://leadstories.com/hoax-alert/2020/04/Fact-Check-Valley-County-Montana-Did-NOT-Mandate-Pink-Arm-Bands-For-All-To-Enter-Stores-Did-Revise-Confusing-Flier.html,UnitedStates,2020-04-15 00:00:00,471,explanation the armbands were not government issued and actually came from an initiative to give outofcounty contractors a signal to show thye were not spreading the virus,FALSE,https://www.poynter.org/?ifcn_misinformation=valley-county-montana-mandated-pink-arm-bands-for-residents-who-had-submitted-to-quarantine-protocol, LeadStories, valley county montana mandated pink arm bands for residents who had submitted to quarantine protocol
https://leadstories.com/hoax-alert/2020/04/Fact-Check-Many-Essential-Workers-ARE-Dying-From-COVID-19-But-Those-Most-At-Risk-Are-Aged-65-Plus.html,UnitedStates,2020-04-15 00:00:00,472,explanation the post offers no evidence  and records indicate many essential workers  from doctors to transportation workers  have died from the coronavirus,FALSE,https://www.poynter.org/?ifcn_misinformation=covid-19-is-sparing-essential-workers, LeadStories, covid19 is sparing essential workers
https://www.politifact.com/factchecks/2020/apr/14/kathy-hochul/hochul-rewrites-history-ventilator-claim/,UnitedStates,2020-04-14 00:00:00,473,explanation cuomo said he would use the national guard to redeploy unused ventilators and personal protective equipment to hospitals in greatest need some upstate hospital officials and politicians reacted with great concern to this plan when the plan changed  hospital executives who had been concerned said they were happy to work with the state on a collaborative  voluntary basis,False,https://www.poynter.org/?ifcn_misinformation=gov-andrew-cuomo-was-simply-saying-if-we-can-share-20-percent-of-your-excess-your-non-used-ventilators-to-help-people-in-other-parts-of-the-state-on-a-voluntary-basis-that-would-be-great, PolitiFact, gov andrew cuomo was simply saying if we can share 20 percent of your excess your nonused ventilators to help people in other parts of the state on a voluntary basis that would be great of course there was a reaction to that which was not positive
https://www.politifact.com/factchecks/2020/may/07/facebook-posts/news-outlets-did-not-use-photo-same-boy-report-3-c/,UnitedStates,2020-04-14 00:00:00,474,explanation news outlets did not use photo of same boy to report on 3covid19deaths the photo in the post is of vitor rafael bastos godinho  a 14yearold portuguese boy who died after testing positive for the novel coronavirus he is correctly identified in all the stories that use the image,FALSE,https://www.poynter.org/?ifcn_misinformation=media-outlets-reported-that-the-same-boy-died-3-times-from-the-coronavirus-in-3-countries, PolitiFact, media outlets reported that the same boy died 3 times from the coronavirus in 3 countries
https://www.factcheck.org/2020/04/reports-didnt-misrepresent-one-mans-death-as-two/,UnitedStates,2020-04-14 00:00:00,475,explanation the two news stories reported on the death of the same man the headlines simply amplified different aspects of his biography,FALSE,https://www.poynter.org/?ifcn_misinformation=the-news-media-has-tried-to-pass-off-one-mans-death-attributed-to-complications-from-covid-19-as-two-separate-cases, FactCheck.org, the news media has tried to pass off one mans death attributed to complications from covid19 as two separate cases
https://checkyourfact.com/2020/04/14/fact-check-video-orangutan-learned-wash-hands-coronavirus/,UnitedStates,2020-04-14 00:00:00,476,explanation the video of the orangutan washing its hands was taken prior to the first reported coronavirus cases,FALSE,https://www.poynter.org/?ifcn_misinformation=video-shows-an-orangutan-who-started-washing-its-hands-after-watching-the-zookeepers-do-so-during-the-coronavirus-pandemic, Check Your Fact, video shows an orangutan who started washing its hands after watching the zookeepers do so during the coronavirus pandemic
https://misbar.com/factcheck/2020/04/14/%D8%A3%D9%85%D9%8A%D8%B1%D9%83%D9%8A%D9%88%D9%86-%D9%8A%D9%85%D9%83%D8%AB%D9%88%D9%86-%D9%81%D9%8A-%D9%85%D8%B3%D8%AC%D8%AF-%D8%A7%D9%84%D9%87%D8%AF%D9%89-%D9%84%D8%AA%D8%B9%D9%84%D9%85-%D8%A7%D9%84%D8%A5%D8%B3%D9%84%D8%A7%D9%85-%D8%B5%D9%88%D8%B1%D8%A9-%D9%85%D8%B6%D9%84%D9%84%D8%A9,UnitedStates,2020-04-14 00:00:00,477,explanation an old photo dating back to november 20  2016 at an event organized by the alhuda mosque in the us state of illinois on open mosque day in which nonmuslim neighbors are hosted,FALSE,https://www.poynter.org/?ifcn_misinformation=in-a-phenomenon-that-is-the-first-of-its-kind-hundreds-of-americans-leave-their-homes-and-stay-in-the-al-huda-mosque-and-demand-to-know-the-principles-of-islam, Misbar, in a phenomenon that is the first of its kind hundreds of americans leave their homes and stay in the alhuda mosque and demand to know the principles of islam
https://chequeado.com/verificacionfb/no-rusia-no-tiene-una-vacuna-lista-para-combatir-la-covid-19/,Argentina- China- UnitedStates- Israel,2020-04-14 00:00:00,478,explanation although it is stated that russia would have a vaccine ready  in the article they deny it and state that russia is conducting tests,FALSE,https://www.poynter.org/?ifcn_misinformation=russia-already-has-a-vaccine-to-fight-covid-19, Chequeado, russia already has a vaccine to fight covid19
https://leadstories.com/hoax-alert/2020/04/fact-check-doctors-say-not-true-that-woman-found-the-missing-link-for-coronavirus-treatment.html,UnitedStates,2020-04-14 00:00:00,479,explanation there is still not widespread  proven cure for the virus  and doctors have said this is not effective in treating covid19,FALSE,https://www.poynter.org/?ifcn_misinformation=the-drug-diamox-often-used-as-treatment-for-high-altitude-sickness-can-cure-coronavirus, LeadStories, the drug diamox often used as treatment for highaltitude sickness can cure coronavirus
https://leadstories.com/hoax-alert/2020/04/Fact-Check-Numbers-Do-NOT-Show-Coronavirus-Pandemic-Is-Greatest-'Con'.html,UnitedStates,2020-04-12 00:00:00,480,explanation the numbers in the photo  when checked against official records  are incorrect,FALSE,https://www.poynter.org/?ifcn_misinformation=numbers-in-a-photo-about-death-tolls-from-covid-19-show-that-the-pandemic-is-a-con, LeadStories, numbers in a photo about death tolls from covid19 show that the pandemic is a con
https://leadstories.com/hoax-alert/2020/04/Fact-Check-Officials-NOT-Wrong-To-Impose-Safety-Measures-And-COVID-19-IS-A-Pandemic.html,UnitedStates,2020-04-13 00:00:00,481,explanation bill bennett on fox news used data that is incomplete and changing daily to reach that figure the who has also clearly announced that covid19 poses a real worldwide pandemic,FALSE,https://www.poynter.org/?ifcn_misinformation=average-american-has-less-than-two-tenths-of-one-percent-chance-of-getting-coronavirus-and-thus-public-health-officials-overreacted-to-the-pandemic, LeadStories, average american has less than twotenths of one percent chance of getting coronavirus and thus public health officials overreacted to the pandemic
https://www.politifact.com/factchecks/2020/apr/15/facebook-posts/facebook-posts-falsely-claim-dr-fauci-has-millions/,UnitedStates,2020-04-12 00:00:00,482,explanation there is no evidence that dr anthony fauci is personally financially invested in a coronavirus vaccine,FALSE,https://www.poynter.org/?ifcn_misinformation=says-american-niaid-director-dr-anthony-fauci-stands-to-lose-100-million-dollars-on-bill-gates-vaccine-for-the-coronavirus-because-he-invested-in-this-vaccine, PolitiFact, says american niaid director dr anthony fauci stands to lose 100 million dollars on bill gates vaccine for the coronavirus because he invested in this vaccine
https://leadstories.com/hoax-alert/2020/04/fact-check-occupy-democrats-occupy-democrats-82m-likes-occupy-democrats-a-merger.html,UnitedStates,2020-04-11 00:00:00,483,explanation these comments were taken out of context instead  the president was referring to what he believed were democratic efforts to politicize the coronavirus,FALSE,https://www.poynter.org/?ifcn_misinformation=president-donald-trump-referred-to-the-coronavirus-as-a-hoax-or-political-conspiracy, LeadStories, president donald trump referred to the coronavirus as a hoax or political conspiracy
https://leadstories.com/hoax-alert/2020/04/fact-check-pentagon-did-not-confirm-coronavirus-accidentally-got-into-chemtrail-supply-chain.html,UnitedStates,2020-04-11 00:00:00,484,explanation this came from a clear satire website  and the pentagon has made no statements claiming this,FALSE,https://www.poynter.org/?ifcn_misinformation=pentagon-confirms-coronavirus-accidentally-got-into-chemtrail-supply-train, LeadStories, pentagon confirms coronavirus accidentally got into chemtrail supply train
https://maldita.es/malditobulo/2020/04/11/palacio-de-hielo-bolsas-negras-cadaveres-madrid-ecuador/,Spain- Ecuador- UnitedStates,2020-04-11 00:00:00,485,explanation the video was recorded at the iess los ceibos general hospital in guayaquil ecuador,FALSE,https://www.poynter.org/?ifcn_misinformation=a-video-where-corpses-appear-crowded-on-the-ground-in-black-bags-claimed-to-be-in-madrid-new-york-barcelona-among-others, Maldita.es, a video where corpses appear crowded on the ground in black bags claimed to be in madrid new york barcelona among others
https://leadstories.com/hoax-alert/2020/04/fact-check-us-is-not-planning-to-force-vaccinations-with-bill-gates-amid-coronavirus.html,UnitedStates,2020-04-11 00:00:00,486,explanation the video was taken from infowars and there is no evidence this will happen,FALSE,https://www.poynter.org/?ifcn_misinformation=u-s-government-planning-to-force-americans-to-take-vaccinations-during-the-coronavirus-pandemic-with-the-help-of-bill-gates, LeadStories, us government planning to force americans to take vaccinations during the coronavirus pandemic with the help of bill gates
https://www.politifact.com/factchecks/2020/may/22/facebook-posts/no-covid-19-vaccine-wouldnt-come-mark/,UnitedStates,2020-04-11 00:00:00,487,explanation a study that started in 2016 looked at using invisible dye to help doctors in developing countries track vaccination histories  but there are no plans to require such an identifier with a future covid19 vaccine,FALSE,https://www.poynter.org/?ifcn_misinformation=the-covid-19-future-vaccine-will-come-with-the-id-a-mark-the-id-tells-everyone-you-are-free-of-covid, PolitiFact, the covid19 future vaccine will come with the id  a mark the id tells everyone you are free of covid
https://www.politifact.com/factchecks/2020/apr/23/facebook-posts/no-bill-oreilly-didnt-claim-covid-19-bioweapon-cre/,UnitedStates,2020-04-11 00:00:00,488,explanation theres no evidence bill oreilly wrote a lengthy essay that pushes a debunked conspiracy theory about the origins of the coronavirus,FALSE,https://www.poynter.org/?ifcn_misinformation=says-bill-oreilly-wrote-a-post-claiming-that-the-coronavirus-was-created-as-a-bioweapon-by-the-chinese-government, PolitiFact, says bill oreilly wrote a post claiming that the coronavirus was created as a bioweapon by the chinese government
https://leadstories.com/hoax-alert/2020/05/fact-check-dr-rashid-buttar-urgent-full-disclosure-from-inside-hr-6666-is-coming-does-not-reveal-truth-about-bill.html,UnitedStates,2020-04-11 00:00:00,489,explanation hr 6666 requests funding to improve americans health through mobile testing units in medically underserved areas,FALSE,https://www.poynter.org/?ifcn_misinformation=house-resolution-6666-provides-funds-to-forcibly-removed-people-with-covid-19-from-their-homes-as-dr-rashid-buttar-said, LeadStories, house resolution 6666 provides funds to forcibly removed people with covid19 from their homes as dr rashid buttar said
https://leadstories.com/hoax-alert/2020/04/fact-check-15-global-pandemics-did-not-all-originate-in-china.html,UnitedStates- China,2020-04-11 00:00:00,490,explanation leadstories team found that at least seven of the 15 listed pandemics originated outside of china,FALSE,https://www.poynter.org/?ifcn_misinformation=15-major-global-pandemics-all-originated-in-china, LeadStories, 15 major global pandemics all originated in china
https://demagog.org.pl/analizy_i_raporty/nie-policjant-z-ugandy-nie-namawia-do-przestrzegania-kwarantanny/,Poland- UnitedStates- Uganda,2020-04-10 00:00:00,491,explanation hes not the ugandan chief of police  but a youtuber living in united states,FALSE,https://www.poynter.org/?ifcn_misinformation=ugandan-chief-of-police-rants-about-importance-of-quarantine, Demagog, ugandan chief of police rants about importance of quarantine
https://www.politifact.com/factchecks/2020/apr/17/tweets/michigan-residents-can-still-buy-car-seats/,UnitedStates,2020-04-10 00:00:00,492,explanation michigan gov gretchen whitmers stayathome order does not ban the sale of car seats initial confusion about the order led to some michigan walmart stores mistakenly prohibiting the sale of car seats,FALSE,https://www.poynter.org/?ifcn_misinformation=per-order-from-govwhitmer-people-in-michigan-are-now-banned-from-purchasing-a-new-baby-car-seat-in-stores, PolitiFact, per order from govwhitmer people in michigan are now banned from purchasing a new baby car seat in stores
https://leadstories.com/hoax-alert/2020/04/Fact-Check-Soap-And-Hand-Sanitizer-Are-NOT-A-Cure-For-Coronavirus.html,UnitedStates,2020-04-10 00:00:00,493,explanation there is still no known cure for coronavirus once infected,FALSE,https://www.poynter.org/?ifcn_misinformation=soap-and-hand-sanitizer-can-be-used-to-kill-coronavirus-in-the-body, LeadStories, soap and hand sanitizer can be used to kill coronavirus in the body
https://www.politifact.com/factchecks/2020/apr/14/viral-image/isnt-video-gay-party-italy-just-pandemic/,UnitedStates,2020-04-10 00:00:00,494,explanation the video is from a 2018 carnival in brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=viral-publication-says-a-video-shows-a-gay-party-in-italy-few-weeks-before-covid-19, PolitiFact, viral publication says a video shows a gay party in italy few weeks before covid19
https://www.politifact.com/factchecks/2020/apr/14/facebook-posts/michiganders-arent-banned-buying-american-flags/,UnitedStates,2020-04-13 00:00:00,495,explanation in michigan  an executive order requires businesses to close areas of the store that are dedicated to carpet  flooring  furniture  garden center and plant nurseries and paint michiganders arent prohibited from buying american flags,FALSE,https://www.poynter.org/?ifcn_misinformation=michigan-governor-gretchen-whitmer-bans-buying-us-flags-during-lockdown, PolitiFact, michigan governor gretchen whitmer bans buying us flags during lockdown
https://leadstories.com/hoax-alert/2020/04/fact-check-biological-engineer-did-not-offer-medically-supported-information-in-viral-video.html,UnitedStates,2020-04-10 00:00:00,496,explanation most of the figures and facts the man makes  who is not a medical doctor  are unfounded in science,FALSE,https://www.poynter.org/?ifcn_misinformation=viral-video-with-dr-shiva-ayyadurai-proves-fauci-white-house-and-others-are-members-of-deep-state, LeadStories, viral video with dr shiva ayyadurai proves fauci white house and others are members of deep state
https://www.politifact.com/factchecks/2020/apr/14/donald-trump/trumps-ridiculous-statement-about-total-authority-/,UnitedStates,2020-04-13 00:00:00,497,explanation legal experts said that the us constitution does not give trump total power over the states  even during an emergency such as a pandemic states maintain police powers and the authority to set rules related to public health  such as social distancing and business closures,False,https://www.poynter.org/?ifcn_misinformation=trump-says-that-as-president-he-has-total-authority-to-re-open-states-amid-the-covid-19-pandemic, PolitiFact, trump says that as president he has total authority to reopen states amid the covid19 pandemic
https://www.politifact.com/factchecks/2020/apr/22/facebook-posts/joe-diffie-died-covid-19-complications/,UnitedStates,2020-04-13 00:00:00,498,explanation joe diffie died from complications related to covid19 claims he may have died from stage iv lung cancer may be confused with his father same name while medicare is paying additional money for the treatment of covid19 victims  as a result of federal stimulus law  evidence indicates the cases are being undercounted not padded as claimed,FALSE,https://www.poynter.org/?ifcn_misinformation=joe-diffies-death-was-labeled-as-a-covid-19-death-and-it-wasnt, PolitiFact, joe diffies death was labeled as a covid19 death and it wasnt
https://www.politifact.com/factchecks/2020/apr/23/facebook-posts/anti-vaxxers-spread-conspiracy-about-bill-gates-an/,UnitedStates,2020-04-13 00:00:00,499,explanation the gates foundation has long supported polio vaccination efforts in india there is no evidence that 496 000 children were paralyzed due to a polio vaccine,FALSE,https://www.poynter.org/?ifcn_misinformation=the-gates-foundation-tested-a-polio-vax-in-india-between-2000-2017-and-paralysed-496000-children, PolitiFact, the gates foundation tested a polio vax in india between 2000  2017 and paralysed 496000 children
https://www.politifact.com/factchecks/2020/apr/24/facebook-posts/governors-office-says-gretchen-whitmer-didnt-visit/,UnitedStates,2020-04-13 00:00:00,500,explanation the michigan governors office says its completely false that gov gretchen whitmer visited a birch lake vacation cottage,FALSE,https://www.poynter.org/?ifcn_misinformation=governor-gretchen-whitmer-of-michigan-spent-the-past-weekend-at-her-vacation-cottage-at-birch-lake-violating-her-own-executive-order, PolitiFact, governor gretchen whitmer of michigan spent the past weekend at her vacation cottage at birch lake violating her own executive order
https://misbar.com/factcheck/2020/04/13/%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7-%D8%A3%D9%85%D9%8A%D8%B1%D9%83%D8%A7-%D9%85%D9%88%D8%A7%D8%AC%D9%87%D8%A7%D8%AA-%D8%A8%D9%8A%D9%86-%D8%A7%D9%84%D9%8A%D9%87%D9%88%D8%AF-%D9%88%D8%A7%D9%84%D8%B4%D8%B1%D8%B7%D8%A9-%D9%85%D8%A7-%D8%A3%D8%B5%D9%84-%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88,UnitedStates,2020-04-13 00:00:00,501,explanation the video was not taken in new york but rather in jerusalem  and dates back to 2017,FALSE,https://www.poynter.org/?ifcn_misinformation=video-showing-the-clashes-that-took-place-between-the-police-and-jewish-people-in-new-york-after-a-funeral-was-prevented-due-to-fear-of-spreading-covid-19, Misbar, video showing the clashes that took place between the police and jewish people in new york after a funeral was prevented due to fear of spreading covid19
https://www.politifact.com/factchecks/2020/apr/13/donald-trump/trumps-false-claim-its-him-not-governors-open-stat/,UnitedStates,2020-04-13 00:00:00,502,explanation legal experts say governors have the right to order closures of nonessential businesses and end such closures,FALSE,https://www.poynter.org/?ifcn_misinformation=trump-claims-it-is-the-decision-of-the-president-not-governors-to-open-up-the-states, PolitiFact, trump claims it is the decision of the president not governors to open up the states
https://factcheck.afp.com/photo-does-not-show-throat-infected-novel-coronavirus,Colombia- UnitedStates,2020-04-12 00:00:00,503,explanation the claim is false the image has circulated online since may of 2018  long before the covid19 pandemic,FALSE,https://www.poynter.org/?ifcn_misinformation=a-photo-shared-thousands-of-times-on-facebook-claims-to-show-the-throat-of-a-novel-coronavirus-patient, AFP, a photo shared thousands of times on facebook claims to show the throat of a novel coronavirus patient
https://leadstories.com/hoax-alert/2020/04/Fact-Check-Michigan-Governor-Did-NOT-Ban-Sale-Of-American-Flags-During-Coronavirus-Outbreak.html,UnitedStates,2020-04-12 00:00:00,504,explanation leadstories contacted several hardware stores in michigan and they all still sold american flags whitmer has also not issued any orders about not selling flags,FALSE,https://www.poynter.org/?ifcn_misinformation=michigan-gov-gretchen-whitmer-banned-sale-of-american-flags-during-covid-19-pandemic, LeadStories, michigan gov gretchen whitmer banned sale of american flags during covid19 pandemic
https://leadstories.com/hoax-alert/2020/04/Fact-Check-COVID-19-Stimulus-Checks-NOT-An-Advance-On-Next-Year's-Tax-Refund.html,UnitedStates,2020-04-12 00:00:00,505,explanation this misinterprets the bill it actually says that the stimulus dollars are not considered income and therefore will not be taxable  nor will they affect income tax brackets,FALSE,https://www.poynter.org/?ifcn_misinformation=covid-19-stimulus-checks-are-an-advance-on-2020-tax-refunds, LeadStories, covid19 stimulus checks are an advance on 2020 tax refunds
https://leadstories.com/hoax-alert/2020/04/Fact-Check-Sex-Lines-Do-NOT-Have-Stimulus-Checks-Information.html,UnitedStates,2020-04-12 00:00:00,506,explanation irs officially posted on their social media debunking the hotlines the irs does not have a phone number with information about the coronavirus stimulus checks for americans to call,FALSE,https://www.poynter.org/?ifcn_misinformation=calling-1-800-382-5277-or-1-800-746-6373-gives-americans-information-on-their-coronavirus-stimulus-checks, LeadStories, calling 18003825277 or 18007466373 gives americans information on their coronavirus stimulus checks
https://misbar.com/factcheck/2020/04/13/%D8%A8%D8%B7%D9%84-%D9%85%D8%B3%D9%84%D8%B3%D9%84-%D8%A8%D8%B1%D9%8A%D8%B2%D9%88%D9%86-%D8%A8%D8%B1%D9%8A%D9%83-%D9%81%D9%8A-%D8%A7%D9%84%D8%AD%D8%AC%D8%B1-%D8%A7%D9%84%D8%B5%D8%AD%D9%8A-%D8%B5%D9%88%D8%B1%D8%A9-%D9%85%D8%B6%D9%84%D9%84%D8%A9,UnitedStates,2020-04-12 00:00:00,507,explanation the photo was released a year ago  before the coronavirus pandemic started alongside quarantine measures,FALSE,https://www.poynter.org/?ifcn_misinformation=a-picture-of-the-actor-in-the-series-prison-break-dominic-purcell-known-as-lincoln-burrows-who-isolated-himself-due-to-covid-19, Misbar, a picture of the actor in the series prison break dominic purcell known as lincoln burrows who isolated himself due to covid19
https://leadstories.com/hoax-alert/2020/04/Fact-Check-Mosques-NOT-Allowed-To-Stay-Open-While-Churches-Close-During-COVID-19.html,UnitedStates,2020-04-12 00:00:00,508,explanation there are news stories and statements from both mosques and churches that they have all closed  and in some areas  churches have actually remained open,FALSE,https://www.poynter.org/?ifcn_misinformation=mosques-allowed-to-stay-open-in-the-us-during-the-coronavirus-epidemic-while-churches-are-forced-to-close, LeadStories, mosques allowed to stay open in the us during the coronavirus epidemic while churches are forced to close
https://www.politifact.com/factchecks/2020/apr/15/youtube-videos/no-you-dont-have-pay-back-your-stimulus-check/,UnitedStates,2020-04-12 00:00:00,509,explanation the posts misread the law even if someone receives a bigger stimulus payment in 2020 than their next tax return says they should have received  they will not owe back the difference  much less the entire amount,FALSE,https://www.poynter.org/?ifcn_misinformation=the-us-1200-coronavirus-relief-checks-this-year-are-just-an-advance-on-your-next-tax-return-next-year-youre-automatically-going-to-owe-1200-come-tax-season, PolitiFact, the us 1200 coronavirus relief checks this year are just an advance on your next tax return  next year youre automatically going to owe 1200 come tax season
https://www.politifact.com/factchecks/2020/apr/15/facebook-posts/covid-order-doesnt-ban-gardening-or-sale-seeds-and/,UnitedStates,2020-04-12 00:00:00,510,explanation an executive order by michigan gov gretchen whitmer does not prohibit gardening or the sale of any particular product stores in michigan larger than 50 000 square feet must close areas that sell carpet or flooring  furniture and paint  as well as garden centers and plant nurseries,FALSE,https://www.poynter.org/?ifcn_misinformation=says-michigan-covid-19-order-bans-gardening-and-the-sale-of-vegetable-seeds-and-fruit, PolitiFact, says michigan covid19 order bans gardening and the sale of vegetable seeds and fruit
https://www.politifact.com/factchecks/2020/apr/21/facebook-posts/herd-immunity-curbed-covid-deaths-no/,UnitedStates,2020-04-10 00:00:00,511,explanation theres no evidence herd immunity has limited coronavirus deaths in california  which adopted stayathome measures before new york did,FALSE,https://www.poynter.org/?ifcn_misinformation=herd-immunity-is-probably-why-california-has-far-fewer-covid-19-deaths-than-new-york, PolitiFact, herd immunity is probably why california has far fewer covid19 deaths than new york
https://www.politifact.com/factchecks/2020/apr/23/facebook-posts/no-democrats-arent-pushing-microchips-fight-corona/,UnitedStates,2020-04-10 00:00:00,512,explanation theres no evidence that implanted microchips are being contemplated in a serious way to fight the coronavirus democrats are not pushing for mandatory vaccinations  because state government already has the power to compel vaccination,FALSE,https://www.poynter.org/?ifcn_misinformation=the-democrats-are-pushing-for-an-implanted-microchip-in-humans-and-everyone-to-be-vaccinated, PolitiFact, the democrats are pushing for an implanted microchip in humans and everyone to be vaccinated
https://leadstories.com/hoax-alert/2020/04/Fact-Check-There-Is-NO-Evidence-China-Created-Then-Unleashed-Coronavirus-As-Bioweapon.html,UnitedStates,2020-04-10 00:00:00,513,explanation the chinese scientist villainized in the video actually helped warn against the pandemic  and there is still no evidence that covid19 was created as a bioweapon,FALSE,https://www.poynter.org/?ifcn_misinformation=chinas-communist-government-created-the-novel-coronavirus-in-a-laboratory-and-released-it-into-the-world-as-a-deadly-bioweapon, LeadStories, chinas communist government created the novel coronavirus in a laboratory and released it into the world as a deadly bioweapon
https://www.politifact.com/factchecks/2020/apr/13/facebook-posts/no-seven-children-senegal-didnt-die-after-covid-19/,UnitedStates,2020-04-10 00:00:00,514,explanation there is not yet a covid19 vaccine seven children werent vaccinated and then died in senegal,FALSE,https://www.poynter.org/?ifcn_misinformation=mass-vaccination-for-covid-19-in-senegal-was-started-yesterday-4-8-and-the-first-7-children-who-received-it-died-on-the-spot, PolitiFact, mass vaccination for covid19 in senegal was started yesterday 48 and the first 7 children who received it died on the spot
https://leadstories.com/hoax-alert/2020/04/fact-check-a-top-german-doctor-recommends-whiskey-to-protect-against-covid-19.html,UnitedStates- Germany,2020-04-09 00:00:00,515,explanation in the same video by dr rissland  he says later that drinking too much alcohol could potentially harm the virus  though its no panacea and would cause severe damage to other body systems,FALSE,https://www.poynter.org/?ifcn_misinformation=top-german-virologist-jurgen-rissland-recommended-drinking-whiskey-to-combat-covid-19, LeadStories, top german virologist jürgen rissland recommended drinking whiskey to combat covid19
https://voxukraine.org/uk/fejk-tizhnevij-oglyad-koronavirusnogo-absurdu-vid-amerikanskogo-zhurnalista-dela-bigtri/,Ukraine- UnitedStates,2020-04-10 00:00:00,516,explanation del bigtree uses pseudoscientific and conspirological approaches,FALSE,https://www.poynter.org/?ifcn_misinformation=weekly-review-of-the-coronavirus-news-by-del-bigtree, VoxCheck, weekly review of the coronavirus news by del bigtree
https://www.politifact.com/factchecks/2020/apr/13/blog-posting/no-bill-gates-didnt-say-no-church-services-until-e/,UnitedStates,2020-04-09 00:00:00,517,explanation asked what it would look like when communities start opening up again  bill gates said which activities have  like schools  have such benefit and can be done in a way that the risk of transmission is very low and which activities like mass gatherings may be  in a certain sense  more optional and so until youre widely vaccinated  those may not come back at all,FALSE,https://www.poynter.org/?ifcn_misinformation=church-services-cant-resume-until-were-all-vaccinated-says-bill-gates, PolitiFact, church services cant resume until were all vaccinated says bill gates
https://leadstories.com/hoax-alert/2020/05/fact-check-gates-will-not-profit-from-a-covid-19-vaccine.html,UnitedStates,2020-04-09 00:00:00,518,explanation bill gates and his wife  melinda gates  have pledged to give almost all of their estimated 106 billion wealth to charity id2020  the entity that allegedly has a microchip plan for the worlds population  does not have a microchip plan and is not owned by gates,FALSE,https://www.poynter.org/?ifcn_misinformation=bill-gates-personally-will-profit-from-a-covid-19-vaccine-and-he-owns-a-company-that-plans-to-implant-microchips-in-everyone, LeadStories, bill gates personally will profit from a covid19 vaccine and he owns a company that plans to implant microchips in everyone
https://www.factcheck.org/2020/04/conspiracy-theory-misinterprets-goals-of-gates-foundation/,UnitedStates,2020-04-09 00:00:00,519,explanation the gates foundation has advocated for expanded testing and has funded vaccine research  but neither of those involves implanted microchips,FALSE,https://www.poynter.org/?ifcn_misinformation=bill-gates-is-plotting-to-use-covid-19-testing-and-a-future-vaccine-to-track-people-with-microchips, FactCheck.org, bill gates is plotting to use covid19 testing and a future vaccine to track people with microchips
