has_words,id,link
social media,0,https://healthfeedback.org/claimreview/german-study-did-not-find-wearing-face-masks-harms-children-study-wasnt-designed-to-accurately-test-these-effects/
,0,https://www.newtral.es/bulo-comision-islamica-espana-vacunas-covid/20210106/
"facebook,twitter",0,https://correctiv.org/faktencheck/2021/01/18/nein-diese-grafiken-zeigen-nicht-dass-das-finanzministerium-mit-einem-lockdown-bis-juni-2021-rechnet/
"facebook,twitter",0,https://fit.thequint.com/fit-webqoof/fact-check-does-the-covid-19-vaccine-contain-pig-fat#read-more
social media,0,https://healthfeedback.org/claimreview/covid-19-vaccine-did-not-cause-the-death-of-a-portuguese-woman-contrary-to-social-media-posts-suggestions/
"twitter,compartilhado",0,https://politica.estadao.com.br/blogs/estadao-verifica/mensagem-tira-de-contexto-dados-sobre-sintomas-adversos-da-vacina-pfizer/
"facebook,twitter",0,https://tfc-taiwan.org.tw/articles/4902
"facebook,twitter,postado",0,https://www.aosfatos.org/noticias/cristina-kirchner-nao-tomou-vacina-contra-covid-19-sem-mascara-foto-e-de-2013/
,0,https://maldita.es/malditobulo/20201230/paises-bajos-rechaza-vacunar-covid-19/
"facebook,twitter",0,https://correctiv.org/faktencheck/2021/02/03/anstieg-der-sterbefaelle-im-dezember-nein-die-belastung-des-zwickauer-bestattungswesens-ist-nicht-erfunden/
facebook,0,http://www.mythdetector.ge/en/myth/does-bill-gates-write-despite-vaccination-pandemic-will-get-worse
"facebook,twitter",0,https://chequeado.com/el-explicador/es-falso-que-suspendieron-la-vacunacion-en-toda-la-ciudad-de-rosario-por-efectos-adversos-de-la-vacuna-sputnik-v/
"facebook,twitter",0,https://www.aosfatos.org/noticias/e-falso-que-o-ceo-da-pfizer-disse-que-nao-tomara-vacina-contra-covid-19-produzida-pela-empresa/
,0,https://www.newtral.es/salvador-illa-sin-mascarilla-nos-preguntais-por/20210103/
,0,https://maldita.es/malditobulo/20201228/no-FDA-advierte-muerte-posible-efecto-secundario-vacuna-Pfizer-coronavirus/
,0,https://factuel.afp.com/des-tests-covid-deja-positifs-en-provenance-de-chine-il-sagit-decouvillons-de-controle
,0,https://maldita.es/malditobulo/20201228/vacuna-contra-el-coronavirus-que-esta-desarrollando-australia-no-contiene-fragmentos-de-vih-sida/
"facebook,twitter",0,https://correctiv.org/faktencheck/2021/01/06/kamala-harris-wurde-gegen-covid-19-geimpft-mit-einer-spritze-mit-nadel/
,0,https://maldita.es/malditobulo/20201228/el-bulo-que-usa-cifras-falsas-o-descontextualizadas-para-afirmar-que-es-mas-peligrosa-la-vacuna-que-la-covid-19/
,0,https://factuel.afp.com/si-la-seringue-utilisee-pour-vacciner-kamala-harris-etait-bien-munie-dune-aiguille
"tweet,social media",0,https://www.vishvasnews.com/english/viral/fact-check-who-has-not-given-this-statement-regarding-coronavirus-treatment-viral-claim-is-fake/
"facebook,twitter",0,https://chequeado.com/el-explicador/no-hay-pruebas-de-que-el-laboratorio-de-wuhan-sea-de-glaxo-ni-que-esta-empresa-sea-duena-de-pfizer/
,0,https://maldita.es/malditobulo/20210119/-grafico-utilizado-para-mencionar-que-la-vacuna-de-la-covid-19-es-posible-por-el-impulso-de-las-instituciones-publicas-/
"facebook,twitter,social media",0,https://www.rappler.com/newsbreak/fact-check/barangay-captain-slams-man-wall-not-wearing-face-shield
,0,https://www.poynter.org/tfcn/2021/no-record-of-nashville-nurse-who-claims-to-have-developed-bells-palsy-from-covid-19-vaccine/
,0,https://maldita.es/malditobulo/20201229/vacuna-autorizada-europa-covid-19-web-ministerio-sanidad/
"facebook,twitter",0,https://teyit.org/analiz-mikrobiyolog-dr-sucharit-bhakdinin-koronavirus-iddialari
social media,0,https://healthfeedback.org/claimreview/nashville-bomber-died-in-the-explosion-not-from-covid-19/
social media,0,https://healthfeedback.org/claimreview/the-virus-that-causes-covid-19-exists-and-was-identified-and-isolated-multiple-times-by-independent-research-groups/
,0,https://maldita.es/malditobulo/20210101/muere-araceli-primera-vacunada-covid-19/
"facebook,twitter,social media",0,https://www.rappler.com/newsbreak/fact-check/photo-shows-covid-19-vaccine-patients-eating-other-patients
,0,https://www.newtral.es/bulo-encefalitis-cavadas-coronavirus/20201229/
,0,https://factuel.afp.com/non-cette-etude-chinoise-ne-demontre-pas-que-les-asymptomatiques-ne-contaminent-personne
"facebook,twitter",0,https://teyit.org/analiz-israilde-bir-kisinin-asii-nedeniyle-hayatini-kaybettigi-iddiasi
,0,https://www.newtral.es/bulo-jeringa-falsa-vacuna-coronavirus/20201230/
"facebook,twitter",0,https://tfc-taiwan.org.tw/articles/4928
"facebook,twitter",0,https://teyit.org/analiz-dsonun-asilarin-hastaliga-karsi-etkili-olmadigini-soyledigi-iddiasi
"facebook,twitter",0,https://teyit.org/analiz-asi-ureticilerinin-asi-olmasinin-yasak-oldugu-iddiasi
"facebook,tweet,social media",0,https://www.politifact.com/factchecks/2020/dec/30/youtube-videos/nashville-nurse-did-not-develop-bells-palsy-after-/
"facebook,twitter",0,https://teyit.org/pfizer-biontech-asisinin-deneylerinde-alti-kisi-oldugu-iddiasi
,0,https://factcheck.afp.com/video-shares-misleading-claim-austrian-politician-coca-cola-tested-positive-covid-19
"facebook,twitter",0,https://teyit.org/analiz-videonun-covid-19-asisi-sirasinda-siringanin-ignesinin-kayboldugunu-gosterdigi-iddiasi
"facebook,twitter",0,https://correctiv.org/faktencheck/2021/01/05/nein-der-wissenschaftler-robert-oswald-hat-keine-zweifel-an-der-existenz-des-coronavirus/
"facebook,twitter,tweet",0,https://teyit.org/analiz-umit-aktasin-covid-19-asilari-hakkinda-iddialari
"facebook,twitter",0,https://correctiv.org/faktencheck/2021/01/21/nein-die-wissenschaftlerin-marylyn-addo-hat-keine-schweren-nebenwirkungen-des-biontech-impfstoffs-enthuellt/
"facebook,twitter",0,https://tfc-taiwan.org.tw/articles/5006
"facebook,twitter,social media",0,https://www.rappler.com/newsbreak/fact-check/children-cannot-visit-godparents-houses-christmas-doh
"tweet,social media",0,https://www.vishvasnews.com/english/viral/fact-check-picture-of-2018-fifa-world-cup-victory-celebration-in-france-passed-off-as-march-against-coronavirus-restrictions/
,0,https://www.animalpolitico.com/elsabueso/azitromicina-e-ivermectina-no-previenen-covid/
,0,https://www.newtral.es/bulo-muerte-araceli-montaje-el-mundo/20201229/
,0,https://factual.afp.com/no-hay-evidencia-de-ninos-ingresados-en-viena-por-usar-mascarillas
,0,https://vistinomer.mk/ne-e-tochno-deka-3-150-lu%d1%93e-bile-paralizirani-po-prima%d1%9aeto-na-vakcinata-protiv-kovid-19/
,0,https://factcheck.afp.com/old-photo-south-korean-presidents-son-shared-alongside-misleading-mask-claim
"facebook,twitter",0,https://teyit.org/analiz-ivermektin-adli-ilacin-covid-19un-bulasmasini-tamamen-engelledigi-iddiasi
,0,https://efectococuyo.com/cocuyo-chequea/gargaras-bicarbonato-limon-covid19/
"twitter,compartilhado,postado",0,https://politica.estadao.com.br/blogs/estadao-verifica/e-falso-que-vacina-australiana-tenha-infectado-pessoas-com-hiv-voluntarios-tiveram-falso-positivo/
,0,https://maldita.es/malditobulo/20210102/no-nueva-variante-sars-cov-2-reino-unido-relacionada-vacuna-pfizer/
,0,https://factuel.afp.com/cette-cascade-de-liens-supposes-entre-le-laboratoire-de-wuhan-et-des-geants-pharmaceutiques-gates-ou
,0,https://maldita.es/malditobulo/20210102/no-imagen-destruccion-glandula-pino-esclavos-antiguo-egipto-bulo-prueba-oftalmologica/
"facebook,twitter",0,https://teyit.org/analiz-dr-ben-tapperin-pcr-testine-yonelik-iddialari
,0,https://factuel.afp.com/covid-19-attention-aux-fausses-affirmations-sur-des-aiguilles-retractables-avec-le-debut-des
,0,https://vistinomer.mk/k%d1%98u-digitalniot-vo%d1%98nik-i-poraneshen-razuznavach-od-arm-uporno-shiri-dezinformacii-deka-pandemi%d1%98ata-e-izmislena/
,0,https://www.newtral.es/bulo-khalilah-mitchell-enfermera-paralisis-covid/20201231/
,0,https://www.newtral.es/nefermoro-el-paso-vacuna-vacia-pfizer/20201223/
"facebook,twitter,tweet,social media",0,https://www.rappler.com/newsbreak/fact-check/us-nurse-dies-after-receiving-covid-19-vaccine
"facebook,twitter,compartilhado",0,https://www.aosfatos.org/noticias/video-nao-mostra-vacinacao-com-injecao-falsa-mas-seringa-com-agulha-retratil/
,0,https://healthfeedback.org/claimreview/prageru-video-contains-misleading-claims-about-covid-19-deaths-falsely-claims-94-of-covid-19-deaths-had-pre-existing-conditions/
,0,https://factuel.afp.com/les-tests-pcr-natteignent-pas-la-plaque-cribriforme-et-sont-plus-efficaces-que-des-tests-salivaires
,0,https://www.newtral.es/vacuna-australiana-falsos-positivos-vih/20201224/
,0,https://vistinomer.mk/video-so-izmislen-prevod-manipulira-deka-bil-ge%d1%98ts-zboruva-za-chipira%d1%9ae-so-vakcini/
"facebook,twitter",0,https://www.aosfatos.org/noticias/associacao-medica-americana-nao-recomenda-hidroxicloroquina-contra-covid-19/
"twitter,postado",0,https://politica.estadao.com.br/blogs/estadao-verifica/video-do-pastor-silas-malafaia-engana-sobre-eficacia-da-ivermectina-contra-covid-19-na-africa/
,0,https://maldita.es/malditobulo/20201222/inglaterra-caos-1000-vacunados-covid-muertos/
"facebook,twitter",0,https://teyit.org/analiz-covid-19-asisi-olan-hemsire-bayilarak-hayatini-kaybetti
,0,https://voxukraine.org/uk/fejk-kinets-totalnogo-karantinu-shhojno-kabmin-prijnyav-rishennya/
,0,https://www.newtral.es/bulo-mil-vacunados-covid19-muertos-inglaterra-broma/20201224/
,0,https://www.newtral.es/bulo-pastillas-alergia-covid/20201223/
"facebook,twitter",0,https://chequeado.com/verificacionfb/seis-declaraciones-falsas-de-la-medica-karina-sarno-sobre-la-pandemia/
"tweet,social media",0,https://factcheck.afp.com/tweets-us-stimulus-misrepresent-canadas-covid-19-aid
"facebook,twitter",0,https://www.aosfatos.org/noticias/e-falso-que-china-nao-iniciou-vacinacao-contra-covid-19/
"facebook,twitter,social media",0,https://www.rappler.com/newsbreak/fact-check/lockdown-metro-manila-december-19-2020
"facebook,twitter",0,https://www.aosfatos.org/noticias/stf-nao-decidiu-em-2018-que-vacinacao-obrigatoria-seria-inconstitucional/
,0,https://factcheck.afp.com/photo-has-circulated-online-2019-reports-about-gun-violence-it-does-not-relate-coronavirus-pandemic
,0,https://vistinomer.mk/laga-e-deka-testovi-za-kovid-19-vo-demir-hisar-se-vrshat-vo-garazha/
,0,https://voxukraine.org/uk/nepravda-dokument-oon-pidtverdzhuye-shho-pandemiyu-zaplanuvali/
,0,https://efectococuyo.com/cocuyo-chequea/covid19-trombosis-cura-aspirinas-miel-limon/
,0,https://www.animalpolitico.com/elsabueso/falso-estudio-nature-asintomaticos-transmiten-virus/
,0,https://www.newtral.es/bulo-pcr-diferencian-coronavirus-gripe/20201222/
twitter,0,https://politica.estadao.com.br/blogs/estadao-verifica/e-falso-que-china-nao-usara-suas-proprias-vacinas/
"facebook,twitter,tweet",0,https://fit.thequint.com/fit-webqoof/did-the-covid-19-vaccine-cause-the-new-variant-in-uk-no#read-more
,0,https://vistinomer.mk/vakcinite-ne-se-bezzhichni-tuku-za-niv-se-koristi-bezbednosen-shpric/
,0,https://vistinomer.mk/voda-so-luk-nitu-e-lek-nitu-sprechuva-zaraza-so-koronavirus/
"facebook,twitter",0,https://chequeado.com/verificacionfb/es-enganoso-decir-que-la-vacuna-rusa-no-es-apta-para-mayores-de-60-anos/
,0,https://factcheck.afp.com/misleading-claim-circulates-online-thailand-high-air-pollution-will-significantly-increase-countrys
"facebook,twitter",0,https://piaui.folha.uol.com.br/lupa/2020/12/18/verificamos-vacinacao-venezuelanos/
,0,https://maldita.es/malditobulo/20210102/ministro-sanidad-suizo-visitando-maniquies-hospital-covid19/
"facebook,twitter",0,https://correctiv.org/faktencheck/2021/01/12/irrefuehrende-beitraege-zu-einer-angeblichen-fake-impfung-von-markus-soeder/
"facebook,twitter,tweet",0,https://www.buzzfeed.com/jp/kotahatachi/asahikawa-debunk
twitter,0,https://politica.estadao.com.br/blogs/estadao-verifica/trecho-de-fala-de-bill-gates-e-editado-para-desacreditar-seguranca-de-vacinas/
,0,https://www.newtral.es/bulo-adriana-lastra-mascarilla-peluqueria/20201220/
twitter,0,https://politica.estadao.com.br/blogs/estadao-verifica/nao-ha-comprovacao-de-que-vacina-da-pfizer-tenha-causado-paralisia-de-bell-em-voluntarios/
social media,0,https://verafiles.org/articles/vera-files-fact-check-filipina-vlogger-makes-incorrect-claim
,0,https://factuel.afp.com/non-le-malaise-dune-infirmiere-vaccinee-ne-prouve-pas-que-les-vaccins-ne-sont-pas-surs
"facebook,twitter",0,https://teyit.org/analiz-2019-yilinda-chp-tarafindan-covid-19-asisinin-zorunlu-olmasi-icin-kanun-teklifi-verildigi-iddiasi
twitter,0,https://politica.estadao.com.br/blogs/estadao-verifica/nao-china-nao-coleta-dna-dos-voluntarios-de-testes-de-vacinas-contra-covid-19/
"facebook,twitter",0,https://www.aosfatos.org/noticias/e-falso-que-vacina-da-pfizer-causou-morte-de-seis-voluntarios/
"facebook,twitter",0,https://www.aosfatos.org/noticias/foto-nao-mostra-homem-recebendo-vacina-por-cima-da-camiseta/
"facebook,twitter",0,https://teyit.org/analiz-dso-baskani-tedros-adhanom-ghebreyesusun-silahli-orgut-lideri-oldugu-iddiasi
"twitter,postado",0,https://politica.estadao.com.br/blogs/estadao-verifica/tuite-usa-afirmacoes-falsas-de-medico-canadense-para-negar-a-pandemia/
,0,https://vistinomer.mk/nema-dokazi-deka-slatkiot-pelin-%d1%98a-ubiva-koronata/
,0,https://vistinomer.mk/notorna-nevistina-e-deka-niko%d1%98-zhiv-ne-izlegol-od-kovid-centrite/
"facebook,twitter",0,https://piaui.folha.uol.com.br/lupa/2020/12/17/verificamos-vacina-camisa/
tweet,0,https://factcheck.afp.com/social-media-posts-inaccurately-compare-covid-19-vaccines-1950s-era-drug
"social media,hashtag",0,https://www.factcheck.org/2020/12/alabama-officials-debunk-false-claim-of-covid-19-vaccine-death/
"twitter,compartilhado",0,https://politica.estadao.com.br/blogs/estadao-verifica/e-falso-que-europa-tenha-interditado-vacinas-chinesas/
"facebook,twitter",0,https://teyit.org/analiz-arastirmalarin-maskenin-etkisiz-oldugunu-kanitladigi-iddiasi
,0,https://factcheck.afp.com/social-media-posts-share-false-claim-south-koreas-covid-19-frontline-workers-are-paid-13-daily-wage
,0,https://factcheck.afp.com/nurses-collapse-does-not-mean-covid-19-vaccines-are-unsafe
,0,https://verafiles.org/articles/vera-files-fact-check-fb-post-claiming-pfizer-trial-deaths-w
"facebook,twitter",0,https://correctiv.org/faktencheck/2021/01/12/doch-corona-pcr-tests-koennen-sars-cov-2-von-erkaeltungsviren-zuverlaessig-unterscheiden/
"facebook,twitter,compartilhado",0,https://piaui.folha.uol.com.br/lupa/2020/12/17/verificamos-natal-familia-sao-paulo-preso/
"facebook,twitter",0,https://www.aosfatos.org/noticias/nao-e-verdade-que-coronavac-cause-cancer-ou-pensamentos-suicidas/
,0,https://maldita.es/malditaciencia/20201215/no-no-se-ha-descubierto-que-la-vacuna-contra-la-covid-19-destruya-nuestro-sistema-inmunologico-de-forma-permanente/
social media,0,https://healthfeedback.org/claimreview/covid-19-vaccine-candidates-are-generally-safe-and-effective-at-preventing-disease-ongoing-studies-investigate-whether-the-vaccine-can-also-reduce-transmission/
"facebook,twitter",0,https://piaui.folha.uol.com.br/lupa/2020/12/16/verificamos-bruno-covas-dimas-covas-irmaos-butantan/
"facebook,twitter,compartilhado",0,https://piaui.folha.uol.com.br/lupa/2020/12/16/verificamos-video-pessoas-comprando-sapos-caminhonete-china/
,0,https://factuel.afp.com/non-le-vaccin-astrazeneca-ne-contient-pas-de-cellules-foetales
"tweet,social media",0,https://factcheck.afp.com/old-photos-circulated-misleading-social-media-posts-about-pfizer-biontech-covid-19-vaccine-trial
twitter,0,https://politica.estadao.com.br/blogs/estadao-verifica/e-impossivel-que-vacina-cause-alteracoes-geneticas-dizem-especialistas/
,0,https://www.newtral.es/vacuna-pfizer-paralisis-facial-reacciones-alergicas/20201217/
"facebook,twitter",0,https://www.aosfatos.org/noticias/e-falso-que-fda-alertou-que-vacinas-contra-covid-19-podem-causar-infarto/
,0,https://vistinomer.mk/izmislica-e-deka-vakcinite-se-stari-5-godini-i-so-pominat-rok/
,0,https://vistinomer.mk/morbidno-montirano-video-lazhno-sugerira-deka-na-pochinati-od-kovid-19-im-se-vadat-organite/
"facebook,twitter",0,https://piaui.folha.uol.com.br/lupa/2020/12/15/verificamos-coronavac-cancer-pensamentos-suicidas/
facebook,0,https://factcheck.afp.com/facebook-posts-make-misleading-comparison-about-research-covid-19-hiv-cancer-and-common-cold
,0,https://www.newtral.es/bulo-vacuna-covid-infartos-convulsiones-trombos/20201217/
,0,https://verafiles.org/articles/vera-files-fact-check-fb-post-misleads-unrelated-photos-show
social media,0,https://www.factcheck.org/2020/12/instagram-post-distorts-facts-on-covid-19-death-reporting/
"facebook,twitter,social media",0,https://www.rappler.com/newsbreak/fact-check/covid-19-pandemic-over-vaccine-unnecessary
facebook,0,https://demagog.org.pl/fake_news/nie-fale-elektromagnetyczne-nie-sa-przyczyna-wszystkich-pandemii/
"facebook,twitter,compartilhado",0,https://piaui.folha.uol.com.br/lupa/2020/12/14/verificamos-vacina-suspensa-peru-coronavac-brasil/
,0,https://factcheck.afp.com/video-makes-misleading-claims-about-pfizer-biontech-covid-19-vaccine-trial
"facebook,twitter,social media",0,https://fit.thequint.com/fit-webqoof/no-covid-19-vaccine-doesnt-contain-chips-to-control-and-track-people-fact-check#read-more
facebook,0,https://piaui.folha.uol.com.br/lupa/2020/12/14/verificamos-funcionarios-brasileiros-butantan-coronavac/
