screen_names,bot_levels,infos
SpokespersonMoD,0.4696639724496867,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
gobjccm,0.34935885091824354,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
interiorgob,0.2642084923413706,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
WHOIndonesia,0.3216391026108945,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
CDC17GA,0.3995475197647074,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
attyharryroque,0.10226794614538158,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
MohamedBinZayed,0.11288957802127123,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
osiseguridad,0.31734345451219836,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
KKMPutrajaya,0.33751380500570966,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
LucianoHuck,0.09355546226929591,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
SachinYadavRJD,0.359063177670424,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
fs0c131y,0.355585258820882,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
bshibamt,0.31177580102583047,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
RonWyden,0.1518648738432408,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
MariaesPueblo,0.44294423736765215,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
diaspora_turk,0.2815942850332231,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
SadiqShirazi,0.4100236254590455,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
SkyNews,0.3704226916528503,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
satpalbhawar12,0.35305395276826584,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
koryodynasty,0.1279987007172983,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
klaralonso,0.2862778534525333,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
FabBallarini,0.22472063536456474,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
Enfamil,0.05429635046200892,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
TOIPlus,0.28935319588133385,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
annafifield,0.1930909475972767,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
almostshar202,0.4614284014584532,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
RonaldKlain,0.24310623517307645,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
SaludRosario,0.4707416034650967,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
NotifyNYC,0.21638453590072743,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
almotuit,0.33450790001756137,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
Armstrongthevdj,0.2763134375851736,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
abuasimazmi,0.19626832552595702,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
BhaiyaPatil,0.17168818514007306,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
alelitooo,0.31325281728953247,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
Vinay_Dwivedii,0.99,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
aravindcherry,0.4027910838877995,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
gha9700,0.29268915680674557,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
sgyemikale,0.2916093002204274,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
JuanMa_Moreno,0.1938340586879475,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
RepGregMurphy,0.1389416673930097,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
IdiazAyuso,0.17486173184614737,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
CNN,0.25071792749020566,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
realFFK,0.12546307840018342,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
Dhiyasri1231,0.19171841641139886,<p>Um dos critérios que mais teve peso na análise foi o índice Temporal</p>
USEmbCuba,0.20271097667037682,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
Andrew_Petter,0.3136922299651568,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
DenisMukwege,0.19515133519623043,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
AlexBerenson,0.1635736390046735,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
Uaesp,0.2524836545780649,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
OtisBDriftwoo18,0.2987834090506339,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
ChinaEmbSL,0.2548644191122969,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
AlmeidaPP_,0.14974814660061325,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
GabyLevinas,0.37644541637144585,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
rapplerdotcom,0.6577380952380951,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
PaulaLavigne,0.2887088037169964,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
Dariomenorroma,0.41076374226990753,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
myUNICEF,0.20674631383673225,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
NightingaleLDN,0.19480202002744257,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
ScrippsHealth,0.1508394178569456,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
MiyerTorresA,0.5103391642551476,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
dependent_the,0.2802763418079096,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
MayorOfLA,0.16612140500164943,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
anishadixit,0.14575692337802135,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
News5PH,0.4350539538472254,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
susantananda3,0.22606172508847253,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
CGTNOfficial,0.33490233826921995,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
cvelazquezCCV,0.4529246817389848,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
covsinghtj,0.2374559653435555,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
naftalibennett,0.14552604470359573,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
SaludDeportesBo,0.47702974557994626,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
sanchezcastejon,0.22062011127379838,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
PureMichGirl,0.28040635765443483,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
juanrallo,0.4111410883451813,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
IndiaNeedsModi,0.41025526761746667,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
gretchenwhitmer,0.183656725848234,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
sunriseon7,0.27721020439188143,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
UtahDPS,0.17157820180365801,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
ss_suryawanshi,0.29181443870995694,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
robertjeffress,0.11945137555187293,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
Spilling_The_T,0.3131307175395411,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
mugecevik,0.19140490819929204,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
beingarun28,0.2280646279482633,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
ramkadam,0.22800463508574165,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
NewDay,0.19396055353428898,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
RevathiRajeevan,0.19589549799048567,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
IDSIreland,0.35986137957829234,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
RudyGiuliani,0.22700453957941708,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
samirasawlani,0.16009606771941476,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
NoticiasRCN,0.48993749085504845,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
favelanhofc,0.206893002818389,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
pksingh49811,0.7173762435547714,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
soapachu,0.4480400776107672,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
iam_manojgoenka,0.48888039805277667,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
takeuchikumiffy,0.5422263854733338,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
TheODMparty,0.23392565125471818,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
santo_tango,0.3015530662466304,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
Eon_servo,0.3605410441081303,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
KarenLongaric,0.23547445429061936,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
DrYasminAHaque,0.22345680304866652,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
SaludPublicaEs,0.28138189946618597,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
PastorMalafaia,0.15094348775163718,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
KaushikKumarMi3,0.8435736108414762,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
tomhanks,0.1330494159013604,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
AlvarezMorenoC,0.4862424214859583,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
OSTERElizabeth1,0.4650268049556082,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
GovUmarGanduje,0.3641351370944596,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
etribune,0.5423230194035382,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
watan_alnhhar,0.5107266680050712,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
Kingslord25,0.275860078168085,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
WanmingYang,0.23352747780990707,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
LondonBreed,0.16647486508610235,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
tedgioia,0.1947924062652975,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
mhassim_,0.3483941113829682,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
rosiescammell,0.20488548640916668,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
davidfrawleyved,0.2149284719649888,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
MinofHealthUG,0.23680120784634853,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
RajGovOfficial,0.13354939569101418,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
logg_,0.3341266122137972,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
UNICEFHaiti,0.3211949267844199,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
steve_hanke,0.30427180708788476,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
shamlipolice,0.2931251824432181,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
AmericoDeGrazia,0.26599830026813465,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
THEHermanCain,0.27147608473009244,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
NishaPurushoth2,0.33686235127542996,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
Ahsan37491404,0.1840957869291203,<p>Um dos critérios que mais teve peso na análise foi o índice Temporal</p>
VipinSharmaINC,0.34218799543387884,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
IndiainSwiss,0.34108035378207047,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
wxgarrett,0.31956790907481336,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
ElPitazoTV,0.99,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
AaltDijkhuizen,0.2574121303660709,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
sandeepmjains,0.883175229966809,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
EmbaixadaChina,0.2298544740582326,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
Nation_is1st,0.4809097583873533,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
HLNinEngeland,0.21642684837945853,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
Nerditupnation,0.37324409236276146,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
bhadauriajai786,0.6584790546284396,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
vox_es,0.2564717163966649,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
pablosecchi,0.25889265414516105,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
BNPB_Indonesia,0.32920204634623207,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
lyguerb,0.20807049909186662,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
JeffShipley77,0.2277537929045864,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
bonnie379,0.4011926043590022,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
DonaldJTrumpJr,0.1405011478648139,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
etman09,0.36065779737116643,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
iamashu123,0.4155556931610394,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
Chopsyturvey,0.5847071423452876,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
sonora969,0.5870996788935656,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
t_d_h_nair,0.2186602418745276,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
ronakdgajjar,0.15681712898750821,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
OfficeofSSC,0.33140904401969623,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
rossi_delfina,0.1873227319221234,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
pseudo_sapiens,0.3077656803828483,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
shiroku08932300,0.5256632888807867,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
JujuChangABC,0.24135369534860365,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
HaddadDebochado,0.2912095297656273,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
LaPieQuiRale,0.3571708894541453,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
HCI_London,0.27437291801618774,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
salutcat,0.12287505397368528,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
FenalcoNacional,0.29131038654240465,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
amstellario,0.3864651125604003,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
PIB_India,0.38627469343966986,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
CT_Bergstrom,0.16462076737111667,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
BigBuuly,0.189221867507472,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
ElianePolepole,0.3165442823758431,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
VladZinen,0.3517653348624501,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
pirbuxsindhi,0.2208545471474447,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
PMEthiopia,0.29367453666471705,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
MSAalamOfficial,0.99,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
vicsurvivaliste,0.33128479175320846,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
SheriffClarke,0.18431801642271445,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
mnkybrd,0.20636588219196383,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
cspan,0.2432790563773513,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
sheela2010,0.2281117693162276,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
DubaiPoliceHQ,0.28442394717052494,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
healthgovau,0.2035713899114851,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
IFEMA,0.2884293943759821,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
GiorgiaMeloni,0.18872929775987918,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
AbogadosAdriano,0.34271307911982013,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
ashishkjha,0.17279333552547835,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
raatokaraja,0.8498106254856255,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
IAmSudhirMishra,0.2519678083639104,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
TiwariKahin,0.7959151084207032,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
Jimina_Sabadu,0.3324686337786189,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
Alvisepf,0.2080341811571107,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
EmilioMorenatti,0.08667464295135095,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
airindiain,0.2881971820498831,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
asahi,0.515519304857723,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
jenheemstra,0.11520153471458912,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
SoniaSierra02,0.19758616293061543,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
TheStarKenya,0.2594868787727896,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
mohsinmalvi19,0.99,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
eledoster,0.5445499297404748,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
mluciaramirez,0.242589839263684,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
EmmanuelMacron,0.16968321931666816,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
conspiration,0.23990923063859146,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
iJasOberoi,0.25073471521460694,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
SE_Rajoelina,0.21057591239904735,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
NewIndianXpress,0.6660616275308786,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
emile_marzolf,0.25184878363281715,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
alanalviis,0.39481518943569127,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
CorpoSalutMS,0.2995818868422146,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
EmbaCubaPeru,0.4514456482150976,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
OPSOMS_Col,0.23177715593267262,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
NoticiasRPTV,0.428318585567472,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
HussamAlhaj4,0.2372449302162621,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
EduX2021,0.39594448083206923,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
la_campora,0.2127714356966836,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
colCERT,0.36334715954271957,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
BlackSabbath,0.26615058621074594,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
dnatweets,0.19140590317041503,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
Kenyajudiciary,0.08654849439775911,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
Adrilastra,0.20720816785516463,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
TenenteSantini,0.16227451793489528,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
WilDbadGe,0.3984855685206662,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
wilfredocasaso2,0.14195778977357923,<p>Um dos critérios que mais teve peso na análise foi o índice Temporal</p>
DrHVoffice,0.3921094545725043,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
MannySinder,0.25983426837553497,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
tonyoof,0.264998613580389,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
sanchitsngla,0.24547751071309554,<p>Um dos critérios que mais teve peso na análise foi o índice Temporal</p>
CONATELHN,0.3853066849186246,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
SegoviaBastidas,0.3919128562088143,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
ICMRDELHI,0.40549048175540836,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
MAguilarHurtado,0.3629867134728399,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
VOSTeuskadi,0.34003332137224307,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
walter_garcia_,0.3954392381648555,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
porcipolitici,0.5488460383462792,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
Lenin,0.1566108595516869,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
cestrosi,0.2633718819532747,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
FactCheckTamil,0.3469614095294649,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
MailOnline,0.3798022481767736,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
yerko_nunez,0.38276352203146613,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
nycHealthy,0.24561944525411802,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
elmundoes,0.34613618906899096,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
RenukaJain6,0.3426822349292499,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
cbic_india,0.4147767491657208,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
ddale8,0.16623128018685465,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
yovelezarcelay,0.4669983565175736,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
RahulGandhi,0.06842153375495227,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
hospimilAragua,0.4550776965197971,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
TrumpWarRoom,0.2238733650416171,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
DanyalGilani,0.31999253208790773,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
_subhechhu_,0.34031294182267824,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
GBMUTHA1,0.7216195401036789,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
ChiodiDonatella,0.6945491634515056,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
DrKKAggarwal,0.24930653080638807,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
mab_sp125,0.2432216274195756,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
fakaligitanas,0.3961926477036331,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
BJP4Delhi,0.3245241568274127,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
sanjukta,0.21588976302985968,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
jirui90,0.33730688809332326,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
WorldPopProject,0.4127911264548031,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
dilmabr,0.16843287990562386,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
CyrilRamaphosa,0.1514770779129102,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
mataonline,0.38063958332316117,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
ClaraLuzRoldan,0.22558498201474358,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
abdallah_lamana,0.1732887952620463,<p>Um dos critérios que mais teve peso na análise foi o índice Temporal</p>
netanyahu,0.16377720574634688,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
opsargentina,0.19062033366384207,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
feresjaime,0.24496635816636605,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
hasmukh__patel_,0.99,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
SureshChavhanke,0.22232724695069783,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
CoronaConsultas,0.31975404896421844,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
ravibdwivedi_ST,0.2740126278317687,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
anoopsoni1974,0.2158626741781048,<p>Um dos critérios que mais teve peso na análise foi o índice Temporal</p>
Byron_Wan,0.3548180720696096,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
RobertKennedyJr,0.16960818232915403,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
LCP,0.2549871278406911,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
SheDecidesPH,0.3916433384445012,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
djev13,0.26238803714661935,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
kyawlin18,0.3520439249032179,<p>Um dos critérios que mais teve peso na análise foi o índice de Sentimento</p>
VOSTcvalenciana,0.35055716914402085,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
TarekFatah,0.29301170357400075,<p>Um dos critérios que mais teve peso na análise foi o índice de Perfil</p>
