id,user_id,text,created_at,geo,place_name,coordinates,user_location,likes,retweets,followers,lang
_1179751464215949313,_1090715513586679813,"No words.

Seoul  South Korea today.

Protesting their Justice Minister and President.

 https://t.co/seZPjIVhpY",2019-10-03 13:34:02,None,,None,Lenape land (NYC),13664,5929,143347,en
_1301890692986347520,_168492310,"@WleiFajardo Buenos Días 
Sucursal Los Cortijos  dispone del Fármaco REMDESIVIR X 10ML 100 MG IV  para realizar la… https://t.co/pyw75GZrQp",2020-09-04 14:31:43,None,,None,Caracas  Venezuela,147,319,140319,es
_1289882101915893764,_1447949844,कोरोना के शुरूआती लक्षण दिखने पर मैंने टेस्ट करवाया और रिपोर्ट पॉजिटिव आई है। मेरी तबीयत ठीक है परन्तु डॉक्टर्स की… https://t.co/D1Jhi6tG1t,2020-08-02 11:13:52,None,,None,,268634,36903,24833203,hi
_1294234328151416833,_1447949844,"आज मेरी कोरोना टेस्ट रिपोर्ट नेगेटिव आई है।

मैं ईश्वर का धन्यवाद करता हूँ और इस समय जिन लोगों ने मेरे स्वास्थ्यलाभ… https://t.co/m0bCQ0XF6w",2020-08-14 11:28:04,None,,None,,189283,23911,24833203,hi
_1291126958227697665,_984439533885362176,El Gobierno nacional creó el Fondo de Mitigación de Emergencias con el objetivo de centralizar los recursos destina… https://t.co/j4upIAXXkE,2020-08-05 21:40:29,None,,None,Bogotá  D.C.  Colombia,67,31,5036,es
_1291161986181607427,_984439533885362176,¿Dónde están reportados los 2 4 billones de pesos? Hacen falta $0 7 billones que @Minhacienda reporta como girados … https://t.co/ZeiNWOhuXJ,2020-08-05 23:59:40,None,Bogotá  D.C.,None,Bogotá  D.C.  Colombia,71,50,5036,es
_1227970847740088320,_1115874631,"Police in Yiwu  Zhejiang said online video alleging them ""shooting people sick with #coronavirus that refuse to be… https://t.co/hYle7mJtEj",2020-02-13 15:00:39,None,,None,Beijing  China,99,35,13658238,en
_1221327847425335296,_793113571911569408,武汉周圍很多農村人，被感染后进不了医院，只有醫护上门，也無法確診，最終死在家里！這些死亡病例肯定是不会統計进官方肺炎死亡人数的！背景中是欢庆新年的烟花爆空，而他們死得绝望無辜！歷史也許永遠不会有真相！ https://t.co/bw5co9vuk3,2020-01-26 07:03:44,None,,None,,441,243,79166,zh
_1293710485272092677,_1252764865,Felicitamos a nuestro hermano presidente Vladímir Putin  a los científicos y al pueblo de la Federación de Rusia po… https://t.co/83SFu2BaGD,2020-08-13 00:46:30,None,,None,Venezuela,2555,3089,3876922,es
_1295163512671670272,_34713362,JUST IN: Malaysia detects new coronavirus strain that’s 10 times more infectious https://t.co/HQs0FnfmkR,2020-08-17 01:00:19,None,,None,New York and the World,6674,6553,7093510,en
_1278543704928718849,_18440937,Llama la atención q no se discute mucho del desafío en materia macro vinculado al mercado de trabajo. En los extrem… https://t.co/jRhbTQ0iWC,2020-07-02 04:19:08,None,,None,,127,19,5513,es
_1291864300777353218,_106194735,Con el reporte de trabajo de 🇺🇸 en la mesa  tenemos un contraste interesante entre las medidas de política. Mientra… https://t.co/fFNaRmqIyx,2020-08-07 22:30:25,None,,None,Buenos Aires  Argentina,141,41,4546,es
_1242577132636770306,_189868631,These are just some of the examples of the great sacrifices by #healthworkers who are treating us &amp; saving our live… https://t.co/Wjkprnwh6U,2020-03-24 22:20:49,None,,None,Geneva  Switzerland,12937,4375,1422756,en
_1294360442517827587,_350862112,#NoticiaFalsa | No creo en la vacuna rusa. Pero ésta frase no es mía  nuevamente los promotores de las #FakeNews ha… https://t.co/3GtpxM9yqU,2020-08-14 19:49:12,None,,None,Bogotá  Colombia ,328,196,191707,es
_1270143769627766784,_25816369,"The WHO is now announcing that asymptomatic transfer of #COVID19 is rare.

This is a complete turnaround from their… https://t.co/BuP8ZYmmnD",2020-06-09 00:00:47,None,,None,Manhattan  New York,8609,6086,328297,en
_1270487181652635652,_20545835,Asymptomatic cases NOT infectious? Newsmax TV's @drdavidsamadi breaks down the latest claims made by the World Heal… https://t.co/GeEvQ5qxeZ,2020-06-09 22:45:23,None,,None,United States,160,103,842511,en
_1270164078456197122,_128372940,-Após pedirem desculpas pela Hidroxicloroquina  agora a OMS conclui que pacientes assintomáticos (a grande maioria)… https://t.co/PX7u4uKWH6,2020-06-09 01:21:29,None,,None,Brasília  Brasil,80268,20905,6682947,pt
_1270081494552281094,_2178775035,2/2 ... on transmission from asymptomatic individuals are difficult to conduct  but the available evidence from con… https://t.co/TyAJS7Wk1M,2020-06-08 19:53:19,None,,None,Geneva  Switzerland,514,217,46160,en
_1270081492908216320,_2178775035,"1/2

@WHO recently published a summary of transmission of #COVID19  incl. symptomatic  pre-symptomatic and asymptom… https://t.co/3HVaBiRhii",2020-06-08 19:53:19,None,,None,Geneva  Switzerland,655,314,46160,en
_1276005717070266368,_268486041,Que opina mi gran presidente @DrGiammattei respecto a los pacientes de COVID en el Igss de zona 9 despues de la mil… https://t.co/j2LtGdYnOC,2020-06-25 04:14:04,None,,None,GUATEMALA,0,0,26,es
_1275283603887448066,_257722705,#URGENTE | Así se encuentra uno de los pasillos del @Noticias_IGSS de la zona 9  Guatemala. Muchos tienen fiebre  n… https://t.co/sY20UKJowh,2020-06-23 04:24:39,None,,None,Guatemala,157,137,40552,es
_1293122356362108928,_1231542765034536966,"Respect 🙏

Putin's daughter was among the volunteers for trials.

#RussianVaccine #Russie https://t.co/tQGjcIFcwp",2020-08-11 09:49:29,None,,None,Kabul  Afghanistan,3045,630,4233,en
_1254293165990907904,_104011921,Nothing like walking up to a fake article on your death ... I'm doing fine everyone. Please don't share the article… https://t.co/P2x32BB4ib,2020-04-26 06:16:09,None,,None,Oxford  England,828,201,8783,en
_1254440535709962245,_146513211,....and here is Dr Elisa Granato in person. Alive and well https://t.co/Csw1WqmBQa,2020-04-26 16:01:44,None,,None,London,2365,734,79055,en
_1254406873928908802,_37963496,News circulating on social media that the first volunteer in a UK #coronavirus vaccine trial has died is completely… https://t.co/yBSU01pVp4,2020-04-26 13:47:59,None,,None,England,1992,1263,710785,en
_1293559848269799427,_1258073844444811264,"Last speaker up for this session  Elisa Granato

Title: The Evolution of Mass Cell Suicide in BActerial Warfare",2020-08-12 14:47:55,None,,None,,1,0,364,en
_1293564870009520130,_166368851,Amazing talk of @Prokaryota at @MEEvirtual! Bacterial world is so fantastic. https://t.co/w12zLOrE94,2020-08-12 15:07:52,None,,None,Barcelona  España,16,1,385,en
_1293194047037874178,_371797057,El director de la @opsoms  @DrTedros  envió un mensaje para los colombianos. #NoBajemosLaGuardia https://t.co/7cGE9njPa0,2020-08-11 14:34:21,None,,None,,398,122,1432181,es
_1293599875494563846,_64706049,Ao ler diversas Fake News nas redes após a divulgação do meu diagnóstico de coronavírus  esclareço que não tomei a… https://t.co/9kHHutL8nm,2020-08-12 17:26:58,None,,None,São Paulo  SP  Brasil,1771,132,1372367,pt
_1242108317121511425,_64706049,Hoje começou a campanha nacional de vacinação contra a gripe p/ idosos (a partir de 60 anos) e profissionais da saú… https://t.co/B0dtTZzten,2020-03-23 15:17:54,None,,None,São Paulo  SP  Brasil,443,34,1372367,pt
_1291401276257964033,_184635030,"Son datos  no opiniones

De 2.072 personas afiliadas a PAMI de Ciudad de Buenos Aires que requirieron internación … https://t.co/Gdtp8tmPNe",2020-08-06 15:50:31,None,,None,Berazategui  Argentina,1499,776,88130,es
_1293534867871928330,_214508615,Casos diarios por edad en Colombia: https://t.co/bKu4UqX7wT,2020-08-12 13:08:39,None,,None,Bogotá D.C  Colombia.,4,4,5633,es
_1242781297954734080,_999578121123848192,Oggi alle 18 sarò a @Montecitorio per un’informativa sull’emergenza Coronavirus https://t.co/frqjixhZki,2020-03-25 11:52:05,None,,None,,4154,606,985337,it
_1293586631698583552,_98781946,Según Bloomberg Colombia es el país que registra la mayor tasa de muertes por millón de habitantes relacionadas con… https://t.co/a5DLoiCk0q,2020-08-12 16:34:21,None,,None,Colombia,224,120,1294575,es
_1293402087007674368,_423096569,"Los creadores del #CovidFriday subestimaron siempre la pandemia. 
Ahora están subestimando la adquisición de la vac… https://t.co/HKLFhzJcYS",2020-08-12 04:21:02,None,,None,Colombia,223,179,117109,es
_1291837622441058304,_133329755,"इनकी मानसिकता देखिए अमित शाह जी के कोरोना संक्रमित होने पर उनकी शवयात्रा निकाल के खुशी मना रहे है...

कोई बताओ इनको… https://t.co/mzXcNBedDm",2020-08-07 20:44:25,None,,None,Kanpur  India,3860,2540,15126,hi
_1292001296161968128,_301912709,"इनकी मानसिकता देखिए अमित शाह जी के कोरोना संक्रमित होने पर उनकी शवयात्रा निकाल के खुशी मना रहे है...

कोई बताओ इनको… https://t.co/c4ywjpmrVY",2020-08-08 07:34:47,None,,None,भारत,297,118,65546,hi
_1292810946386124801,_2602959463,Some section of media is reporting that Railways has cancelled all regular trains till 30th September. This is not… https://t.co/dsR63Xyt3p,2020-08-10 13:12:03,None,,None,New Delhi  India,8014,1956,5889611,en
_1293185534194356224,_2602959463,"All regular passenger and suburban train services will continue to remain suspended till further notice.

Special t… https://t.co/RHTXUnkkHL",2020-08-11 14:00:32,None,,None,New Delhi  India,2024,586,5889611,en
_1292904281205616650,_402816322,A @PrefPelotas esclarece que o vídeo que mostra a utilização de uma sirene para alertar sobre o lockdown é uma publ… https://t.co/t82PMEsDi6,2020-08-10 19:22:56,None,,None,Pelotas  RS  Brasil,142,43,5149,pt
_1292948475274055682,_74756085,(1/2) No vídeo em que soa uma sirene em Pelotas-RS  apenas a sirene se tratou de uma brincadeira  mas de fato em 08… https://t.co/d56aLmNIvV,2020-08-10 22:18:32,None,,None,São Paulo - SP,1452,327,1987397,pt
_1293138409771241472,_1074016333476507648,"#RussianVaccine
Worlds first vaccine in russia given to Putin's daughter  #Russian #putin https://t.co/lT9kOh0JXI",2020-08-11 10:53:16,None,,None,New Delhi  India,181,52,75,en
_1291991068905369600,_2556263724,Some precious moments with Hon. PM of New Zealand ⁦@jacindaardern⁩ at ⁦@indiannewslink⁩  event on 6 Aug 2020. She p… https://t.co/Eb0N4VkTyV,2020-08-08 06:54:09,None,,None,Wellington City  New Zealand,3390,327,3515,en
_1293171037404835841,_633794939,The Russian Healthcare Ministry has given regulatory approval to the world's first coronavirus vaccine. Its effecti… https://t.co/fH8bc5XeJa,2020-08-11 13:02:55,None,,None,Moscow,834,382,239144,en
_1288847341651255299,_201164114,Wow 38k recoveries in 1 day only shows there's a problem with data interpretation. Worse  it's giving people a fals… https://t.co/rifSpPt5Jq,2020-07-30 14:42:06,None,,None,Philippine Senate,5842,1500,47637,en
_1288832581270515712,_62446391,"People are anxious &amp; tired. Huwag na dagdagan  @DOHgovph. 

Nakakalito at nakakaduda ang papalit-palit na reporting… https://t.co/XBvMIatMeX",2020-07-30 13:43:27,None,,None,Quezon City,2447,623,252376,tl
_1288825520692445184,_27618907,After recording the highest one-day covid+ new cases of 3 954  DOH reports a 38 075 “mass recovery adjustment” to i… https://t.co/opEWvGwj2L,2020-07-30 13:15:24,None,,None,Philippines,15144,5271,352096,en
_1246208612722192385,_146569971,Breaking: CDC’s recommendation on use of cloth face coverings  especially in areas of significant community-based t… https://t.co/He885fPqui,2020-04-03 22:51:01,None,,None,Atlanta  GA,4017,3784,3726253,en
_1291614975304372225,_943149267056766976,🔴Esto no se puede consentir  el decano del @COBEuskadi realiza un análisis del COVID-19 basándose en vídeos conspir… https://t.co/Av86YqSKkX,2020-08-07 05:59:41,None,,None,España,34,25,4510,es
_1262063233747292163,_301492316,11. Por otra parte  si el Estado decide subsidiar a grandes grupos  sería razonable  como lo han hecho antes y lo e… https://t.co/JbNJaQNSNQ,2020-05-17 16:51:37,None,,None,Argentina,805,367,84231,es
_1289308899049238528,_149991703,Hemos dispuesto la derogación del DNU 522/2020 que ordenó la intervención de Vicentin S.A.I.C. por 60 días. https://t.co/TEilNynB8T,2020-07-31 21:16:10,None,,None,Buenos Aires,7815,2392,2026064,es
_1293131175846805504,_1035696231744331776,"न्यूजीलैंड की PM देश को कोरोना कोविड19 से मुक्त घोषित करने के बाद हिंदू मंदिर गई। 

आैर हमारे देश के कुछ… https://t.co/WfKHCBQZTo",2020-08-11 10:24:32,None,,None,Patna  India,101,98,8398,hi
_1291792269557866497,_76475940,On the occasion of Bhoomi Poojan at Ram Janmabhoomi the New Zealand Prime Minister Jacinda Ardern voluntarily offer… https://t.co/0h4mR8d2vr,2020-08-07 17:44:12,None,,None,Bharat,35,22,10364,en
_1275595167936868352,_1647829928,"What is #herdimmunity threshold for #COVID19?
A topic of much discussion due to large uncertainty &amp; huge consequenc… https://t.co/Os3tuShE6Q",2020-06-24 01:02:42,None,,None,Univ California Santa Cruz,131,60,9952,en
_1292983079125110784,_757527474699919360,الوفد الطبي الجزائري الذي تم إرساله إلى #لبنان تم وضع أعضائه في الحجر الصحي بعد اكتشاف إصابة أحدهم بفيروس #كورونا..… https://t.co/9uqf2CX4UW,2020-08-11 00:36:03,None,,None,Nador  Royaume du Maroc,10,4,3071,ar
_1294657618171113474,_51072823,@mtamid_ @ZiouiA https://t.co/ap52mRiwKh,2020-08-15 15:30:04,None,,None,Royaume du Maroc,2,1,1667,und
_1293154415889850369,_924963440,🔴 الوفد الطبي الجزائري الذي تم إرساله إلى #لبنان .. وضع تحت #الحجر_الصحي بعد اكتشاف إصابة أحدهم بفيروس #كورونا..,2020-08-11 11:56:53,None,,None,Royaume du Maroc,0,0,155,ar
_1290634521138925568,_304461349,Many buildings have been closed during #COVID19. This can increase the risk of Legionella growth in building’s wate… https://t.co/nFrw55QydC,2020-08-04 13:03:43,None,,None,Dublin  Ireland,7,5,25127,en
_1292272680260042752,_589678035,#ReporteOficial | @MinSaludBolivia anuncia 1.164 nuevos casos positivos de #Coronavirus hasta este sábado (08/08/20… https://t.co/Sn5d6ITBba,2020-08-09 01:33:10,None,,None,La Paz  Bolivia,16,7,66169,es
_1018297937720414208,_26573303,No vídeo  o advogado e pré-candidato a deputado estadual de MG Bernardo Bartolomeu aparece em um restaurante em BH… https://t.co/Bf1M81b7NJ,2018-07-15 00:55:22,None,,None,Brasil,507,164,1494676,pt
_1289850211364294657,_3184454384,Have deleted a previous tweet about a Dr Aisha. Turns out the account was fake ! You have to be really sick to pretend to have COVID,2020-08-02 09:07:09,None,,None,,8059,708,922163,en
_1289792062338949120,_7370332,@Aisha_must_sayz To leave a smile like that upon this earth and leave. That's what all our life's goal should be  n… https://t.co/Ge1fARUQhX,2020-08-02 05:16:05,None,,None,New Delhi,642,55,39490,en
_1241684250031783938,_858297851230773248,Some of Italian nurses &amp; doctors after long hours of work in intensive care. ❤️🇮🇹 https://t.co/YAG9oVcgrq,2020-03-22 11:12:49,None,,None,Earth,312964,95360,85871,en
_1287927756412653569,_40319114,@kevinroose Yes  we removed it for sharing false information about cures and treatments for COVID-19.,2020-07-28 01:48:00,None,,None,Washington  DC,514,86,9168,en
_1236324641397858304,_79938654,"⚠️ Misinformation on COVID-19 

UNICEF does not issue coronavirus advisories on chat apps. We post updates and safe… https://t.co/kuwi9EbOK4",2020-03-07 16:15:38,None,,None,Manila  Philippines,3990,3401,52755,en
_1241752527705722881,_101505372,"URGENTE.
Necesitamos celadores para el IFEMA. Ayer estuvimos llamando pero no conseguimos ninguno. Hoy a partir de… https://t.co/xLXiem5qX4",2020-03-22 15:44:07,None,,None,,1354,3271,1812,es
_1284459172960985090,_933908136,Actress Angel Locsin slams fellow celebrities who remain silent after 70 lawmakers from House of Representatives ki… https://t.co/Cb8tixVBfo,2020-07-18 12:05:05,None,,None,Southeast Asia,3543,846,1084,en
_1257392351112302594,_67069351,2/ 445 close contacts of 10 #COVID19 cases were followed up  of those 54 (12%) developed symptoms  suggesting secon… https://t.co/muduclu1Pw,2020-05-04 19:31:12,None,,None,Scotland ,613,167,133776,en
_1290234285363023875,_14499829,"""A number of vaccines are now in phase three clinical trials and we all hope to have a number of effective vaccines… https://t.co/Tn6PHuoyK8",2020-08-03 10:33:19,None,,None,Geneva  Switzerland,500,312,9101865,en
_1268270867399634944,_24918951,If you catch the #coronavirus  what are your chances of having no symptoms? Probably around 40%. But you can still… https://t.co/ryqHWi9VnG,2020-06-03 19:58:32,None,,None,San Diego  CA,379,260,977,en
_1289629736201838595,_807095,This was the scene in Berlin  where an estimated 17 000 people defied social-distancing and mask requirements to jo… https://t.co/pQaPNf9ENJ,2020-08-01 18:31:03,None,,None,New York City,5232,2437,49514483,en
_1288470753155772417,_1968194946,"UPD-Bulletin-2020-30

Kinukumpirma ng UPD COVID-19 Task Force na base sa ulat ng UPHS Public Health Unit kahapon Hu… https://t.co/S5N6zYm2Rs",2020-07-29 13:45:40,None,,None,Diliman  Quezon City,65,36,78383,tl
_1288499659506192384,_1968194946,"UPD-Bulletin-2020-30.2

Ito ay para linawin ang statistics na nakasaad sa Bulletin 2020-30. Humihingi kami ng pauma… https://t.co/SnpaIqL70k",2020-07-29 15:40:32,None,,None,Diliman  Quezon City,46,17,78383,tl
_1241344213129793536,_68740712,Gracias  científicos  por vuestro trabajo para vencer al coronavirus. Este Gobierno os necesita y os escucha. Hoy h… https://t.co/yXft3I41Rk,2020-03-21 12:41:38,None,,None,,8016,2780,1556375,es
_1243845980304420864,_58417540,El PG  @sanchezcastejon  se encuentra reunido por videoconferencia con el Comité Científico del #COVID19  integrado… https://t.co/1R6E6O4tEI,2020-03-28 10:22:45,None,,None,Madrid (Spain),484,212,757405,es
_1246371733667536896,_58417540,El PG  @sanchezcastejon  se encuentra reunido por videoconferencia con el Comité Científico del #COVID19  integrado… https://t.co/8dr8TTfO61,2020-04-04 09:39:12,None,,None,Madrid (Spain),423,210,757405,es
_1241347749490176007,_232124120,El Comité Científico del COVID-19 está integrado por seis técnicos de prestigio nacional e internacional a cuyo fre… https://t.co/GyXqEGcQIj,2020-03-21 12:55:41,None,,None,Madrid  España,158,93,630930,es
_1280080021294665739,_58417540,El PG  @sanchezcastejon  está reunido con los miembros del Comité Científico-Técnico #COVID19 para conocer las conc… https://t.co/U3bZuFDhXx,2020-07-06 10:03:54,None,,None,Madrid (Spain),132,79,757405,es
_1290360430456721409,_77110749,Por eso siempre hay que ir a las fuentes directas y no quedarse con extractos desconextualizados o traducciones aco… https://t.co/XBCQHLpsfh,2020-08-03 18:54:35,None,Bogotá  D.C.,None,Bogotá  Colombia,585,100,9410,es
_1286752274740649984,_123891446,Após um teste RT-PCR e mesmo estando assintomático  fui surpreendido agora há pouco com o resultado positivo para C… https://t.co/PPzGQGAhLZ,2020-07-24 19:57:03,None,,None,Pelotas - RS,9168,676,110780,pt
_1287746849860976640,_123891446,Neste quarto dia após o resultado positivo do teste para #Covid19 tenho apenas sintomas leves  como dor de cabeça e… https://t.co/9JiEPibsk2,2020-07-27 13:49:08,None,,None,Pelotas - RS,2643,50,110780,pt
_1269245409047822340,_147285556,"#Jungfernstieg wegen Überfüllung geschlossen
#Hamburg #solidarity #GeorgeFloyd #blacklivesmatter #hh0606 https://t.co/7LkGqqTFMz",2020-06-06 12:31:01,None,,None,Hamburg,453,103,5592,de
_1269248785047343104,_1450022287,Aktuell auf dem #Alexanderplatz: „Sind die Abstandsregeln heute ausgesetzt Herr Innensenator? Das bekommen sie mit… https://t.co/fkfjwgvEu6,2020-06-06 12:44:26,None,,None,10559 Berlin  Alt-Moabit 96a,4194,1472,11786,de
_1288842410290814976,_14739261,Como Estados Unidos presenta los números de cuentas nacionales distinto a buena parte del resto del mundo  les dejo… https://t.co/LncXe3GAo7,2020-07-30 14:22:30,None,,None,,344,106,1621,es
_1288934305956233217,_166670881,"Hay mucha confusión con el dato de que la economía de EEUU cayó 32 9% anualizado en el segundo trimestre.
Explico e… https://t.co/f76bBInHyN",2020-07-30 20:27:40,None,,None,La Plata  Argentina,142,41,220567,es
_1289241292673703937,_480860644,"Distanciamiento social? 
Barbijos???
#CasaRosada https://t.co/4gDfvB0dkP",2020-07-31 16:47:31,None,,None,,8487,2488,413262,es
_1289272648149504000,_508090497,@vivicanosaok Viviana disculpa pero esta foto la hice yo en el año 2013   en este momento forma parte de la publica… https://t.co/4EZAgVv3O4,2020-07-31 18:52:07,None,,None,Mar del Plata  Argentina,16141,2335,585,es
_1278699758392094720,_897463070448111617,Carta abierta al periodista Julián Parra @eldenocturna de @rcnradio en referencia a la entrevista realizada al Dr R… https://t.co/Phm85GrYCn,2020-07-02 14:39:14,None,,None,Bogotá  D.C.  Colombia,209,158,9174,es
_1282021991529185284,_1137327756,La Asociación Nacional de Internos y Residentes invita al senador Gustavo Petro a tener mucha rigurosidad científic… https://t.co/Bz1tXc94c6,2020-07-11 18:40:36,None,,None,Bogotá  Colombia,2506,1254,9399,es
_1288896707728510976,_1242661617604558848,"मोदीजी @narendramodi
कोरोना काल मे डॉक्टर को महान योद्धाओ के रूप मे बोल रहे थे किन्तु 
उत्तर प्रदेश के मुजफ्फरनगर… https://t.co/wtQNnsXISa",2020-07-30 17:58:16,None,,None,Gujarat  India,16,9,9584,hi
_1249322378343133185,_312887235,Los bancos no pueden cobrar comisiones o hacer descuentos por desembolsar el Ingreso Solidario dispuesto por el Gob… https://t.co/N07SqtlLAx,2020-04-12 13:04:00,None,,None,Colombia,246,121,1328917,es
_1252640621430538247,_93681558,Beneficiarios de #IngresoSolidario han denunciado que les están realizando desde las entidades bancarias  descuento… https://t.co/B9NBTh4L6o,2020-04-21 16:49:31,None,,None,Colombia,7,6,26653,es
_1274489632886075398,_28587919,"Here’s just a few of the #BlackVoicesForTrump at tonight’s rally!  Having a fantastic time!

#TulsaRally2020… https://t.co/E0v2PpYxp9",2020-06-20 23:49:42,None,,None,Stockbridge  Georgia,31656,8606,472392,en
_1289162977275523072,_330953689,Iedereen heeft recht op een eigen mening  maar het is wel belangrijk dat het duidelijk is dat het om een persoonlij… https://t.co/RBI1H2afLW,2020-07-31 11:36:19,None,,None,Brussel,17,11,4477,nl
_1288069667592929280,_807202599698997248,ये तस्वीरें मुज़फ़्फ़रपुर के अस्पताल की है। नीतीश कुमार को बधाई दे दिजीए। https://t.co/mrv8Ncgh4S,2020-07-28 11:11:54,None,,None,Begusarai  India,4605,1006,30678,hi
_1288337576521162753,_1188419123799150592,ये तस्वीरें मुज़फ़्फ़रपुर के अस्पताल की है। डबल इंजन की सरकार नीतीश कुमार को बधाई दे दिजीए। https://t.co/x9TwSaIPeh,2020-07-29 04:56:29,None,,None,Purnia  India,55,7,1976,hi
_937970564416675841,_927362243280244736,https://t.co/GbLYr13E8O,2017-12-05 09:03:03,None,,None,Muzaffarpur Bihar,0,0,10,und
_1288142337697349632,_74756085,🇺🇸De novo: para doença nova não existe remédio testado. Assim  qualquer tentativa é válida  pois quem não tenta pod… https://t.co/4NxLjEdOzz,2020-07-28 16:00:40,None,,None,São Paulo - SP,4057,1008,1987397,pt
_1285697516055535616,_54663298,The BC Centre for Disease Control is recommending using “glory holes” to practice safe sex during the pandemic — an… https://t.co/TPfAH7uJLK,2020-07-21 22:05:49,None,,None,Toronto  Ontario,4261,1224,12550,en
_1286909382500859904,_116223805,"@sairazesh App for oximeter  blood pressure and Heart rate.

Give permission of camera to measure on App.… https://t.co/sJb2BXczTx",2020-07-25 06:21:21,None,,None,Hyderabad,1,1,2845,en
_1285958050826924034,_3303159382,La Felcc de El Alto implementa protocolo de levantamiento de cadáveres con COVID-19. https://t.co/bL4RiQCs9s,2020-07-22 15:21:05,None,,None,La Paz  Bolivia,1,2,59536,es
_1253147796481302531,_806344552718045184,Covid-19! The most common questions. https://t.co/BRFDY1yOPG,2020-04-23 02:24:51,None,,None,Los Angeles  CA,56,23,230512,en
_1253148408774135808,_806344552718045184,"What is ""flattening the curve"" and have we done that? https://t.co/y0TBb8yfmp",2020-04-23 02:27:17,None,,None,Los Angeles  CA,43,19,230512,en
_1288080914984181762,_22650211,.@ABC NEWS EXCLUSIVE: Dr. Anthony Fauci speaks to @GStephanopoulos about his response to Pres. Trump’s tweets  how… https://t.co/WwtIFnHTcH,2020-07-28 11:56:36,None,,None,New York  NY,674,236,3745443,en
_1281770925680209920,_902835978,Our new division  Aardvark Mobile Health’s Mobile Covid-19 Testing Truck is now available to governmental agencies… https://t.co/I8LVr0lYb4,2020-07-11 02:02:57,None,,None,Philadelphia  PA,7,2,376,en
_1361746627824939013,_169997653,Pillen éste video. El gobernador del Amazonas. PILLEN EL TEMBLOR EN LA VOZ. LA RABIA E IMPOTENCIA. https://t.co/doGCMgvFNM,2021-02-16 18:37:50,None,,None,,27677,13209,20468,es
_1361826795394396170,_722851538293501954,"Este es un país sin gobierno. 
En el Amazonas  gobernador exige atención a población más apartada y vulnerable.… https://t.co/a8KQvycRIt",2021-02-16 23:56:24,None,,None,Bogotá  D.C.  Colombia,249,132,43744,es
_1361845268048728064,_232214744,#Importante❗ #NotaAclaratoria 📢👇 https://t.co/WXkBHF4u3A,2021-02-17 01:09:48,None,,None,Amazonas - Colombia,141,82,4782,und
_1361860071161024515,_147204319,Y aquí está el verdadero Gobernador del Amazonas. https://t.co/6U3GHdboHr https://t.co/uKTfvqhSrh,2021-02-17 02:08:37,None,Bogotá  D.C.,None,Colombia,363,265,7183,es
_1287591809636429824,_1397731008,Pls confirm it sir whether it is correct news or fake news of Covoid-19  Remdesivir injection of  #HeteroLabsPvtLTD… https://t.co/dZCDi9t0Uj,2020-07-27 03:33:04,None,Hyderabad,None,Hyderabad  India,1,0,520,en
_1285928017441759233,_70414730,Siempre que tengan dudas acerca de si un médico/investigador tiene publicaciones o no  entren a… https://t.co/Bgku07SmTN,2020-07-22 13:21:45,None,,None,Buenos Aires  Argentina,1650,474,19796,es
_1245682542663077889,_462021312,NEW rapid review by me (small clinical/ editing role) and Lionel Tarassenko  Professor of Electrical Engineering (m… https://t.co/BHKP21bs5t,2020-04-02 12:00:36,None,,None,Oxford  England,375,279,119658,en
_1283274665390006272,_4168351,いま山手線で行われているパフォーマンスを鑑賞しています https://t.co/97An069rAv,2020-07-15 05:38:16,None,,None,TOKYO,148773,38134,5073,ja
_1273309698645786624,_29853746,Our #Ciclonudista #Madrid #WNBR friends completed their 17th ride - with masks and social distancing https://t.co/AtvdEPlwFa,2020-06-17 17:41:03,None,,None,London  England,51,11,6246,en
_1023483430330191872,_355989081,#WATCH: Fish seen in the water logged inside the Intensive Care Unit (ICU) of Nalanda Medical College Hospital (NMC… https://t.co/sR5mBnwdkE,2018-07-29 08:20:39,None,,None,India,1189,811,5246864,en
_1263524697502703616,_1246035397198528515,"110 million downloads for Aarogya Setu. #SetuMeraBodyguard say 11 crore Indians.
#IndiaFightsCorona 

Have you down… https://t.co/junhZ6kFAX",2020-05-21 17:38:57,None,,None,,175,62,71282,en
_1243972193169616898,_14499829,"FACT: #COVID19 is NOT airborne. 

The #coronavirus is mainly transmitted through droplets generated when an infecte… https://t.co/CAbXw9e3xj",2020-03-28 18:44:17,None,,None,Geneva  Switzerland,45499,41054,9101865,en
_1286591741345378305,_37034483,"Watch | Union Minister Arjun Ram Meghwal launches 'Bhabhiji Papad'  claims ""will help people fight #coronavirus"". https://t.co/YGLz6ZII1s",2020-07-24 09:19:09,None,,None,India,788,213,14822852,en
_971254280601694209,_897819527508926464,@IndiaCoastGuard swiftly responded to major fire onboard MV Maersk Honam about 650 NM from Kochi on 06 Mar. MRCC Mu… https://t.co/tdUYdvcydZ,2018-03-07 05:20:40,None,,None,New Delhi  India,96,63,145072,en
_1283093428046356480,_298225776,It’s shocking that only 8 people under 65 in Ireland died from Covid 19 and we destroyed &amp; continue to destroy the… https://t.co/DsybeMNRw7,2020-07-14 17:38:06,None,,None,,905,272,42478,en
_1284101985004916736,_592401039,"Decano de la Facultad de Ciencias de la Salud y de Director de la
Escuela de Medicina de la UPTC
manifestan preocup… https://t.co/LfDFdt1vg2",2020-07-17 12:25:45,None,,None,Tunja - Boyacá,100,44,28199,es
