,title,text,claimDate,reviewDate,claimant,publisher,url,label,poynter,poynter_title
3801,Fact Check: Mixing lemon and baking soda in tea won't kill coronavirus,There has been no death due to Covid-19 in Israel as they mix lemon and baking soda in their tea. This combination kills coronavirus.,2020-06-01T00:00:00Z,2020-06-09T00:00:00Z,Social media users,India Today,https://www.indiatoday.in/fact-check/story/mixing-lemon-baking-soda-tea-wont-kill-coronavirus-1687315-2020-06-09,Mostly false,0,there are no covid19 deaths in israel as they found a cure for covid19  a mixture of lemon and baking soda
3802,Lemon and baking soda tea doesn't cure Covid-19,Lemon and baking soda tea cure Covid-19,,2020-04-03T00:00:00Z,Viral WhatsApp Message,Health Analytics Asia,https://www.ha-asia.com/lemon-and-baking-soda-tea-doesnt-cure-covid-19/,There is no scientific finding and research that lemon or soda or a mix of both can cure or prevent Covid-19.,0,there are no covid19 deaths in israel as they found a cure for covid19  a mixture of lemon and baking soda
3803,COVID 'hot tea' cure of lemon and bicarb doesn't hold water,"Drinking a hot tea of lemon and baking soda, or bicarbonate, cures COVID-19.",2020-03-28T00:00:00Z,2021-04-21T00:00:00Z,Social media posts,Australian Associated Press,https://www.aap.com.au/covid-hot-tea-cure-of-lemon-and-bicarb-doesnt-hold-water/,False,0,there are no covid19 deaths in israel as they found a cure for covid19  a mixture of lemon and baking soda
3804,,No COVID-19 deaths in Israel due to baking soda remedy,2020-04-16T00:00:00Z,2020-06-23T07:00:00Z,Multiple sources,AFP Fact Check,https://factcheck.afp.com/false-social-media-posts-claim-israel-has-reported-zero-deaths-covid-19-due-baking-soda-remedy,False,0,there are no covid19 deaths in israel as they found a cure for covid19  a mixture of lemon and baking soda
3805,No evidence to suggest that the mixture of lemon and baking soda ...,No COVID-19 deaths in Israel as they found a cure for COVID-19 – a mixture of lemon and baking soda,2020-04-05T00:00:00Z,2020-04-17T00:00:00Z,SOCIAL MEDIA POST,FACTLY,https://factly.in/no-evidence-to-suggest-that-the-mixture-of-lemon-and-baking-soda-can-kill-sars-cov-2-virus/,FALSE,1,there are no covid19 deaths in israel as they found a cure for covid19  a mixture of lemon and baking soda
3806,Fact Check: Are COVID-19 Dead Bodies Being Dumped In Sea?,Dead bodies of patients suffering from COVID-19 are being dumped in the sea.,2020-04-11T10:21:56Z,2020-04-11T10:21:56Z,Social Media posts,The Logical Indian,https://thelogicalindian.com/fact-check/covid-19-coronavirus-dead-body-sea-dumped-20564,False,0,video shows covid19 infected corpses into the seas
3807,"Fact Check: No, 'collective consciousness' on ACE-2 receptors won't ...",A collective consciousness on ACE-2 receptors wont kill Coronavirus,2020-04-05T03:38:06Z,2020-04-05T03:38:06Z,Social Media Users,Newsmeter,https://newsmeter.in/fact-check-no-collective-consciousness-on-ace-2-receptors-wont-kill-coronavirus/,False,1,collective consciousness on ace2 receptors kills coronavirus
3808,Old video of a man spitting on another man in New York subway is ...,Video of a man spitting in the face of another man in the New York subway to spread the Coronavirus,2020-04-05T00:00:00Z,2020-04-09T00:00:00Z,SOCIAL MEDIA POST,FACTLY,https://factly.in/old-video-of-a-man-spitting-on-another-man-in-new-york-subway-is-being-shared-in-the-wake-of-covid-19-outbreak/,FALSE,1,video of a man spitting in the face of another man in the new york subway to spread the coronavirus
3809,Analysis | How false hope spread about hydroxychloroquine to treat ...,"“Hydroxychloroquine — I don’t know, it’s looking like it’s having some good results. That would be a phenomenal thing.”",2020-04-03T00:00:00Z,,Donald Trump,The Washington Post,https://www.washingtonpost.com/politics/2020/04/13/how-false-hope-spread-about-hydroxychloroquine-its-consequences/,Four Pinocchios,1,president trump has repeatedly touted the antimalarial medications hydroxychloroquine and chloroquine as the muchneeded solution to covid19
3810,"Old, unrelated photo shared as family commits suicide in Surat due ...",Family committed suicide in Surat due to hunger during coronavirus lockdown,2016-06-20T00:00:00Z,2020-04-18T00:00:00Z,Social Media,Alt News,https://www.altnews.in/old-unrelated-photo-shared-as-family-commits-suicide-in-surat-due-to-hunger-during-lockdown/,False,0,photo of a family which committed suicide due to hunger during the lockdown
3811,Old and unrelated photo falsely shared as 'Family committed suicide ...,Photo of a family which committed suicide due to hunger during the lockdown,2020-04-04T00:00:00Z,2020-04-06T00:00:00Z,SOCIAL MEDIA POST,FACTLY,https://factly.in/old-and-unrelated-photo-falsely-shared-as-family-committed-suicide-due-to-hunger-during-the-lockdown/,FALSE,0,photo of a family which committed suicide due to hunger during the lockdown
3812,"The Senate voted unanimously in favor of the stimulus bill, despite ...",Forty-four senators “voted NOT to send stimulus checks.”,2020-04-05T00:00:00Z,,Viral image,PolitiFact,https://www.politifact.com/factchecks/2020/apr/15/viral-image/senate-voted-unanimously-favor-stimulus-bill/,False,1,says 44 us senators voted not to send stimulus checks
3813,Fact Check: Truth of corona conspiracy theory behind arrest of ...,"Dr. Charles Lieber, a Harvard professor, was arrested for creating coronavirus and selling it to China.",2020-04-05T00:00:00Z,2020-04-05T00:00:00Z,Facebook users,India Today,https://www.indiatoday.in/fact-check/story/truth-coronavirus-conspiracy-theory-behind-arrest-harvard-professor-1663659-2020-04-05,Mostly false,0,dr charles lieber a harvard professor was arrested for creating coronavirus and selling it to china
3814,US scientist was not arrested for selling coronavirus to China,"A Facebook post from April 4 claim that a US scientist sold ""Corona virus to China"".",2020-04-04T00:00:00Z,2020-04-21T00:00:00Z,A Facebook user,Australian Associated Press,https://www.aap.com.au/us-scientist-was-not-arrested-for-selling-coronavirus-to-china/,False - The primary claim of the content is factually inaccurate.,0,dr charles lieber a harvard professor was arrested for creating coronavirus and selling it to china
3815,Eating alkaline food cannot prevent or cure COVID-19,The pH for the coronavirus varies from 5.5 to 8.5. What we need to do to defeat the coronavirus is to consume more alkaline foods above the virus’ pH level.,2020-04-22T00:00:00Z,2020-04-15T00:00:00Z,Facebook users,Health Feedback,https://healthfeedback.org/claimreview/eating-alkaline-food-cannot-prevent-or-cure-covid-19/,Incorrect,0,an alkaline diet could prevent covid19
3816,Fact Check: Can Consumption Of Foods With Higher pH Prevent ...,Consumption of foods with a pH level above that of coronavirus could cure or prevent infection.,2020-07-08T08:37:19Z,2020-07-08T08:37:19Z,Social Media posts,The Logical Indian,https://thelogicalindian.com/fact-check/consumption-of-foods-with-a-ph-level-above-that-of-coronavirus-could-cure-or-prevent-infection-22184,False,0,an alkaline diet could prevent covid19
3817,,Eating alkaline foods can prevent or cure COVID-19,2020-03-25T00:00:00Z,2020-04-24T11:15:00Z,Multiple sources,AFP Fact Check,https://factcheck.afp.com/health-experts-say-there-no-evidence-eating-alkaline-foods-can-prevent-or-cure-covid-19,False,0,an alkaline diet could prevent covid19
3818,"Fact Check: No, WhatsApp is not recording your calls but privacy ...","WhatsApp will now record the calls of its users. Also, the government would be monitoring WhatsApp chats.",2021-01-21T00:00:00Z,2021-01-23T00:00:00Z,Social media users,India Today,https://www.indiatoday.in/fact-check/story/fact-check-no-whatsapp-is-not-recording-your-calls-but-privacy-concerns-can-t-be-ruled-out-yet-1762105-2021-01-23,Mostly false,0,a whatsapp forward claiming all calls will be recorded by the indian government
3819,Fact Check: Is The Government Recording Your Calls?,"Government of India is monitoring all forms of communications, both online and telephonic.",2020-09-15T10:41:11Z,2020-09-15T10:41:11Z,Social Media posts,The Logical Indian,https://thelogicalindian.com/fact-check/whatsapp-forward-government-surveillance-call-recording-23735,True,0,a whatsapp forward claiming all calls will be recorded by the indian government
3820,"Fact Check | 3 Red ticks, Blue Tick on WhatsApp: A false message ...",The government is monitoring social media messages and calls,2021-05-27T12:32:56Z,2021-05-27T12:32:56Z,"Facebook,WhatsApp,Twitter",The Quint,https://www.thequint.com/news/webqoof/old-message-about-government-monitoring-texts-and-calls-viral-yet-again-fact-check,False,0,a whatsapp forward claiming all calls will be recorded by the indian government
3821,An old video falsely shared as 'Rahul Gandhi and Priyanka Vadra ...,Video of Rahul Gandhi and Priyanka Vadra Gandhi breaking 'lock down' regulations,2020-04-04T00:00:00Z,2020-04-07T00:00:00Z,SOCIAL MEDIA POST,FACTLY,https://factly.in/an-old-video-falsely-shared-as-rahul-gandhi-and-priyanka-vadra-gandhi-breaking-lockdown-regulations/,FALSE,1,video of rahul gandhi and priyanka vadra gandhi breaking lock down regulations
3822,"Old, unrelated photo shared as family commits suicide in Surat due ...",Family committed suicide in Surat due to hunger during coronavirus lockdown,2016-06-20T00:00:00Z,2020-04-18T00:00:00Z,Social Media,Alt News,https://www.altnews.in/old-unrelated-photo-shared-as-family-commits-suicide-in-surat-due-to-hunger-during-lockdown/,False,0,photo of a family which committed suicide due to hunger during the lockdown
3823,Old and unrelated photo falsely shared as 'Family committed suicide ...,Photo of a family which committed suicide due to hunger during the lockdown,2020-04-04T00:00:00Z,2020-04-06T00:00:00Z,SOCIAL MEDIA POST,FACTLY,https://factly.in/old-and-unrelated-photo-falsely-shared-as-family-committed-suicide-due-to-hunger-during-the-lockdown/,FALSE,1,photo of a family which committed suicide due to hunger during the lockdown
3824,Fact Check: Holding breath for 10 seconds is not a coronavirus test,Hold your breath for 10 seconds to check if you have coronavirus or not,2020-03-17T00:00:00Z,2020-03-23T00:00:00Z,Social media users,India Today,https://www.indiatoday.in/fact-check/story/fact-check-coronavirus-hold-breath-1658725-2020-03-23,False,0,holding your breath for 5 seconds can prevent covid19 infection
3825,,"If the new coronavirus gets into your mouth, drinking water or other liquids will wash them down through the oesophagus. Once they’re in the stomach, the acid will kill the virus. If you don't drink enough water more regularly, the virus can enter your windpipes and into the lungs.",,2020-03-13T00:00:00Z,,Full Fact,https://fullfact.org/online/coronavirus-water-breath-test-bad-advice/,This is incorrect. Drinking water does not prevent an infection and there have been cases where the virus has survived in the stomach and affected people’s intestines.,0,holding your breath for 5 seconds can prevent covid19 infection
3826,,"To test for the new coronavirus, take a deep breath and hold for more than 10 seconds. If you complete it successfully without coughing, discomfort, stuffiness or tightness it proves there is no fibrosis in the lungs, basically indicating no infection.",,2020-03-13T00:00:00Z,,Full Fact,https://fullfact.org/online/coronavirus-water-breath-test-bad-advice/,There is no evidence to suggest this test can show if you have the new coronavirus.,0,holding your breath for 5 seconds can prevent covid19 infection
3827,"No, seven children in Senegal didn't die after COVID-19 vaccines",“Mass vaccination for COVID-19 in Senegal was started yesterday (4/8) and the first 7 CHILDREN who received it DIED on the spot.”,2020-04-10T00:00:00Z,,Facebook posts,PolitiFact,https://www.politifact.com/factchecks/2020/apr/13/facebook-posts/no-seven-children-senegal-didnt-die-after-covid-19/,False,0,7 kids died in senegal right after receiving the vaccine for the coronavirus
3828,Fact Check: Truth of corona conspiracy theory behind arrest of ...,"Dr. Charles Lieber, a Harvard professor, was arrested for creating coronavirus and selling it to China.",2020-04-05T00:00:00Z,2020-04-05T00:00:00Z,Facebook users,India Today,https://www.indiatoday.in/fact-check/story/truth-coronavirus-conspiracy-theory-behind-arrest-harvard-professor-1663659-2020-04-05,Mostly false,0,harvard professor was arrested for creating and selling the coronavirus
3829,US scientist was not arrested for selling coronavirus to China,"A Facebook post from April 4 claim that a US scientist sold ""Corona virus to China"".",2020-04-04T00:00:00Z,2020-04-21T00:00:00Z,A Facebook user,Australian Associated Press,https://www.aap.com.au/us-scientist-was-not-arrested-for-selling-coronavirus-to-china/,False - The primary claim of the content is factually inaccurate.,0,harvard professor was arrested for creating and selling the coronavirus
3830,"FACT CHECK: No, A Harvard Professor Was Not Arrested For ...",Harvard professor Charles Lieber was arrested for manufacturing and selling the new coronavirus to China,2020-04-05T00:00:00Z,2020-04-29T21:27:37Z,Viral Claim,Check Your Fact,http://checkyourfact.com/2020/04/29/fact-check-harvard-professor-charles-lieber-not-arrested-creating-coronavirus-china/,False,0,harvard professor was arrested for creating and selling the coronavirus
3831,,World Health Organization warns against eating cabbage during COVID-19 pandemic,2020-03-11T00:00:00Z,2020-04-02T05:45:00Z,Multiple Sources,AFP Fact Check,https://factcheck.afp.com/who-did-not-warn-against-eating-cabbage-during-covid-19-pandemic,False,1,multiple posts on facebook and twitter claim the world health organization who has warned against eating cabbage during the novel coronavirus pandemic
3832,Did Ron Johnson say Americans should go back to work because ...,"Says Ron Johnson said Americans should go back to work, because ""death is an unavoidable part of life.""",2020-03-31T00:00:00Z,,Facebook posts,PolitiFact,https://www.politifact.com/factchecks/2020/apr/01/facebook-posts/ron-johnson-say-americans-back-work-coronavirus/,Half True,1,ron johnson said americans should go back to work because death is an unavoidable part of life
3833,Study now says Wis. coronavirus cases will peak April 26. But that's ...,"Says Wisconsin’s coronavirus cases will peak on April 26, 2020",2020-03-29T00:00:00Z,,Facebook posts,PolitiFact,https://www.politifact.com/factchecks/2020/mar/31/facebook-posts/wisconsin-coronavirus-cases-peak-april-26-may-22/,Mostly True,1,says a study projects wisconsins coronavirus cases will peak on april 26 2020
3834,US scientist was not arrested for selling coronavirus to China,"A Facebook post from April 4 claim that a US scientist sold ""Corona virus to China"".",2020-04-04T00:00:00Z,2020-04-21T00:00:00Z,A Facebook user,Australian Associated Press,https://www.aap.com.au/us-scientist-was-not-arrested-for-selling-coronavirus-to-china/,False - The primary claim of the content is factually inaccurate.,1,a claim that us scientist charles lieber was arrested for manufacturing and selling thecoronavirus to china
3835,"Lemon Juice Tea Does Not Cure COVID-19 in Israel, or Anywhere ...","""Everyone in Israel drinks a cup of hot water with lemon and a little baking soda at night, as this is proven to kill"" coronavirus, and has prevented COVID-19 deaths in Israel.",2020-04-01T00:00:00Z,,Facebook posts,FactCheck.org,https://www.factcheck.org/2020/04/lemon-juice-tea-does-not-cure-covid-19-in-israel-or-anywhere-else/,False,0,lemon and bicarbonate are effective prevention and treatment of coronavirus lemon and bicarbonate saved israel from the new coronavirus
3836,Fact Check: Viral post claims China's whistleblower doctor ...,"Tea can cure Covid-19 patients suggested by China’s whistleblower doctor Li Wenliang, the news was published by CNN.",2020-03-24T00:00:00Z,2020-03-24T00:00:00Z,Facebook user Maria Celia Junio-Fernandez and many others,India Today,https://www.indiatoday.in/fact-check/story/viral-post-china-whistleblower-doctor-tea-cures-coronavirus-1659303-2020-03-24,Mostly false,0,coffee cures coronavirus
3837,Viral Message Falsely Claims Coffee Can Cure COVID-19,Dr Li Wenliang said coffee cures COVID-19,2020-06-13T14:40:35Z,2020-06-13T14:40:35Z,Social Media,BOOM Live,https://www.boomlive.in/fake-news/viral-message-falsely-claims-coffee-can-cure-covid-19-8470,False,0,coffee cures coronavirus
3838,It has not been confirmed that Joe Exotic has COVID-19,“Joe Exotic tests positive for coronavirus in prison. It’s been confirmed.”,2020-04-03T00:00:00Z,,Bloggers,PolitiFact,https://www.politifact.com/factchecks/2020/apr/03/blog-posting/it-has-not-been-confirmed-joe-exotic-has-covid-19/,False,1,joe exotic tests positive for coronavirus in prison its been confirmed
3839,"What's true, what's not in Biden's attacks on Trump and getting ...","“There was no effort” to get American experts into China after it announced the coronavirus, and “we had one person in-country (and Trump) pulled him out of the country.”",2020-03-27T00:00:00Z,,Joe Biden,PolitiFact,https://www.politifact.com/factchecks/2020/apr/03/joe-biden/whats-true-whats-not-bidens-attacks-trump-and-gett/,Mostly False,1,there was no effort to get american experts into china after it announced the coronavirus and we had one person incountry and president donald trump pulled him out of the country
3840,Are COVID-19 travel restrictions 'more critical in saving lives' than ...,"“We were slow with the testing, but very quick with the travel ban. And that's been much more critical in saving lives.”",2020-03-31T00:00:00Z,,Jesse Watters,PolitiFact,https://www.politifact.com/factchecks/2020/apr/03/jesse-watters/are-covid-19-travel-restrictions-more-critical-sav/,False,1,we were slow with the testing but very quick with the travel ban and thats been much more critical in saving lives
3841,"No, the US isn't developing a vaccine or 'antivirus' with a chip to ...",Says the U.S. is developing an “antivirus” that includes a chip to track your movement.,2020-03-16T00:00:00Z,,Facebook posts,PolitiFact,https://www.politifact.com/factchecks/2020/apr/03/facebook-posts/no-us-isnt-developing-vaccine-or-antivirus-chip-tr/,Pants on Fire,1,says the us is developing an antivirus that includes a chip to track your movement
3842,Fact Check: Viral post saying Italians are throwing their money on ...,Italians are throwing their money on the streets as it is useless to them now,2020-03-31T00:00:00Z,2020-03-31T00:00:00Z,Social media users,India Today,https://www.indiatoday.in/fact-check/story/fact-check-viral-post-saying-italians-are-throwing-their-money-on-the-streets-is-false-1661898-2020-03-31,False,0,italians throw money on the streets
3843,"Photos show money on the streets of Venezuela in 2019, not Italy in ...","“In Italy, they have thrown their money on the streets. A clear message to the whole world that money is not enough when health is in danger.”",2020-04-05T00:00:00Z,,Facebook posts,PolitiFact,https://www.politifact.com/factchecks/2020/apr/09/facebook-posts/photos-show-money-streets-venezuela-2019-not-italy/,False,0,italians throw money on the streets
3844,Fact Check: Did Italians Throw Away Currency Notes?,Italians threw away money.,2020-04-01T13:04:42Z,2020-04-01T13:04:42Z,WhatsApp Forward,The Logical Indian,https://thelogicalindian.com/fact-check/italy-covid-19-money-20417,False,0,italians throw money on the streets
3845,Did Italians Throw Their Money On The Streets Due To COVID-19 ...,"Images show money on the streets, discarded by Italians due to COVID-19",2020-04-01T06:47:24Z,2020-04-01T06:47:24Z,"Facebook, Twitter",BOOM Live,https://www.boomlive.in/fake-news/did-italians-throw-their-money-on-the-streets-due-to-covid-19-deaths-7468,False,0,italians throw money on the streets
3846,Quick Check: Old photos from Venezuela shared as 'People ...,People of Italy throwing money on the streets as they felt that the money couldn't save them from COVID-19,2020-03-31T00:00:00Z,2020-03-31T00:00:00Z,SOCIAL MEDIA POST,FACTLY,https://factly.in/quick-check-old-photos-from-venezuela-shared-as-people-throwing-money-on-streets-of-italy-as-it-could-not-save-them-from-covid-19/,FALSE,0,italians throw money on the streets
3847,Fact Check: Did Italians throw away their money because of COVID ...,Italians throw away their money because of COVID-19 frustration,2020-04-02T04:24:16Z,2020-04-02T04:24:16Z,Social Media Users,Newsmeter,https://newsmeter.in/fact-check-did-italians-throw-away-money-due-to-covid-19-frustration/,False,0,italians throw money on the streets
3848,"Lemon Juice Tea Does Not Cure COVID-19 in Israel, or Anywhere ...","""Everyone in Israel drinks a cup of hot water with lemon and a little baking soda at night, as this is proven to kill"" coronavirus, and has prevented COVID-19 deaths in Israel.",2020-04-01T00:00:00Z,,Facebook posts,FactCheck.org,https://www.factcheck.org/2020/04/lemon-juice-tea-does-not-cure-covid-19-in-israel-or-anywhere-else/,False,0,lemon bicarbonate as tea and green tea can treat and prevent coronavirus
3849,Old video falsely viral as Muslim man spitting on food at Indian ...,Muslim chef on food,2016-06-20T00:00:00Z,2020-04-02T00:00:00Z,"Sonam Mahajan, Roop Darak, Mahesh Hedge",Alt News,https://www.altnews.in/old-video-falsely-viral-as-muslim-man-spitting-on-food-at-indian-restaurant-in-the-backdrop-of-coronavirus-pandemic/,False,0,video of a muslim man spitting into the food packages to spread coronavirus
3850,Old video falsely viral as Muslim man spitting on food at Indian ...,Muslim chef on food,2016-06-20T00:00:00Z,2020-04-02T00:00:00Z,"Sonam Mahajan, Roop Darak, Mahesh Hedge",Alt News,https://www.altnews.in/old-video-falsely-viral-as-muslim-man-spitting-on-food-at-indian-restaurant-in-the-backdrop-of-coronavirus-pandemic/,False,0,muslim man is spitting on food in a restaurant in india
3851,Fact Check: Viral WhatsApp Claiming Muslim Owned Restaurants ...,Muslim owned restaurants spitting in food to spread Coronavirus,2020-04-04T11:56:40Z,2020-04-04T11:56:40Z,WhatsApp Forwards,The Logical Indian,https://thelogicalindian.com/fact-check/muslim-spit-restaurant-covid-19-coronavirus-20457,Misleading,0,muslim man is spitting on food in a restaurant in india
3852,"No, extreme temperature will not kill novel coronavirus",Extreme temperature will kill novel coronavirus,,2020-03-09T00:00:00Z,Viral Social Media Posts,Health Analytics Asia,https://www.ha-asia.com/no-extreme-temperature-will-not-kill-novel-coronavirus/,Our body temperature ranges between 36.5 to 37.5 degrees Celsius and hot showers or liquid won’t change this temperature. High temperature is dangerous for the human body and no hot bath or saunas will ever be this hot to kill off the coronavirus.,0,high temperatures kill the novel corona virus
3853,"No, Pastor David Wilkerson did not predict that the COVID-19 ...","In 1986, the founder of the Times Square Church prophesied that he saw “a plague coming on the world and the bars and church and government will shut down,” with New York City especially hard hit.",2020-04-03T00:00:00Z,,Facebook posts,PolitiFact,https://www.politifact.com/factchecks/2020/apr/24/facebook-posts/no-pastor-david-wilkerson-did-not-predict-covid-19/,False,1,in 1986 the founder of the times square church prophesied that he saw a plague coming on the world and the bars and church and government will shut down with new york city especially hard hit
3854,,"Shanghai and Beijing, China's major cities, are untouched by COVID-19",2020-03-26T00:00:00Z,2020-04-13T03:43:00Z,Multiple Sources,AFP Fact Check,https://factcheck.afp.com/false-claim-beijing-and-shanghai-are-untouched-covid-19,False,0,shanghai and beijing had no cases of coronavirus
3855,Fact Check: This picture of coffins has no relation to Covid-19 deaths ...,Picture is of coffins of coronavirus patients who died in a single day in Italy.,2020-03-17T00:00:00Z,2020-03-22T00:00:00Z,social media users,IndiaToday,https://www.indiatoday.in/fact-check/story/picture-coffins-no-relation-covid19-coronavirus-deaths-italy-1658475-2020-03-22,Half true,0,coffins of people who died from the coronavirus
3856,Italy's COVID-19 situation is dire but a photo of coffins is not from the ...,Italy is highlighted in a social media post to emphasise the importance of staying home during coronavirus by using a photo of multiple coffins to reinforce the message.,2020-03-22T00:00:00Z,2020-03-25T00:00:00Z,A Facebook user,Australian Associated Press,https://www.aap.com.au/italys-covid-19-situation-is-dire-but-a-photo-of-coffins-is-not-from-the-coronavirus-pandemic/,Partly False - The claims of the content are a mixture of accurate and inaccurate or the primary claim is misleading or incomplete.,0,coffins of people who died from the coronavirus
3857,"Fact Check: No, Disaster Management Act does not restrict citizens ...","Disaster management act has been implemented, no citizen is allowed to post any update on coronavirus.",2020-04-01T00:00:00Z,2020-04-02T00:00:00Z,Social media users,India Today,https://www.indiatoday.in/fact-check/story/fact-check-no-disaster-management-act-does-not-restrict-citizens-to-post-updates-on-covid-19-1662457-2020-04-02,Mostly false,0,the disaster management act 2005 is going to be implemented in india no citizen is allowed to post any update or share any forward related to covid19
3858,Fact Check: Viral WhatsApp Forward Wrongly Claims No Citizen Is ...,A Disaster management act has been implemented under which no citizen is allowed to post any update on coronavirus.,2020-04-09T07:58:53Z,2020-04-09T07:58:53Z,WhatsApp Forwards,The Logical Indian,https://thelogicalindian.com/fact-check/disaster-management-act-coronavirus-supreme-court-20523,Misleading,0,the disaster management act 2005 is going to be implemented in india no citizen is allowed to post any update or share any forward related to covid19
3859,"No, US and UK have not selected PM Modi to lead a coronavirus ...",18 nations including USA and UK want PM Modi to lead a coronavirus task force,2016-06-20T00:00:00Z,2020-04-02T00:00:00Z,Maharashtra BJP General Secretary Atul Bhatkhalkar,Alt News,https://www.altnews.in/no-us-and-uk-have-not-selected-pm-modi-to-lead-a-coronavirus-task-force/,False,0,18 countries including United States and uk want indias prime minister narendra modi to lead the task force to fight coronavirus
3860,"False: US, UK Asked PM Modi To Lead 18-Nation Coronavirus Task ...",India is leading a coronavirus task force consisting of 18 countries,2020-04-01T15:06:28Z,2020-04-01T15:06:28Z,Various users of social media,BOOM Live,https://www.boomlive.in/fake-news/false-us-uk-asked-pm-modi-to-lead-18-nation-coronavirus-task-force-7475,False,0,18 countries including United States and uk want indias prime minister narendra modi to lead the task force to fight coronavirus
3861,"Fact Check: No, Disaster Management Act does not restrict citizens ...","Disaster management act has been implemented, no citizen is allowed to post any update on coronavirus.",2020-04-01T00:00:00Z,2020-04-02T00:00:00Z,Social media users,India Today,https://www.indiatoday.in/fact-check/story/fact-check-no-disaster-management-act-does-not-restrict-citizens-to-post-updates-on-covid-19-1662457-2020-04-02,Mostly false,0,posting anything on coronavirus will be a punishable offense because the disaster management act has been implemented
3862,Fact Check: Viral WhatsApp Forward Wrongly Claims No Citizen Is ...,A Disaster management act has been implemented under which no citizen is allowed to post any update on coronavirus.,2020-04-09T07:58:53Z,2020-04-09T07:58:53Z,WhatsApp Forwards,The Logical Indian,https://thelogicalindian.com/fact-check/disaster-management-act-coronavirus-supreme-court-20523,Misleading,0,posting anything on coronavirus will be a punishable offense because the disaster management act has been implemented
3863,Is China spying on you through Zoom? Charlie Kirk overstates ...,“The Chinese Communist Party is using Zoom as a way to spy on our citizens.”,2020-04-03T00:00:00Z,,Charlie Kirk,PolitiFact,https://www.politifact.com/factchecks/2020/apr/07/charlie-kirk/china-spying-you-through-zoom-charlie-kirk-oversta/,Mostly False,1,the chinese communist party is using zoom as a way to spy on our citizens
3864,,Beruwala mosque violates island wide curfew and summons crowd to the mosque,2020-04-03T00:00:00Z,2020-04-08T09:45:00Z,Multiple sources,AFP Fact Check,https://factcheck.afp.com/misleading-claim-circulates-muslims-ignored-covid-19-curfew-sri-lankan-mosque,Misleading,1,a claim has been shared on facebook and several sri lankan news websites that muslims at a mosque in sri lanka reacted violently after authorities told them their gathering was in violation of the countrys novel coronavirus curfew
3865,"No, US and UK have not selected PM Modi to lead a coronavirus ...",18 nations including USA and UK want PM Modi to lead a coronavirus task force,2016-06-20T00:00:00Z,2020-04-02T00:00:00Z,Maharashtra BJP General Secretary Atul Bhatkhalkar,Alt News,https://www.altnews.in/no-us-and-uk-have-not-selected-pm-modi-to-lead-a-coronavirus-task-force/,False,0,18 nations including the us and the uk want indian prime minister narendra modi to be the leader of the task force to combat the coronavirus pandemic
3866,"False: US, UK Asked PM Modi To Lead 18-Nation Coronavirus Task ...",India is leading a coronavirus task force consisting of 18 countries,2020-04-01T15:06:28Z,2020-04-01T15:06:28Z,Various users of social media,BOOM Live,https://www.boomlive.in/fake-news/false-us-uk-asked-pm-modi-to-lead-18-nation-coronavirus-task-force-7475,False,0,18 nations including the us and the uk want indian prime minister narendra modi to be the leader of the task force to combat the coronavirus pandemic
3867,"Fact Check: No, Disaster Management Act does not restrict citizens ...","Disaster management act has been implemented, no citizen is allowed to post any update on coronavirus.",2020-04-01T00:00:00Z,2020-04-02T00:00:00Z,Social media users,India Today,https://www.indiatoday.in/fact-check/story/fact-check-no-disaster-management-act-does-not-restrict-citizens-to-post-updates-on-covid-19-1662457-2020-04-02,Mostly false,1,disaster management act has been implemented no citizen is allowed to post any update on coronavirus
3868,Fact Check: Viral WhatsApp Forward Wrongly Claims No Citizen Is ...,A Disaster management act has been implemented under which no citizen is allowed to post any update on coronavirus.,2020-04-09T07:58:53Z,2020-04-09T07:58:53Z,WhatsApp Forwards,The Logical Indian,https://thelogicalindian.com/fact-check/disaster-management-act-coronavirus-supreme-court-20523,Misleading,0,disaster management act has been implemented no citizen is allowed to post any update on coronavirus
3869,Alt News Disaster Management Act does not prohibit coronavirus ...,Disaster Management Act prohibits people from posting anything about coronavirus on social media,2016-06-20T00:00:00Z,2020-04-07T00:00:00Z,Social Media,Alt News,https://www.altnews.in/disaster-management-act-does-not-prohibit-coronavirus-posts-on-social-media/,False,0,disaster management act has been implemented no citizen is allowed to post any update on coronavirus
3870,Old Whatsapp Forward Concerning Disaster Management Act With ...,"As per the Centre's Disaster Management Act, no one apart from the government department is allowed to post, update or share any forward related to Coronavirus.",2021-04-18T00:00:00Z,2021-04-20T00:00:00Z,Viral social media post,Newschecker,https://newschecker.in/fact-check/old-whatsapp-forward-concerning-disaster-management-act-with-a-live-law-report-is-misleading/,Misleading,0,disaster management act has been implemented no citizen is allowed to post any update on coronavirus
3871,Disaster Management Act Does Not Restrict News Reports On ...,The government has banned sharing updates or forwards around the coronavirus,2020-04-05T13:55:15Z,2020-04-05T13:55:15Z,Various users of social media,BOOM Live,https://www.boomlive.in/fake-news/disaster-management-act-does-not-restrict-citizen-updates-on-c-7549,False,0,disaster management act has been implemented no citizen is allowed to post any update on coronavirus
3872,"Posting updates on Covid-19 is not crime, viral message is fake",Posting updates on Covid-19 is crime,2021-04-16T07:39:26Z,2021-04-16T07:39:26Z,Social Media Users,Newsmeter,https://newsmeter.in/fact-check/posting-updates-on-covid-19-is-not-crime-viral-message-is-fake-676953,False,0,disaster management act has been implemented no citizen is allowed to post any update on coronavirus
