,id,title,text,claimDate,reviewDate,claimant,publisher,url,label,found,query,poynter_date
103,104,,,,,,,,,9,https://piaui.folha.uol.com.br/lupa/2021/01/27/verificamos-vacina-presidente-figueiredo/,2021-01-27 00:00:00
104,105,Burun spreyinin Covid-19'u bir dakikada etkisiz hale getirdiği iddiası,Burun spreyinin Covid-19'u bir dakikada etkisiz hale getirdiği iddiası,2021-01-22T00:00:00Z,2021-01-27T00:00:00Z,Sabah,Teyit.org,https://teyit.org/analiz-burun-spreyinin-covid-19u-bir-dakikada-etkisiz-hale-getirdigi-iddiasi,Yanlış,1,https://teyit.org/analiz-burun-spreyinin-covid-19u-bir-dakikada-etkisiz-hale-getirdigi-iddiasi,2021-01-27 00:00:00
105,106,Video de Carlos Holmes Trujillo en parranda vallenata es de 2019,Carlos Holmes Trujillo se contagió de COVID en una parranda vallenata.,,2021-01-27T21:44:36Z,,ColombiaCheck,https://colombiacheck.com/chequeos/video-de-carlos-holmes-trujillo-en-parranda-vallenata-no-es-de-epoca-de-covid-19,Falso,1,https://colombiacheck.com/chequeos/video-de-carlos-holmes-trujillo-en-parranda-vallenata-no-es-de-epoca-de-covid-19,2021-01-27 00:00:00
106,107,É falso que filho do ex-presidente Lula comprou 20% das ações da ...,Filho do ex-presidente Lula comprou 20% das ações da farmacêutica chinesa Sinovac.,2021-01-27T00:00:00Z,2021-01-27T00:00:00Z,desinformação,Aos Fatos,https://www.aosfatos.org/noticias/e-falso-que-filho-do-ex-presidente-lula-comprou-20-das-acoes-da-sinovac/,falso,1,https://www.aosfatos.org/noticias/e-falso-que-filho-do-ex-presidente-lula-comprou-20-das-acoes-da-sinovac/,2021-01-27 00:00:00
107,108,É falso que Biden disse que cloroquina é eficaz contra a Covid-19,Biden disse que cloroquina é eficaz contra a Covid-19.,2021-01-27T00:00:00Z,2021-01-27T00:00:00Z,desinformação,Aos Fatos,https://www.aosfatos.org/noticias/e-falso-que-biden-disse-que-cloroquina-e-eficaz-contra-covid-19/,falso,1,https://www.aosfatos.org/noticias/e-falso-que-biden-disse-que-cloroquina-e-eficaz-contra-covid-19/,2021-01-27 00:00:00
108,109,,,,,,,,,9,https://infact.press/2021/01/post-10216/,2021-01-27 00:00:00
109,110,,"Ein TV-Beitrag zeige, dass sich CSU-Politiker Roland Grillmeier zum Schein gegen Covid-19 impfen ließ.",2021-01-27T00:00:00Z,2021-01-28T00:00:00Z,Viraler Telegram-Beitrag,Correctiv,https://correctiv.org/faktencheck/2021/01/28/nein-csu-politiker-roland-grillmeier-hat-sich-nicht-zum-schein-gegen-corona-impfen-lassen/,Falscher Kontext. Das Video zeigt einen Testdurchlauf in einem Impfzentrum im Dezember 2020. Roland Grillmeier ist nach eigenen Angaben nicht gegen Covid-19 geimpft.,1,https://correctiv.org/faktencheck/2021/01/28/nein-csu-politiker-roland-grillmeier-hat-sich-nicht-zum-schein-gegen-corona-impfen-lassen/,2021-01-27 00:00:00
110,111,,,,,,,,,9,http://www.mythdetector.ge/en/myth/presenter-tv-program-imedis-faktori-manipulatively-ascribes-vaccine-skepticism-political,2021-01-29 00:00:00
111,112,,,,,,,,,9,https://healthfeedback.org/claimreview/covid-19-vaccines-currently-in-use-stimulate-immunity-to-the-same-degree-as-natural-infection-without-exposing-the-vaccinated-person-to-the-risks-associated-with-the-disease/,2021-01-27 00:00:00
112,113,,Pfizer chief will not take Covid-19 vaccine,2021-01-22T00:00:00Z,2021-01-29T14:50:00Z,Cyude Arinze,AFP Fact Check,https://factcheck.afp.com/pfizers-ceo-said-he-will-get-covid-19-jab-when-its-his-rightful-turn,Misleading,1,https://factcheck.afp.com/pfizers-ceo-said-he-will-get-covid-19-jab-when-its-his-rightful-turn,2021-01-29 00:00:00
113,114,Site faz análise enviesada e com erros técnicos para defender uso ...,45 estudos apontam que a ivermectina é eficaz contra a covid-19,2021-03-15T20:46:32Z,2021-03-15T20:46:32Z,Post em redes sociais,Política - Estadão,https://politica.estadao.com.br/blogs/estadao-verifica/site-faz-analise-enviesada-e-com-erros-tecnicos-para-defender-uso-da-ivermectina-contra-covid/,Falso,1,https://politica.estadao.com.br/blogs/estadao-verifica/medico-recomenda-tratamento-precoce-sem-eficacia-comprovada-contra-covid-19-em-video-viral/,2021-01-29 00:00:00
114,115,,,,,,,,,9,https://chequeado.com/verificacionfb/son-falsas-las-afirmaciones-del-medico-luis-martinez-que-circulan-en-una-cadena-viral-parte-i/,2021-01-29 00:00:00
115,116,,Video shows hundreds of people fainting after getting Covid-19 vaccine in Indonesia,2021-01-19T00:00:00Z,2021-01-29T07:30:00Z,Multiple sources,AFP Fact Check,https://factcheck.afp.com/video-shows-indonesian-students-falling-ill-after-being-vaccinated-diphtheria-2018,False,1,https://factcheck.afp.com/video-shows-indonesian-students-falling-ill-after-being-vaccinated-diphtheria-2018,2021-01-29 00:00:00
116,117,,,,,,,,,9,https://politica.estadao.com.br/blogs/estadao-verifica/nao-ha-indicios-de-que-vacinas-contra-a-covid-19-possam-caUnited Statesr-doencas-autoimunes-e-infertilidade/,2021-01-29 00:00:00
117,118,Kalabalığı gösteren fotoğrafın İstanbul metrosunda çekildiği iddiası,Kalabalığı gösteren fotoğrafın İstanbul metrosunda çekildiği iddiası,2021-01-28T00:00:00Z,2021-01-29T00:00:00Z,Sosyal Medya,Teyit.org,https://teyit.org/analiz-kalabaligi-gosteren-fotografin-istanbul-metrosunda-cekildigi-iddiasi,Yanlış,1,https://teyit.org/analiz-kalabaligi-gosteren-fotografin-istanbul-metrosunda-cekildigi-iddiasi,2021-01-29 00:00:00
118,119,,,,,,,,,9,https://factcheck.afp.com/posts-mischaracterize-who-advice-coronavirus-testing-equipment,2021-01-29 00:00:00
119,120,,,,,,,,,9,http://www.mythdetector.ge/en/myth/how-did-russian-comedian-translate-coronavirus-masonic-sign-google-translate,2021-01-29 00:00:00
120,121,,,,,,,,,9,https://www.aosfatos.org/noticias/morte-de-socorrista-no-rio-de-janeiro-nao-tem-relacao-com-vacina-contra-covid-19/,2021-01-28 00:00:00
121,122,"Fact Check: कोविड वैक्सीन नहीं, कोरोना टेस्ट को लेकर जारी हुई गाइडलाइन ...",दावा किया जा रहा है कि सऊदी अरब भारत से आने वाले हज यात्रियों को कोरोना वैक्सीन लगे होने का कागज (सर्टिफिकेट) दिखाने पर ही हज की यात्रा की इजाजत देगा।,2021-01-28T14:14:57Z,2021-01-28T14:14:57Z,The Last Nationalist,विश्वास न्यूज़ फैक्ट चेक हिंदी,https://www.vishvasnews.com/viral/fact-check-guidelines-issued-for-corona-test-not-for-covid-vaccine-false-claim-about-indian-haj-pilgrims-goes-viral/,False,1,https://www.vishvasnews.com/viral/fact-check-guidelines-issued-for-corona-test-not-for-covid-vaccine-false-claim-about-indian-haj-pilgrims-goes-viral/,2021-01-28 00:00:00
122,123,Outdoor em Campo Grande com imagem de Doria não foi pago ...,Outdoor em Campo Grande com imagem de João Doria foi pago pelo Governo de São Paulo.,2021-01-28T00:00:00Z,2021-01-28T00:00:00Z,desinformação,Aos Fatos,https://www.aosfatos.org/noticias/outdoor-em-campo-grande-com-imagem-de-doria-nao-foi-pago-pelo-governo-paulista/,falso,1,https://www.aosfatos.org/noticias/outdoor-em-campo-grande-com-imagem-de-doria-nao-foi-pago-pelo-governo-paulista/,2021-01-28 00:00:00
123,125,VERA FILES FACT CHECK: Videos of shaking woman 'after COVID ...,Videos of a woman convulsing and having tongue spasms show effects of getting inoculated with COVID-19 vaccines,2021-01-18T00:00:00Z,2021-01-29T00:00:00Z,FB page Lynn Channel,VERA Files,https://verafiles.org/articles/vera-files-fact-check-videos-shaking-woman-after-covid-19-va,Misleading,1,https://verafiles.org/articles/vera-files-fact-check-videos-shaking-woman-after-covid-19-va,2021-01-28 00:00:00
124,126,,,,,,,,,9,https://newsmeter.in/fact-check-no-coronavirus-does-not-spread-through-frozen-food/,2021-01-28 00:00:00
125,127,,US health institute (NIH) recommends Ivermectin to treat Covid-19,2021-01-18T00:00:00Z,2021-01-28T10:27:00Z,Vytjie Mentor,AFP Fact Check,https://factcheck.afp.com/us-national-institutes-health-did-not-recommend-ivermectin-treat-covid-19-patients,False,1,https://factcheck.afp.com/us-national-institutes-health-did-not-recommend-ivermectin-treat-covid-19-patients,2021-01-28 00:00:00
126,128,,,,,,,,,9,https://maldita.es/malditobulo/20210128/gobierno-bonos-familia-link-phishing/,2021-01-28 00:00:00
127,129,,,,,,,,,9,https://lasillavacia.com/detector-equipo-negocio-las-vacunas-pfizer-si-sabia-ingles-79934,2021-01-28 00:00:00
128,130,FACT CHECK: Viral Image Falsely Claims Hank Aaron Was 'Killed ...,Hank Aaron was killed by the COVID-19 vaccine,2021-01-22T00:00:00Z,2021-01-29T01:43:39Z,Viral image,Check Your Fact,http://checkyourfact.com/2021/01/28/fact-check-hank-aaron-killed-covid-vaccine-natural-causes/,False,1,https://checkyourfact.com/2021/01/28/fact-check-hank-aaron-killed-covid-vaccine-natural-causes/,2021-01-28 00:00:00
129,131,,,,,,,,,9,https://lasillavacia.com/detector-no-este-video-putin-no-dice-esta-al-tanto-los-planes-diabolicos-covid-79925,2021-01-28 00:00:00
130,132,'123 countries' mentioned in the post is about the reach of all of ...,123 countries have ordered COVID-19 vaccine from the Bharath Biotech,2021-01-28T00:00:00Z,2021-02-02T00:00:00Z,SOCIAL MEDIA POST,FACTLY,https://factly.in/123-countries-mentioned-in-the-post-is-about-the-reach-of-bharath-biotechs-all-vaccines/,MISLEADING,1,https://factly.in/123-countries-mentioned-in-the-post-is-about-the-reach-of-bharath-biotechs-all-vaccines/,2021-01-28 00:00:00
131,133,,,,,,,,,9,https://www.aosfatos.org/noticias/foto-de-helicoptero-nao-prova-que-doria-estava-em-angra-no-dia-tucano-participou-de-evento-em-sp/,2021-01-27 00:00:00
132,134,No es cierto que inmunidad de vacuna contra COVID-19 solo dura 6 ...,La vacuna Pfizer contra COVID-19 solo da inmunidad por 6 meses tras 2 dosis,,2021-01-31T23:27:44Z,,ColombiaCheck,https://colombiacheck.com/chequeos/no-es-cierto-que-inmunidad-de-vacuna-contra-covid-19-solo-dura-6-meses-como-dijo-benedetti,Falso,1,https://colombiacheck.com/chequeos/no-es-cierto-que-inmunidad-de-vacuna-contra-covid-19-solo-dura-6-meses-como-dijo-benedetti,2021-01-31 00:00:00
133,135,,,,,,,,,9,https://www.politifact.com/factchecks/2021/feb/01/ryan-fournier/biden-administration-didnt-lose-20-million-covid-1/,2021-01-31 00:00:00
134,136,"No, no hay evidencia de que la vacuna de Pfizer produzca ...","No, no hay evidencia de que la vacuna de Pfizer produzca esterilidad en las mujeres",2021-01-31T00:00:00Z,2021-01-31T00:00:00Z,Fuentes múltiples,Chequeado,https://chequeado.com/verificacionfb/no-no-hay-evidencia-de-que-la-vacuna-de-pfizer-produzca-esterilidad-en-las-mujeres/,Falso,1,https://chequeado.com/verificacionfb/no-no-hay-evidencia-de-que-la-vacuna-de-pfizer-produzca-esterilidad-en-las-mujeres/,2021-01-31 00:00:00
135,137,,,,,,,,,9,https://chequeado.com/verificacionfb/son-falsas-las-afirmaciones-del-medico-luis-martinez-que-circulan-en-una-cadena-viral-parte-ii/,2021-01-30 00:00:00
136,138,Old video of a Chinese man portrayed as a scared Thailand Health ...,Video of the Thailand Health Minister while taking COVID-19 vaccine,2021-02-01T00:00:00Z,2021-02-02T00:00:00Z,SOCIAL MEDIA POST,FACTLY,https://factly.in/old-video-of-a-chinese-man-portrayed-as-a-scared-thailand-health-minister-while-taking-covid-19-vaccine/,FALSE,1,https://factly.in/old-video-of-a-chinese-man-portrayed-as-a-scared-thailand-health-minister-while-taking-covid-19-vaccine/,2021-01-31 00:00:00
137,139,,,,,,,,,9,https://teyit.org/analiz-ari-zehrinin-koronaviruse-iyi-geldigi-iddiasi,2021-01-30 00:00:00
138,140,,,,,,,,,9,https://www.newtral.es/bulo-medicamentos-ivermectina-azitromicina-covid/20210130/,2021-01-30 00:00:00
139,141,A Cornell professor did not say COVID-19 was a hoax,Cornell University professor Robert Oswald said “COVID-19 was imaginary and fictitious.”,2020-12-28T00:00:00Z,,Facebook posts,PolitiFact,https://www.politifact.com/factchecks/2020/dec/29/facebook-posts/cornell-virologist-did-not-say-covid-19-was-hoax/,Pants on Fire,1,https://www.politifact.com/factchecks/2020/dec/29/facebook-posts/cornell-virologist-did-not-say-covid-19-was-hoax/,2021-02-01 00:00:00
140,142,,,,,,,,,9,https://www.newtral.es/bulo-imagen-vacuna-astrazeneca-pandemia-farsa/20210130/,2021-01-30 00:00:00
141,143,,UK PM Boris Johnson says COVID-19 tests are 93% inaccurate,2021-01-23T00:00:00Z,2021-01-29T09:00:00Z,Multiple Sources,AFP Fact Check,https://factcheck.afp.com/video-misleads-uk-pm-boris-johnsons-comments-about-efficacy-covid-19-testing,Misleading,1,https://factcheck.afp.com/video-misleads-uk-pm-boris-johnsons-comments-about-efficacy-covid-19-testing,2021-01-29 00:00:00
142,144,"PolitiFact No, the new coronavirus vaccines are not more dangerous ...",Says the new coronavirus vaccines contain toxic ingredients and are more dangerous than getting COVID-19.,2020-12-15T00:00:00Z,,Facebook posts,PolitiFact,https://www.politifact.com/factchecks/2020/dec/18/facebook-posts/no-new-coronavirus-vaccines-are-not-more-dangerous/,Pants on Fire,1,https://www.politifact.com/factchecks/2020/dec/18/facebook-posts/no-new-coronavirus-vaccines-are-not-more-dangerous/,2021-02-01 00:00:00
143,145,,"Tonic of onions, ginger and garlic cures Covid-19",2021-01-12T00:00:00Z,2021-01-29T15:27:00Z,Men and Women for Christ,AFP Fact Check,https://factcheck.afp.com/theres-no-scientific-proof-tonic-onions-ginger-garlic-and-lemon-can-cure-covid-19,False,1,https://factcheck.afp.com/theres-no-scientific-proof-tonic-onions-ginger-garlic-and-lemon-can-cure-covid-19,2021-01-29 00:00:00
144,146,,,,,,,,,9,https://chequeado.com/verificacionfb/israel-no-hay-evidencia-de-que-la-vacuna-de-pfizer-haya-generado-una-paralisis-facial-en-13-casos/,2021-01-29 00:00:00
145,147,,,,,,,,,9,https://lasillavacia.com/detector-este-video-patarroyo-agosto-del-2020-79962,2021-01-29 00:00:00
146,148,,,,,,,,,9,https://www.politifact.com/factchecks/2021/feb/08/worldnetdaily/no-dr-anthony-fauci-did-not-fund-research-tied-cov/,2021-02-01 00:00:00
147,149,,,,,,,,,9,https://maldita.es/malditobulo/20210201/no-hay-pruebas-barack-obama-pedido-africanos-acepten-vacuna-covid-19/,2021-02-01 00:00:00
148,150,Vaccines are useful even when there is a treatment for a disease ...,"“We have vaccines because we didn't have treatment for smallpox and it was a very deadly disease that made sense to have a vaccine. [...] but [COVID-19]? Even without doing anything, this disease has a 99.991[%] chance of survival.”",2021-01-15T00:00:00Z,2021-01-15T00:00:00Z,Lee Merritt,Health Feedback,https://healthfeedback.org/claimreview/vaccines-are-useful-even-when-there-is-a-treatment-for-a-disease-contrary-to-claim-by-lee-merritt-in-the-new-american-video/,Flawed_Reasoning,1,https://healthfeedback.org/claimreview/vaccines-are-useful-even-when-there-is-a-treatment-for-a-disease-contrary-to-claim-by-lee-merritt-in-the-new-american-video/,2021-02-01 00:00:00
149,151,,,,,,,,,9,https://rebaltica.lv/2021/02/ledjajevam-nav-taisniba-kisindzers-nav-runajis-par-obligatu-piespiedu-vakcinaciju/,2021-02-01 00:00:00
150,152,,,,,,,,,9,https://www.newtral.es/bulo-naranja-gusto-coronavirus/20210201/,2021-02-01 00:00:00
151,153,,,,,,,,,9,https://healthfeedback.org/claimreview/the-american-journal-of-medicine-didnt-recommend-hydroxychloroquine-as-a-treatment-for-covid-19-scientific-evidence-doesnt-show-hydroxychloroquine-is-effective-against-covid-19/,2021-02-01 00:00:00
152,154,Headlines Distort the Facts on CDC Mask Order,"""CDC Now Demands TWO Masks – Science…Or Tyranny?""",2021-02-01T00:00:00Z,,Ron Paul Liberty Report,FactCheck.org,https://www.factcheck.org/2021/02/scicheck-headlines-distort-the-facts-on-cdc-mask-order/,False,1,https://www.factcheck.org/2021/02/scicheck-headlines-distort-the-facts-on-cdc-mask-order/,2021-02-01 00:00:00
153,155,,Video shows Bill Gates’s microchips hidden inside Covid-19 vaccinations?,2020-12-30T00:00:00Z,2021-02-01T07:30:00Z,Multiple Sources,AFP Fact Check,https://factcheck.afp.com/clip-german-tv-programme-circulates-misleading-posts-about-coronavirus-vaccines-and-bill-gates,Misleading,1,https://factcheck.afp.com/clip-german-tv-programme-circulates-misleading-posts-about-coronavirus-vaccines-and-bill-gates,2021-02-01 00:00:00
154,156,,,,,,,,,9,https://www.animalpolitico.com/elsabueso/poner-cebollas-casa-no-te-protege-de-un-virus/,2021-01-31 00:00:00
155,157,,World Bank offers loans to small businesses in Africa,2020-10-19T00:00:00Z,2021-01-27T09:55:00Z,Multiple sources,AFP Fact Check,https://factcheck.afp.com/fraudulent-facebook-posts-claim-world-bank-giving-loans-small-businesses-africa,False,1,https://factcheck.afp.com/fraudulent-facebook-posts-claim-world-bank-giving-loans-small-businesses-africa,2021-01-27 00:00:00
156,158,"No, study didn't prove that masks have negative effects on 68% of ...",Masks have negative impacts on 68% of children.,2021-01-26T00:00:00Z,,Instagram user,PolitiFact,https://www.politifact.com/factchecks/2021/jan/29/instagram-posts/no-masks-dont-have-negative-effects-68-children/,False,1,https://www.politifact.com/factchecks/2021/jan/29/instagram-posts/no-masks-dont-have-negative-effects-68-children/,2021-01-26 00:00:00
157,159,É falso que Luciano Hang doou 200 cilindros de oxigênio para o ...,"O dono da Havan, Luciano Hang, doou 200 cilindros de oxigênio para o Amazonas.",2021-01-26T00:00:00Z,2021-01-26T00:00:00Z,desinformação,Aos Fatos,https://www.aosfatos.org/noticias/e-falso-que-luciano-hang-doou-200-cilindros-de-oxigenio-para-o-amazonas/,falso,1,https://www.aosfatos.org/noticias/e-falso-que-luciano-hang-doou-200-cilindros-de-oxigenio-para-o-amazonas/,2021-01-26 00:00:00
158,160,,,,,,,,,9,https://verificado.com.mx/sin-importar-que-te-digan-la-ivermectina-no-previene-ni-cura-covid-19/,2021-01-26 00:00:00
159,161,,Los Angeles county suspended cremation of Covid-19 fatalities,2021-01-20T00:00:00Z,2021-01-26T10:00:00Z,Multiple sources,AFP Fact Check,https://factcheck.afp.com/sri-lankan-social-media-users-share-misleading-posts-about-cremations-covid-19-fatalities-us,Misleading,1,https://factcheck.afp.com/sri-lankan-social-media-users-share-misleading-posts-about-cremations-covid-19-fatalities-us,2021-01-26 00:00:00
160,162,Pfizer/BioNTech aşısının beklenenden daha az etkili olduğu iddiası,Pfizer/BioNTech aşısının beklenenden daha az etkili olduğu iddiası,2021-01-24T00:00:00Z,2021-01-26T00:00:00Z,Sözcü,Teyit.org,https://teyit.org/analiz-pfizer-biontech-asisinin-beklenenden-daha-az-etkili-oldugu-iddiasi,Yanlış,1,https://teyit.org/analiz-pfizer-biontech-asisinin-beklenenden-daha-az-etkili-oldugu-iddiasi,2021-01-26 00:00:00
161,163,,,,,,,,,9,https://teyit.org/analiz-dsonun-biden-goreve-geldikten-hemen-sonra-pcr-testlerinin-yanlis-pozitif-sonuc-verdigini-acikladigi-iddiasi,2021-01-26 00:00:00
162,164,,,,,,,,,9,https://www.aosfatos.org/noticias/vacinas-contra-covid-19-nao-alteram-o-codigo-genetico-nem-podem-caUnited Statesr-cancer/,2021-01-26 00:00:00
