,index,status
3331,3331,nok
3332,3332,nok
3333,3333,nok
3334,3334,nok
3335,3335,nok
3336,3336,nok
3337,3337,nok
3338,3338,ok
3339,3339,nok
3340,3340,ok
3341,3341,nok
3342,3342,nok
3343,3343,nok
3344,3344,nok
3345,3345,nok
3346,3346,ok
3347,3347,ok
3348,3348,nok
3349,3349,nok
3350,3350,nok
3351,3351,ok
3352,3352,nok
3353,3353,nok
3354,3354,ok
3355,3355,nok
3356,3356,nok
3357,3357,nok
3358,3358,ok
3359,3359,nok
3360,3360,nok
3361,3361,nok
3362,3362,nok
3363,3363,nok
3364,3364,ok
3365,3365,ok
3366,3366,nok
3367,3367,nok
3368,3368,nok
3369,3369,nok
3370,3370,nok
3371,3371,nok
3372,3372,nok
3373,3373,nok
3374,3374,nok
3375,3375,nok
3376,3376,nok
3377,3377,nok
3378,3378,nok
3379,3379,ok
3380,3380,ok
3381,3381,nok
3382,3382,nok
3383,3383,nok
3384,3384,nok
3385,3385,nok
3386,3386,ok
3387,3387,nok
3388,3388,nok
3389,3389,nok
3390,3390,nok
3391,3391,nok
3392,3392,nok
3393,3393,nok
3394,3394,nok
3395,3395,nok
3396,3396,nok
3397,3397,nok
3398,3398,nok
3399,3399,nok
3400,3400,nok
3401,3401,nok
3402,3402,nok
3403,3403,nok
3404,3404,nok
3405,3405,nok
3406,3406,ok
3407,3407,ok
3408,3408,nok
3409,3409,nok
3410,3410,nok
3411,3411,ok
3412,3412,nok
3413,3413,nok
3414,3414,nok
3415,3415,nok
3416,3416,nok
3417,3417,nok
3418,3418,nok
3419,3419,nok
3420,3420,nok
3421,3421,nok
3422,3422,nok
3423,3423,nok
3424,3424,nok
3425,3425,nok
3426,3426,nok
3427,3427,nok
3428,3428,nok
3429,3429,nok
3430,3430,nok
3431,3431,nok
3432,3432,nok
3433,3433,nok
3434,3434,nok
3435,3435,nok
3436,3436,nok
3437,3437,nok
3438,3438,nok
3439,3439,ok
3440,3440,nok
3441,3441,ok
3442,3442,nok
3443,3443,nok
3444,3444,nok
3445,3445,nok
3446,3446,nok
3447,3447,ok
3448,3448,ok
3449,3449,nok
3450,3450,nok
3451,3451,nok
3452,3452,nok
3453,3453,nok
3454,3454,nok
3455,3455,nok
3456,3456,nok
3457,3457,nok
3458,3458,nok
3459,3459,nok
3460,3460,nok
3461,3461,nok
3462,3462,nok
3463,3463,nok
3464,3464,nok
3465,3465,ok
3466,3466,nok
3467,3467,ok
3468,3468,nok
3469,3469,ok
3470,3470,ok
3471,3471,ok
3472,3472,nok
3473,3473,nok
3474,3474,nok
3475,3475,nok
3476,3476,nok
3477,3477,nok
3478,3478,nok
3479,3479,ok
3480,3480,nok
3481,3481,nok
3482,3482,nok
3483,3483,ok
3484,3484,nok
3485,3485,ok
3486,3486,nok
3487,3487,nok
3488,3488,ok
3489,3489,nok
3490,3490,nok
3491,3491,nok
3492,3492,nok
3493,3493,nok
3494,3494,ok
3495,3495,nok
3496,3496,ok
3497,3497,nok
3498,3498,nok
3499,3499,nok
3500,3500,nok
3501,3501,nok
3502,3502,nok
3503,3503,nok
3504,3504,nok
3505,3505,nok
3506,3506,nok
3507,3507,nok
3508,3508,nok
3509,3509,nok
3510,3510,nok
3511,3511,ok
3512,3512,nok
3513,3513,ok
3514,3514,ok
3515,3515,ok
3516,3516,nok
3517,3517,nok
3518,3518,nok
3519,3519,ok
3520,3520,nok
3521,3521,nok
3522,3522,nok
3523,3523,nok
3524,3524,nok
3525,3525,nok
3526,3526,nok
3527,3527,nok
3528,3528,nok
3529,3529,ok
3530,3530,nok
3531,3531,nok
3532,3532,nok
3533,3533,nok
3534,3534,nok
3535,3535,nok
3536,3536,nok
3537,3537,nok
3538,3538,nok
3539,3539,nok
3540,3540,nok
3541,3541,nok
3542,3542,nok
3543,3543,ok
3544,3544,nok
3545,3545,nok
3546,3546,nok
3547,3547,nok
3548,3548,nok
3549,3549,nok
3550,3550,nok
3551,3551,nok
3552,3552,nok
3553,3553,nok
3554,3554,nok
3555,3555,ok
3556,3556,nok
3557,3557,nok
3558,3558,nok
3559,3559,ok
3560,3560,nok
3561,3561,nok
3562,3562,ok
3563,3563,nok
3564,3564,nok
3565,3565,nok
3566,3566,nok
3567,3567,nok
3568,3568,nok
3569,3569,nok
3570,3570,ok
3571,3571,nok
3572,3572,nok
3573,3573,nok
3574,3574,nok
3575,3575,ok
3576,3576,nok
3577,3577,nok
3578,3578,nok
3579,3579,nok
3580,3580,nok
3581,3581,ok
3582,3582,nok
3583,3583,nok
3584,3584,nok
3585,3585,nok
3586,3586,nok
3587,3587,nok
3588,3588,nok
3589,3589,nok
3590,3590,nok
3591,3591,nok
3592,3592,nok
3593,3593,ok
3594,3594,nok
3595,3595,ok
3596,3596,nok
3597,3597,nok
3598,3598,nok
3599,3599,ok
3600,3600,nok
3601,3601,nok
3602,3602,ok
3603,3603,nok
3604,3604,ok
3605,3605,ok
3606,3606,nok
3607,3607,ok
3608,3608,nok
3609,3609,nok
3610,3610,nok
3611,3611,nok
3612,3612,ok
3613,3613,nok
3614,3614,nok
3615,3615,nok
3616,3616,nok
3617,3617,ok
3618,3618,nok
3619,3619,ok
3620,3620,nok
3621,3621,nok
3622,3622,nok
3623,3623,nok
3624,3624,nok
3625,3625,nok
3626,3626,nok
3627,3627,nok
3628,3628,nok
3629,3629,ok
3630,3630,nok
3631,3631,nok
3632,3632,nok
3633,3633,nok
3634,3634,ok
3635,3635,nok
3636,3636,nok
3637,3637,nok
3638,3638,nok
3639,3639,nok
3640,3640,ok
3641,3641,nok
3642,3642,nok
3643,3643,ok
3644,3644,ok
3645,3645,nok
3646,3646,nok
3647,3647,nok
3648,3648,nok
3649,3649,nok
3650,3650,ok
3651,3651,nok
3652,3652,ok
3653,3653,nok
3654,3654,nok
3655,3655,ok
3656,3656,nok
3657,3657,nok
3658,3658,ok
3659,3659,ok
3660,3660,ok
3661,3661,nok
3662,3662,nok
3663,3663,nok
3664,3664,nok
3665,3665,nok
3666,3666,nok
3667,3667,nok
3668,3668,ok
3669,3669,nok
3670,3670,nok
3671,3671,nok
3672,3672,nok
3673,3673,ok
3674,3674,nok
3675,3675,nok
3676,3676,nok
3677,3677,ok
3678,3678,nok
3679,3679,nok
3680,3680,ok
3681,3681,nok
3682,3682,nok
3683,3683,nok
3684,3684,nok
3685,3685,nok
3686,3686,nok
3687,3687,nok
3688,3688,nok
3689,3689,nok
3690,3690,nok
3691,3691,nok
3692,3692,nok
3693,3693,ok
3694,3694,nok
3695,3695,nok
3696,3696,nok
3697,3697,nok
3698,3698,nok
3699,3699,nok
3700,3700,ok
3701,3701,ok
3702,3702,nok
3703,3703,nok
3704,3704,nok
3705,3705,nok
3706,3706,nok
3707,3707,nok
3708,3708,nok
3709,3709,ok
3710,3710,nok
3711,3711,nok
3712,3712,nok
3713,3713,nok
3714,3714,nok
3715,3715,nok
3716,3716,nok
3717,3717,nok
3718,3718,nok
3719,3719,nok
3720,3720,nok
3721,3721,nok
3722,3722,nok
3723,3723,ok
3724,3724,nok
3725,3725,nok
3726,3726,nok
3727,3727,ok
3728,3728,nok
3729,3729,nok
3730,3730,nok
3731,3731,nok
3732,3732,nok
3733,3733,nok
3734,3734,nok
3735,3735,nok
3736,3736,nok
3737,3737,nok
3738,3738,nok
3739,3739,nok
3740,3740,nok
3741,3741,nok
3742,3742,ok
3743,3743,nok
3744,3744,nok
3745,3745,nok
3746,3746,ok
3747,3747,nok
3748,3748,nok
3749,3749,nok
3750,3750,nok
3751,3751,nok
3752,3752,nok
3753,3753,ok
3754,3754,nok
3755,3755,nok
3756,3756,nok
3757,3757,nok
3758,3758,nok
3759,3759,nok
3760,3760,nok
3761,3761,nok
3762,3762,nok
3763,3763,nok
3764,3764,ok
3765,3765,ok
3766,3766,nok
3767,3767,ok
3768,3768,nok
3769,3769,nok
3770,3770,ok
3771,3771,nok
3772,3772,ok
3773,3773,nok
3774,3774,nok
3775,3775,ok
3776,3776,nok
3777,3777,nok
3778,3778,ok
3779,3779,nok
3780,3780,nok
3781,3781,nok
3782,3782,nok
3783,3783,nok
3784,3784,nok
3785,3785,ok
3786,3786,nok
3787,3787,nok
3788,3788,nok
3789,3789,nok
3790,3790,nok
3791,3791,nok
3792,3792,nok
3793,3793,nok
3794,3794,ok
3795,3795,ok
3796,3796,nok
3797,3797,nok
3798,3798,nok
3799,3799,nok
3800,3800,nok
3801,3801,nok
3802,3802,nok
3803,3803,nok
3804,3804,nok
3805,3805,nok
3806,3806,ok
3807,3807,nok
3808,3808,nok
3809,3809,nok
3810,3810,nok
3811,3811,ok
3812,3812,nok
3813,3813,nok
3814,3814,nok
3815,3815,nok
3816,3816,nok
3817,3817,nok
3818,3818,nok
3819,3819,nok
3820,3820,nok
3821,3821,nok
3822,3822,nok
3823,3823,nok
3824,3824,ok
3825,3825,nok
3826,3826,nok
3827,3827,nok
3828,3828,nok
3829,3829,nok
3830,3830,nok
3831,3831,nok
3832,3832,nok
3833,3833,nok
3834,3834,ok
3835,3835,nok
3836,3836,nok
3837,3837,nok
3838,3838,nok
3839,3839,ok
3840,3840,nok
3841,3841,ok
3842,3842,ok
3843,3843,nok
3844,3844,nok
3845,3845,nok
3846,3846,ok
3847,3847,nok
3848,3848,nok
3849,3849,nok
3850,3850,nok
3851,3851,ok
3852,3852,nok
3853,3853,nok
3854,3854,ok
3855,3855,nok
3856,3856,nok
3857,3857,nok
3858,3858,ok
3859,3859,nok
3860,3860,ok
3861,3861,ok
3862,3862,nok
3863,3863,nok
3864,3864,nok
3865,3865,nok
3866,3866,nok
3867,3867,ok
3868,3868,nok
3869,3869,nok
3870,3870,nok
3871,3871,ok
3872,3872,nok
3873,3873,nok
3874,3874,nok
3875,3875,nok
3876,3876,nok
3877,3877,nok
3878,3878,nok
3879,3879,nok
3880,3880,nok
3881,3881,nok
3882,3882,nok
3883,3883,nok
3884,3884,nok
3885,3885,ok
3886,3886,nok
3887,3887,nok
3888,3888,nok
3889,3889,nok
3890,3890,ok
3891,3891,nok
3892,3892,nok
3893,3893,nok
3894,3894,nok
3895,3895,nok
3896,3896,nok
3897,3897,nok
3898,3898,nok
3899,3899,nok
3900,3900,nok
3901,3901,nok
3902,3902,nok
3903,3903,nok
3904,3904,nok
3905,3905,nok
3906,3906,nok
3907,3907,nok
3908,3908,nok
3909,3909,nok
3910,3910,nok
3911,3911,ok
3912,3912,nok
3913,3913,nok
3914,3914,nok
3915,3915,ok
3916,3916,nok
3917,3917,nok
3918,3918,nok
3919,3919,nok
3920,3920,nok
3921,3921,nok
3922,3922,nok
3923,3923,nok
3924,3924,nok
3925,3925,nok
3926,3926,nok
3927,3927,nok
3928,3928,ok
3929,3929,nok
3930,3930,nok
3931,3931,ok
3932,3932,nok
3933,3933,nok
3934,3934,nok
3935,3935,nok
3936,3936,nok
3937,3937,nok
3938,3938,nok
3939,3939,ok
3940,3940,nok
3941,3941,nok
3942,3942,nok
3943,3943,ok
3944,3944,nok
3945,3945,nok
3946,3946,nok
3947,3947,nok
3948,3948,nok
3949,3949,nok
3950,3950,nok
3951,3951,nok
3952,3952,nok
3953,3953,nok
3954,3954,nok
3955,3955,nok
3956,3956,nok
3957,3957,nok
3958,3958,ok
3959,3959,nok
3960,3960,nok
3961,3961,nok
3962,3962,nok
3963,3963,nok
3964,3964,nok
3965,3965,nok
3966,3966,nok
3967,3967,nok
3968,3968,ok
3969,3969,nok
3970,3970,ok
3971,3971,nok
3972,3972,nok
3973,3973,nok
3974,3974,nok
3975,3975,ok
3976,3976,nok
3977,3977,nok
3978,3978,nok
3979,3979,ok
3980,3980,nok
3981,3981,nok
3982,3982,ok
3983,3983,nok
3984,3984,ok
3985,3985,ok
3986,3986,nok
3987,3987,nok
3988,3988,nok
3989,3989,nok
3990,3990,ok
3991,3991,nok
3992,3992,ok
3993,3993,nok
3994,3994,ok
3995,3995,nok
3996,3996,nok
3997,3997,nok
3998,3998,nok
3999,3999,ok
4000,4000,ok
4001,4001,nok
4002,4002,nok
4003,4003,nok
4004,4004,nok
4005,4005,ok
4006,4006,nok
4007,4007,nok
4008,4008,nok
4009,4009,nok
4010,4010,nok
4011,4011,nok
4012,4012,nok
4013,4013,nok
4014,4014,ok
4015,4015,nok
4016,4016,ok
4017,4017,nok
4018,4018,nok
4019,4019,nok
4020,4020,nok
4021,4021,ok
4022,4022,nok
4023,4023,nok
4024,4024,nok
4025,4025,ok
4026,4026,ok
4027,4027,nok
4028,4028,nok
4029,4029,ok
4030,4030,nok
4031,4031,nok
4032,4032,ok
4033,4033,ok
4034,4034,nok
4035,4035,nok
4036,4036,nok
4037,4037,nok
4038,4038,nok
4039,4039,nok
4040,4040,nok
4041,4041,nok
4042,4042,nok
4043,4043,nok
4044,4044,nok
4045,4045,nok
4046,4046,ok
4047,4047,nok
4048,4048,nok
4049,4049,nok
4050,4050,nok
4051,4051,nok
4052,4052,nok
4053,4053,nok
4054,4054,nok
4055,4055,nok
4056,4056,nok
4057,4057,ok
4058,4058,ok
4059,4059,nok
4060,4060,ok
4061,4061,ok
4062,4062,nok
4063,4063,nok
4064,4064,nok
4065,4065,nok
4066,4066,nok
4067,4067,nok
4068,4068,ok
4069,4069,nok
4070,4070,ok
4071,4071,nok
4072,4072,nok
4073,4073,nok
4074,4074,ok
4075,4075,nok
4076,4076,nok
4077,4077,nok
4078,4078,nok
4079,4079,nok
4080,4080,ok
4081,4081,nok
4082,4082,nok
4083,4083,nok
4084,4084,nok
4085,4085,nok
4086,4086,nok
4087,4087,nok
4088,4088,nok
4089,4089,nok
4090,4090,nok
4091,4091,nok
4092,4092,nok
4093,4093,nok
4094,4094,nok
4095,4095,nok
4096,4096,nok
4097,4097,nok
4098,4098,nok
4099,4099,nok
4100,4100,nok
4101,4101,nok
4102,4102,nok
4103,4103,nok
4104,4104,ok
4105,4105,ok
4106,4106,ok
4107,4107,nok
4108,4108,nok
4109,4109,nok
4110,4110,nok
4111,4111,ok
4112,4112,nok
4113,4113,nok
4114,4114,ok
4115,4115,nok
4116,4116,nok
4117,4117,nok
4118,4118,nok
4119,4119,nok
4120,4120,nok
4121,4121,nok
4122,4122,ok
4123,4123,ok
4124,4124,nok
4125,4125,nok
4126,4126,nok
4127,4127,nok
4128,4128,nok
4129,4129,nok
4130,4130,nok
4131,4131,nok
4132,4132,nok
4133,4133,ok
4134,4134,nok
4135,4135,nok
4136,4136,nok
4137,4137,nok
4138,4138,nok
4139,4139,ok
4140,4140,nok
4141,4141,nok
4142,4142,nok
4143,4143,nok
4144,4144,nok
4145,4145,nok
4146,4146,nok
4147,4147,nok
4148,4148,nok
4149,4149,nok
4150,4150,nok
4151,4151,nok
4152,4152,nok
4153,4153,ok
4154,4154,ok
4155,4155,nok
4156,4156,nok
4157,4157,nok
4158,4158,nok
4159,4159,nok
4160,4160,nok
4161,4161,nok
4162,4162,nok
4163,4163,nok
4164,4164,nok
4165,4165,nok
4166,4166,nok
4167,4167,nok
4168,4168,nok
4169,4169,nok
4170,4170,nok
4171,4171,nok
4172,4172,nok
4173,4173,nok
4174,4174,ok
4175,4175,nok
4176,4176,nok
4177,4177,nok
4178,4178,ok
4179,4179,nok
4180,4180,ok
4181,4181,ok
4182,4182,nok
4183,4183,nok
4184,4184,ok
4185,4185,ok
4186,4186,ok
4187,4187,nok
4188,4188,nok
4189,4189,nok
4190,4190,ok
4191,4191,ok
4192,4192,nok
4193,4193,nok
4194,4194,nok
4195,4195,nok
4196,4196,nok
4197,4197,nok
4198,4198,ok
4199,4199,nok
4200,4200,nok
4201,4201,nok
4202,4202,nok
4203,4203,nok
4204,4204,ok
4205,4205,nok
4206,4206,ok
4207,4207,nok
4208,4208,nok
4209,4209,ok
4210,4210,nok
4211,4211,ok
4212,4212,nok
4213,4213,nok
4214,4214,nok
4215,4215,nok
4216,4216,ok
4217,4217,nok
4218,4218,ok
4219,4219,nok
4220,4220,nok
4221,4221,nok
4222,4222,ok
4223,4223,ok
4224,4224,ok
4225,4225,ok
4226,4226,nok
4227,4227,ok
4228,4228,nok
4229,4229,nok
4230,4230,nok
4231,4231,nok
4232,4232,nok
4233,4233,ok
4234,4234,nok
4235,4235,nok
4236,4236,ok
4237,4237,nok
4238,4238,nok
4239,4239,nok
4240,4240,nok
4241,4241,nok
4242,4242,ok
4243,4243,nok
4244,4244,nok
4245,4245,ok
4246,4246,ok
4247,4247,ok
4248,4248,nok
4249,4249,ok
4250,4250,nok
4251,4251,nok
4252,4252,nok
4253,4253,ok
4254,4254,nok
4255,4255,nok
4256,4256,nok
4257,4257,nok
4258,4258,nok
4259,4259,nok
4260,4260,nok
4261,4261,ok
4262,4262,nok
4263,4263,nok
4264,4264,ok
4265,4265,nok
4266,4266,nok
4267,4267,nok
4268,4268,nok
4269,4269,ok
4270,4270,nok
4271,4271,nok
4272,4272,nok
4273,4273,nok
4274,4274,nok
4275,4275,ok
4276,4276,ok
4277,4277,nok
4278,4278,nok
4279,4279,nok
4280,4280,nok
4281,4281,nok
4282,4282,nok
4283,4283,nok
4284,4284,nok
4285,4285,nok
4286,4286,nok
4287,4287,nok
4288,4288,nok
4289,4289,nok
4290,4290,nok
4291,4291,nok
4292,4292,nok
4293,4293,nok
4294,4294,ok
4295,4295,nok
4296,4296,nok
4297,4297,ok
4298,4298,nok
4299,4299,nok
4300,4300,nok
4301,4301,nok
4302,4302,nok
4303,4303,ok
4304,4304,ok
4305,4305,nok
4306,4306,ok
4307,4307,ok
4308,4308,nok
4309,4309,nok
4310,4310,nok
4311,4311,ok
4312,4312,nok
4313,4313,nok
4314,4314,nok
4315,4315,nok
4316,4316,ok
4317,4317,nok
4318,4318,nok
4319,4319,ok
4320,4320,nok
4321,4321,nok
4322,4322,nok
4323,4323,nok
4324,4324,nok
4325,4325,nok
4326,4326,nok
4327,4327,nok
4328,4328,nok
4329,4329,ok
4330,4330,nok
4331,4331,ok
4332,4332,nok
4333,4333,nok
4334,4334,nok
4335,4335,nok
4336,4336,nok
4337,4337,nok
4338,4338,nok
4339,4339,ok
4340,4340,nok
4341,4341,nok
4342,4342,nok
4343,4343,nok
4344,4344,ok
4345,4345,nok
4346,4346,nok
4347,4347,ok
4348,4348,nok
4349,4349,nok
4350,4350,nok
4351,4351,ok
4352,4352,nok
4353,4353,nok
4354,4354,nok
4355,4355,nok
4356,4356,ok
4357,4357,nok
4358,4358,nok
4359,4359,nok
4360,4360,nok
4361,4361,nok
4362,4362,nok
4363,4363,nok
4364,4364,ok
4365,4365,ok
4366,4366,nok
4367,4367,nok
4368,4368,nok
4369,4369,nok
4370,4370,nok
4371,4371,nok
4372,4372,nok
4373,4373,nok
4374,4374,nok
4375,4375,nok
4376,4376,nok
4377,4377,nok
4378,4378,nok
4379,4379,ok
4380,4380,nok
4381,4381,nok
4382,4382,nok
4383,4383,nok
4384,4384,ok
4385,4385,nok
4386,4386,nok
4387,4387,nok
4388,4388,ok
4389,4389,nok
4390,4390,ok
4391,4391,nok
4392,4392,nok
4393,4393,nok
4394,4394,nok
4395,4395,nok
4396,4396,nok
4397,4397,nok
4398,4398,nok
4399,4399,nok
4400,4400,nok
4401,4401,nok
4402,4402,ok
4403,4403,nok
4404,4404,nok
4405,4405,nok
4406,4406,nok
4407,4407,ok
4408,4408,nok
4409,4409,nok
4410,4410,nok
4411,4411,ok
4412,4412,nok
4413,4413,ok
4414,4414,ok
4415,4415,nok
4416,4416,nok
4417,4417,nok
4418,4418,nok
4419,4419,nok
4420,4420,ok
4421,4421,nok
4422,4422,nok
4423,4423,nok
4424,4424,nok
4425,4425,nok
4426,4426,ok
4427,4427,nok
4428,4428,nok
4429,4429,nok
4430,4430,nok
4431,4431,nok
4432,4432,nok
4433,4433,ok
4434,4434,ok
4435,4435,nok
4436,4436,ok
4437,4437,nok
4438,4438,ok
4439,4439,nok
4440,4440,nok
4441,4441,ok
4442,4442,nok
4443,4443,ok
4444,4444,nok
4445,4445,nok
4446,4446,nok
4447,4447,nok
4448,4448,nok
4449,4449,nok
4450,4450,nok
4451,4451,nok
4452,4452,nok
4453,4453,nok
4454,4454,nok
4455,4455,ok
4456,4456,nok
4457,4457,nok
4458,4458,nok
4459,4459,nok
4460,4460,ok
4461,4461,nok
4462,4462,nok
4463,4463,ok
4464,4464,nok
4465,4465,nok
4466,4466,nok
4467,4467,nok
4468,4468,ok
4469,4469,ok
4470,4470,nok
4471,4471,nok
4472,4472,nok
4473,4473,nok
4474,4474,nok
4475,4475,nok
4476,4476,nok
4477,4477,ok
4478,4478,nok
4479,4479,ok
4480,4480,nok
4481,4481,nok
4482,4482,nok
4483,4483,ok
4484,4484,ok
4485,4485,nok
4486,4486,ok
4487,4487,nok
4488,4488,nok
4489,4489,nok
4490,4490,nok
4491,4491,nok
4492,4492,nok
4493,4493,nok
4494,4494,ok
4495,4495,nok
4496,4496,ok
4497,4497,nok
4498,4498,nok
4499,4499,nok
4500,4500,nok
4501,4501,nok
4502,4502,nok
4503,4503,nok
4504,4504,nok
4505,4505,nok
4506,4506,nok
4507,4507,nok
4508,4508,nok
4509,4509,nok
4510,4510,nok
4511,4511,nok
4512,4512,nok
4513,4513,nok
4514,4514,nok
4515,4515,nok
4516,4516,nok
4517,4517,nok
4518,4518,nok
4519,4519,nok
4520,4520,nok
4521,4521,nok
4522,4522,nok
4523,4523,ok
4524,4524,nok
4525,4525,nok
4526,4526,nok
4527,4527,nok
4528,4528,nok
4529,4529,nok
4530,4530,nok
4531,4531,nok
4532,4532,nok
4533,4533,nok
4534,4534,nok
4535,4535,nok
4536,4536,nok
4537,4537,ok
4538,4538,nok
4539,4539,nok
4540,4540,nok
4541,4541,nok
4542,4542,nok
4543,4543,nok
4544,4544,ok
4545,4545,ok
4546,4546,nok
4547,4547,nok
4548,4548,nok
4549,4549,nok
4550,4550,nok
4551,4551,nok
4552,4552,nok
4553,4553,nok
4554,4554,nok
4555,4555,nok
4556,4556,nok
4557,4557,ok
4558,4558,ok
4559,4559,nok
4560,4560,nok
4561,4561,ok
4562,4562,nok
4563,4563,ok
4564,4564,nok
4565,4565,nok
4566,4566,nok
4567,4567,nok
4568,4568,ok
4569,4569,nok
4570,4570,nok
4571,4571,nok
4572,4572,ok
4573,4573,nok
4574,4574,nok
4575,4575,nok
4576,4576,nok
4577,4577,nok
4578,4578,nok
4579,4579,nok
4580,4580,nok
4581,4581,nok
4582,4582,nok
4583,4583,nok
4584,4584,nok
4585,4585,nok
4586,4586,nok
4587,4587,nok
4588,4588,nok
4589,4589,nok
4590,4590,nok
4591,4591,nok
4592,4592,nok
4593,4593,nok
4594,4594,nok
4595,4595,nok
4596,4596,nok
4597,4597,nok
4598,4598,nok
4599,4599,nok
4600,4600,ok
4601,4601,nok
4602,4602,nok
4603,4603,nok
4604,4604,nok
4605,4605,ok
4606,4606,nok
4607,4607,nok
4608,4608,nok
4609,4609,ok
4610,4610,ok
4611,4611,nok
4612,4612,nok
4613,4613,nok
4614,4614,nok
4615,4615,ok
4616,4616,ok
4617,4617,nok
4618,4618,nok
4619,4619,nok
4620,4620,nok
4621,4621,nok
4622,4622,nok
4623,4623,nok
4624,4624,nok
4625,4625,ok
4626,4626,nok
4627,4627,nok
4628,4628,nok
4629,4629,nok
4630,4630,ok
4631,4631,nok
4632,4632,nok
4633,4633,ok
4634,4634,nok
4635,4635,nok
4636,4636,nok
4637,4637,nok
4638,4638,ok
4639,4639,nok
4640,4640,nok
4641,4641,nok
4642,4642,nok
4643,4643,nok
4644,4644,nok
4645,4645,nok
4646,4646,nok
4647,4647,nok
4648,4648,nok
4649,4649,nok
4650,4650,nok
4651,4651,nok
4652,4652,nok
4653,4653,nok
4654,4654,nok
4655,4655,nok
4656,4656,ok
4657,4657,nok
4658,4658,nok
4659,4659,nok
4660,4660,nok
4661,4661,nok
4662,4662,ok
4663,4663,nok
4664,4664,nok
4665,4665,ok
4666,4666,nok
4667,4667,nok
4668,4668,nok
4669,4669,nok
4670,4670,nok
4671,4671,nok
4672,4672,nok
4673,4673,ok
4674,4674,nok
4675,4675,nok
4676,4676,nok
4677,4677,nok
4678,4678,ok
4679,4679,nok
4680,4680,ok
4681,4681,nok
4682,4682,ok
4683,4683,nok
4684,4684,nok
4685,4685,nok
4686,4686,nok
4687,4687,nok
4688,4688,nok
4689,4689,nok
4690,4690,nok
4691,4691,ok
4692,4692,nok
4693,4693,nok
4694,4694,nok
4695,4695,nok
4696,4696,nok
4697,4697,nok
4698,4698,nok
4699,4699,nok
4700,4700,nok
4701,4701,nok
4702,4702,nok
4703,4703,nok
4704,4704,nok
4705,4705,nok
4706,4706,nok
4707,4707,nok
4708,4708,nok
4709,4709,nok
4710,4710,nok
4711,4711,nok
4712,4712,nok
4713,4713,nok
4714,4714,nok
4715,4715,nok
4716,4716,nok
4717,4717,nok
4718,4718,nok
4719,4719,nok
4720,4720,nok
4721,4721,nok
4722,4722,nok
4723,4723,ok
4724,4724,nok
4725,4725,nok
4726,4726,nok
4727,4727,ok
4728,4728,ok
4729,4729,nok
4730,4730,nok
4731,4731,nok
4732,4732,nok
4733,4733,ok
4734,4734,ok
4735,4735,ok
4736,4736,ok
4737,4737,nok
4738,4738,ok
4739,4739,nok
4740,4740,ok
4741,4741,ok
4742,4742,ok
4743,4743,nok
4744,4744,nok
4745,4745,ok
4746,4746,ok
4747,4747,nok
4748,4748,nok
4749,4749,nok
4750,4750,nok
4751,4751,nok
4752,4752,nok
4753,4753,ok
4754,4754,nok
4755,4755,nok
4756,4756,nok
4757,4757,nok
4758,4758,nok
4759,4759,ok
4760,4760,nok
4761,4761,nok
4762,4762,nok
4763,4763,nok
4764,4764,nok
4765,4765,nok
4766,4766,ok
4767,4767,nok
4768,4768,nok
4769,4769,ok
4770,4770,ok
4771,4771,nok
4772,4772,nok
4773,4773,ok
4774,4774,ok
4775,4775,nok
4776,4776,ok
4777,4777,nok
4778,4778,nok
4779,4779,nok
4780,4780,ok
4781,4781,nok
4782,4782,ok
4783,4783,nok
4784,4784,nok
4785,4785,ok
4786,4786,nok
4787,4787,nok
4788,4788,ok
4789,4789,nok
4790,4790,ok
4791,4791,ok
4792,4792,nok
4793,4793,nok
4794,4794,nok
4795,4795,nok
4796,4796,nok
4797,4797,nok
4798,4798,nok
4799,4799,ok
4800,4800,nok
4801,4801,nok
4802,4802,ok
4803,4803,ok
4804,4804,nok
4805,4805,nok
4806,4806,nok
4807,4807,nok
4808,4808,nok
4809,4809,ok
4810,4810,nok
4811,4811,nok
4812,4812,nok
4813,4813,nok
4814,4814,nok
4815,4815,nok
4816,4816,nok
4817,4817,nok
4818,4818,nok
4819,4819,ok
4820,4820,nok
4821,4821,nok
4822,4822,nok
4823,4823,nok
4824,4824,nok
4825,4825,nok
4826,4826,nok
4827,4827,ok
4828,4828,nok
4829,4829,ok
4830,4830,nok
4831,4831,nok
4832,4832,nok
4833,4833,ok
4834,4834,nok
4835,4835,nok
4836,4836,nok
4837,4837,nok
4838,4838,nok
4839,4839,nok
4840,4840,nok
4841,4841,nok
4842,4842,nok
4843,4843,nok
4844,4844,nok
4845,4845,nok
4846,4846,nok
4847,4847,nok
4848,4848,nok
4849,4849,nok
4850,4850,nok
4851,4851,nok
4852,4852,nok
4853,4853,ok
4854,4854,ok
4855,4855,ok
4856,4856,nok
4857,4857,nok
4858,4858,ok
4859,4859,nok
4860,4860,nok
4861,4861,nok
4862,4862,nok
4863,4863,nok
4864,4864,nok
4865,4865,nok
4866,4866,nok
4867,4867,nok
4868,4868,nok
4869,4869,nok
4870,4870,nok
4871,4871,nok
4872,4872,nok
4873,4873,nok
4874,4874,nok
4875,4875,nok
4876,4876,nok
4877,4877,nok
4878,4878,ok
4879,4879,nok
4880,4880,nok
4881,4881,nok
4882,4882,nok
4883,4883,nok
4884,4884,nok
4885,4885,nok
