,id,title,text,claimDate,reviewDate,claimant,publisher,url,label,found,query,poynter
111,113,,Pfizer chief will not take Covid-19 vaccine,2021-01-22T00:00:00Z,2021-01-29T14:50:00Z,Cyude Arinze,AFP Fact Check,https://factcheck.afp.com/pfizers-ceo-said-he-will-get-covid-19-jab-when-its-his-rightful-turn,Misleading,9,https://factcheck.afp.com/pfizers-ceo-said-he-will-get-covid-19-jab-when-its-his-rightful-turn,1.0
112,114,Site faz análise enviesada e com erros técnicos para defender uso ...,45 estudos apontam que a ivermectina é eficaz contra a covid-19,2021-03-15T20:46:32Z,2021-03-15T20:46:32Z,Post em redes sociais,Política - Estadão,https://politica.estadao.com.br/blogs/estadao-verifica/site-faz-analise-enviesada-e-com-erros-tecnicos-para-defender-uso-da-ivermectina-contra-covid/,Falso,9,https://politica.estadao.com.br/blogs/estadao-verifica/medico-recomenda-tratamento-precoce-sem-eficacia-comprovada-contra-covid-19-em-video-viral/,0.0
113,115,,,,,,,,,9,https://chequeado.com/verificacionfb/son-falsas-las-afirmaciones-del-medico-luis-martinez-que-circulan-en-una-cadena-viral-parte-i/,
114,116,,Video shows hundreds of people fainting after getting Covid-19 vaccine in Indonesia,2021-01-19T00:00:00Z,2021-01-29T07:30:00Z,Multiple sources,AFP Fact Check,https://factcheck.afp.com/video-shows-indonesian-students-falling-ill-after-being-vaccinated-diphtheria-2018,False,9,https://factcheck.afp.com/video-shows-indonesian-students-falling-ill-after-being-vaccinated-diphtheria-2018,1.0
115,117,,,,,,,,,9,https://politica.estadao.com.br/blogs/estadao-verifica/nao-ha-indicios-de-que-vacinas-contra-a-covid-19-possam-caUnited Statesr-doencas-autoimunes-e-infertilidade/,
116,118,Kalabalığı gösteren fotoğrafın İstanbul metrosunda çekildiği iddiası,Kalabalığı gösteren fotoğrafın İstanbul metrosunda çekildiği iddiası,2021-01-28T00:00:00Z,2021-01-29T00:00:00Z,Sosyal Medya,Teyit.org,https://teyit.org/analiz-kalabaligi-gosteren-fotografin-istanbul-metrosunda-cekildigi-iddiasi,Yanlış,9,https://teyit.org/analiz-kalabaligi-gosteren-fotografin-istanbul-metrosunda-cekildigi-iddiasi,1.0
117,119,,"WHO admitted that PCR tests are resulting in widespread false positives for the virus that causes Covid-19, and asked laboratories to change the way they are conducted",2021-01-21T00:00:00Z,2021-01-29T17:38:00Z,Multiple people,AFP Fact Check,https://factcheck.afp.com/posts-mischaracterize-who-advice-coronavirus-testing-equipment,Missing context,9,https://factcheck.afp.com/posts-mischaracterize-who-advice-coronavirus-testing-equipment,1.0
118,120,,,,,,,,,9,http://www.mythdetector.ge/en/myth/how-did-russian-comedian-translate-coronavirus-masonic-sign-google-translate,
119,121,,,,,,,,,9,https://www.aosfatos.org/noticias/morte-de-socorrista-no-rio-de-janeiro-nao-tem-relacao-com-vacina-contra-covid-19/,
120,122,"Fact Check: कोविड वैक्सीन नहीं, कोरोना टेस्ट को लेकर जारी हुई गाइडलाइन ...",दावा किया जा रहा है कि सऊदी अरब भारत से आने वाले हज यात्रियों को कोरोना वैक्सीन लगे होने का कागज (सर्टिफिकेट) दिखाने पर ही हज की यात्रा की इजाजत देगा।,2021-01-28T14:14:57Z,2021-01-28T14:14:57Z,The Last Nationalist,विश्वास न्यूज़ फैक्ट चेक हिंदी,https://www.vishvasnews.com/viral/fact-check-guidelines-issued-for-corona-test-not-for-covid-vaccine-false-claim-about-indian-haj-pilgrims-goes-viral/,False,9,https://www.vishvasnews.com/viral/fact-check-guidelines-issued-for-corona-test-not-for-covid-vaccine-false-claim-about-indian-haj-pilgrims-goes-viral/,1.0
121,123,Outdoor em Campo Grande com imagem de Doria não foi pago ...,Outdoor em Campo Grande com imagem de João Doria foi pago pelo Governo de São Paulo.,2021-01-28T00:00:00Z,2021-01-28T00:00:00Z,desinformação,Aos Fatos,https://www.aosfatos.org/noticias/outdoor-em-campo-grande-com-imagem-de-doria-nao-foi-pago-pelo-governo-paulista/,falso,9,https://www.aosfatos.org/noticias/outdoor-em-campo-grande-com-imagem-de-doria-nao-foi-pago-pelo-governo-paulista/,1.0
122,125,VERA FILES FACT CHECK: Videos of shaking woman 'after COVID ...,Videos of a woman convulsing and having tongue spasms show effects of getting inoculated with COVID-19 vaccines,2021-01-18T00:00:00Z,2021-01-29T00:00:00Z,FB page Lynn Channel,VERA Files,https://verafiles.org/articles/vera-files-fact-check-videos-shaking-woman-after-covid-19-va,Misleading,9,https://verafiles.org/articles/vera-files-fact-check-videos-shaking-woman-after-covid-19-va,1.0
123,126,,,,,,,,,9,https://newsmeter.in/fact-check-no-coronavirus-does-not-spread-through-frozen-food/,
124,127,,US health institute (NIH) recommends Ivermectin to treat Covid-19,2021-01-18T00:00:00Z,2021-01-28T10:27:00Z,Vytjie Mentor,AFP Fact Check,https://factcheck.afp.com/us-national-institutes-health-did-not-recommend-ivermectin-treat-covid-19-patients,False,9,https://factcheck.afp.com/us-national-institutes-health-did-not-recommend-ivermectin-treat-covid-19-patients,1.0
125,128,,,,,,,,,9,https://maldita.es/malditobulo/20210128/gobierno-bonos-familia-link-phishing/,
126,129,,,,,,,,,9,https://lasillavacia.com/detector-equipo-negocio-las-vacunas-pfizer-si-sabia-ingles-79934,
127,130,FACT CHECK: Viral Image Falsely Claims Hank Aaron Was 'Killed ...,Hank Aaron was killed by the COVID-19 vaccine,2021-01-22T00:00:00Z,2021-01-29T01:43:39Z,Viral image,Check Your Fact,http://checkyourfact.com/2021/01/28/fact-check-hank-aaron-killed-covid-vaccine-natural-causes/,False,9,https://checkyourfact.com/2021/01/28/fact-check-hank-aaron-killed-covid-vaccine-natural-causes/,0.0
128,131,,,,,,,,,9,https://lasillavacia.com/detector-no-este-video-putin-no-dice-esta-al-tanto-los-planes-diabolicos-covid-79925,
129,132,'123 countries' mentioned in the post is about the reach of all of ...,123 countries have ordered COVID-19 vaccine from the Bharath Biotech,2021-01-28T00:00:00Z,2021-02-02T00:00:00Z,SOCIAL MEDIA POST,FACTLY,https://factly.in/123-countries-mentioned-in-the-post-is-about-the-reach-of-bharath-biotechs-all-vaccines/,MISLEADING,9,https://factly.in/123-countries-mentioned-in-the-post-is-about-the-reach-of-bharath-biotechs-all-vaccines/,1.0
130,133,Foto de helicóptero não prova que Doria estava em Angra; no dia ...,João Dória deixa São Paulo na fase vermelha e vai curtir em Angra dos Reis.,2021-01-27T00:00:00Z,2021-01-27T00:00:00Z,desinformação,Aos Fatos,https://www.aosfatos.org/noticias/foto-de-helicoptero-nao-prova-que-doria-estava-em-angra-no-dia-tucano-participou-de-evento-em-sp/,falso,9,https://www.aosfatos.org/noticias/foto-de-helicoptero-nao-prova-que-doria-estava-em-angra-no-dia-tucano-participou-de-evento-em-sp/,1.0
131,134,No es cierto que inmunidad de vacuna contra COVID-19 solo dura 6 ...,La vacuna Pfizer contra COVID-19 solo da inmunidad por 6 meses tras 2 dosis,,2021-01-31T23:27:44Z,,ColombiaCheck,https://colombiacheck.com/chequeos/no-es-cierto-que-inmunidad-de-vacuna-contra-covid-19-solo-dura-6-meses-como-dijo-benedetti,Falso,9,https://colombiacheck.com/chequeos/no-es-cierto-que-inmunidad-de-vacuna-contra-covid-19-solo-dura-6-meses-como-dijo-benedetti,1.0
132,135,,,,,,,,,9,https://www.politifact.com/factchecks/2021/feb/01/ryan-fournier/biden-administration-didnt-lose-20-million-covid-1/,
133,136,,,,,,,,,9,https://chequeado.com/verificacionfb/no-no-hay-evidencia-de-que-la-vacuna-de-pfizer-produzca-esterilidad-en-las-mujeres/,
134,137,,,,,,,,,9,https://chequeado.com/verificacionfb/son-falsas-las-afirmaciones-del-medico-luis-martinez-que-circulan-en-una-cadena-viral-parte-ii/,
135,138,Old video of a Chinese man portrayed as a scared Thailand Health ...,Video of the Thailand Health Minister while taking COVID-19 vaccine,2021-02-01T00:00:00Z,2021-02-02T00:00:00Z,SOCIAL MEDIA POST,FACTLY,https://factly.in/old-video-of-a-chinese-man-portrayed-as-a-scared-thailand-health-minister-while-taking-covid-19-vaccine/,FALSE,9,https://factly.in/old-video-of-a-chinese-man-portrayed-as-a-scared-thailand-health-minister-while-taking-covid-19-vaccine/,1.0
136,139,Arı zehrinin koronavirüse iyi geldiği iddiası,Arı zehrinin koronavirüse iyi geldiği iddiası,2021-01-23T00:00:00Z,2021-01-30T00:00:00Z,T24,Teyit.org,https://teyit.org/analiz-ari-zehrinin-koronaviruse-iyi-geldigi-iddiasi,Yanlış,9,https://teyit.org/analiz-ari-zehrinin-koronaviruse-iyi-geldigi-iddiasi,1.0
137,140,,,,,,,,,9,https://www.newtral.es/bulo-medicamentos-ivermectina-azitromicina-covid/20210130/,
138,141,A Cornell professor did not say COVID-19 was a hoax,Cornell University professor Robert Oswald said “COVID-19 was imaginary and fictitious.”,2020-12-28T00:00:00Z,,Facebook posts,PolitiFact,https://www.politifact.com/factchecks/2020/dec/29/facebook-posts/cornell-virologist-did-not-say-covid-19-was-hoax/,Pants on Fire,9,https://www.politifact.com/factchecks/2020/dec/29/facebook-posts/cornell-virologist-did-not-say-covid-19-was-hoax/,1.0
139,142,,,,,,,,,9,https://www.newtral.es/bulo-imagen-vacuna-astrazeneca-pandemia-farsa/20210130/,
140,143,,UK PM Boris Johnson says COVID-19 tests are 93% inaccurate,2021-01-23T00:00:00Z,2021-01-29T09:00:00Z,Multiple Sources,AFP Fact Check,https://factcheck.afp.com/video-misleads-uk-pm-boris-johnsons-comments-about-efficacy-covid-19-testing,Misleading,9,https://factcheck.afp.com/video-misleads-uk-pm-boris-johnsons-comments-about-efficacy-covid-19-testing,1.0
141,144,"PolitiFact No, the new coronavirus vaccines are not more dangerous ...",Says the new coronavirus vaccines contain toxic ingredients and are more dangerous than getting COVID-19.,2020-12-15T00:00:00Z,,Facebook posts,PolitiFact,https://www.politifact.com/factchecks/2020/dec/18/facebook-posts/no-new-coronavirus-vaccines-are-not-more-dangerous/,Pants on Fire,9,https://www.politifact.com/factchecks/2020/dec/18/facebook-posts/no-new-coronavirus-vaccines-are-not-more-dangerous/,1.0
142,145,,"Tonic of onions, ginger and garlic cures Covid-19",2021-01-12T00:00:00Z,2021-01-29T15:27:00Z,Men and Women for Christ,AFP Fact Check,https://factcheck.afp.com/theres-no-scientific-proof-tonic-onions-ginger-garlic-and-lemon-can-cure-covid-19,False,9,https://factcheck.afp.com/theres-no-scientific-proof-tonic-onions-ginger-garlic-and-lemon-can-cure-covid-19,1.0
143,146,,,,,,,,,9,https://chequeado.com/verificacionfb/israel-no-hay-evidencia-de-que-la-vacuna-de-pfizer-haya-generado-una-paralisis-facial-en-13-casos/,
144,147,,,,,,,,,9,https://lasillavacia.com/detector-este-video-patarroyo-agosto-del-2020-79962,
145,148,,,,,,,,,9,https://www.politifact.com/factchecks/2021/feb/08/worldnetdaily/no-dr-anthony-fauci-did-not-fund-research-tied-cov/,
146,149,,,,,,,,,9,https://maldita.es/malditobulo/20210201/no-hay-pruebas-barack-obama-pedido-africanos-acepten-vacuna-covid-19/,
147,150,Vaccines are useful even when there is a treatment for a disease ...,"“We have vaccines because we didn't have treatment for smallpox and it was a very deadly disease that made sense to have a vaccine. [...] but [COVID-19]? Even without doing anything, this disease has a 99.991[%] chance of survival.”",2021-01-15T00:00:00Z,2021-01-15T00:00:00Z,Lee Merritt,Health Feedback,https://healthfeedback.org/claimreview/vaccines-are-useful-even-when-there-is-a-treatment-for-a-disease-contrary-to-claim-by-lee-merritt-in-the-new-american-video/,Flawed_Reasoning,9,https://healthfeedback.org/claimreview/vaccines-are-useful-even-when-there-is-a-treatment-for-a-disease-contrary-to-claim-by-lee-merritt-in-the-new-american-video/,1.0
148,151,,,,,,,,,9,https://rebaltica.lv/2021/02/ledjajevam-nav-taisniba-kisindzers-nav-runajis-par-obligatu-piespiedu-vakcinaciju/,
149,152,,,,,,,,,9,https://www.newtral.es/bulo-naranja-gusto-coronavirus/20210201/,
150,153,,,,,,,,,9,https://healthfeedback.org/claimreview/the-american-journal-of-medicine-didnt-recommend-hydroxychloroquine-as-a-treatment-for-covid-19-scientific-evidence-doesnt-show-hydroxychloroquine-is-effective-against-covid-19/,
151,154,Headlines Distort the Facts on CDC Mask Order,"""CDC Now Demands TWO Masks – Science…Or Tyranny?""",2021-02-01T00:00:00Z,,Ron Paul Liberty Report,FactCheck.org,https://www.factcheck.org/2021/02/scicheck-headlines-distort-the-facts-on-cdc-mask-order/,False,9,https://www.factcheck.org/2021/02/scicheck-headlines-distort-the-facts-on-cdc-mask-order/,1.0
152,155,,Video shows Bill Gates’s microchips hidden inside Covid-19 vaccinations?,2020-12-30T00:00:00Z,2021-02-01T07:30:00Z,Multiple Sources,AFP Fact Check,https://factcheck.afp.com/clip-german-tv-programme-circulates-misleading-posts-about-coronavirus-vaccines-and-bill-gates,Misleading,9,https://factcheck.afp.com/clip-german-tv-programme-circulates-misleading-posts-about-coronavirus-vaccines-and-bill-gates,1.0
153,156,,,,,,,,,9,https://www.animalpolitico.com/elsabueso/poner-cebollas-casa-no-te-protege-de-un-virus/,
154,157,,World Bank offers loans to small businesses in Africa,2020-10-19T00:00:00Z,2021-01-27T09:55:00Z,Multiple sources,AFP Fact Check,https://factcheck.afp.com/fraudulent-facebook-posts-claim-world-bank-giving-loans-small-businesses-africa,False,9,https://factcheck.afp.com/fraudulent-facebook-posts-claim-world-bank-giving-loans-small-businesses-africa,1.0
155,158,"No, study didn't prove that masks have negative effects on 68% of ...",Masks have negative impacts on 68% of children.,2021-01-26T00:00:00Z,,Instagram user,PolitiFact,https://www.politifact.com/factchecks/2021/jan/29/instagram-posts/no-masks-dont-have-negative-effects-68-children/,False,9,https://www.politifact.com/factchecks/2021/jan/29/instagram-posts/no-masks-dont-have-negative-effects-68-children/,1.0
156,159,É falso que Luciano Hang doou 200 cilindros de oxigênio para o ...,"O dono da Havan, Luciano Hang, doou 200 cilindros de oxigênio para o Amazonas.",2021-01-26T00:00:00Z,2021-01-26T00:00:00Z,desinformação,Aos Fatos,https://www.aosfatos.org/noticias/e-falso-que-luciano-hang-doou-200-cilindros-de-oxigenio-para-o-amazonas/,falso,9,https://www.aosfatos.org/noticias/e-falso-que-luciano-hang-doou-200-cilindros-de-oxigenio-para-o-amazonas/,1.0
157,160,,,,,,,,,9,https://verificado.com.mx/sin-importar-que-te-digan-la-ivermectina-no-previene-ni-cura-covid-19/,
158,161,,Los Angeles county suspended cremation of Covid-19 fatalities,2021-01-20T00:00:00Z,2021-01-26T10:00:00Z,Multiple sources,AFP Fact Check,https://factcheck.afp.com/sri-lankan-social-media-users-share-misleading-posts-about-cremations-covid-19-fatalities-us,Misleading,9,https://factcheck.afp.com/sri-lankan-social-media-users-share-misleading-posts-about-cremations-covid-19-fatalities-us,1.0
159,162,Pfizer/BioNTech aşısının beklenenden daha az etkili olduğu iddiası,Pfizer/BioNTech aşısının beklenenden daha az etkili olduğu iddiası,2021-01-24T00:00:00Z,2021-01-26T00:00:00Z,Sözcü,Teyit.org,https://teyit.org/analiz-pfizer-biontech-asisinin-beklenenden-daha-az-etkili-oldugu-iddiasi,Yanlış,9,https://teyit.org/analiz-pfizer-biontech-asisinin-beklenenden-daha-az-etkili-oldugu-iddiasi,1.0
160,163,,,,,,,,,9,https://teyit.org/analiz-dsonun-biden-goreve-geldikten-hemen-sonra-pcr-testlerinin-yanlis-pozitif-sonuc-verdigini-acikladigi-iddiasi,
161,164,,,,,,,,,9,https://www.aosfatos.org/noticias/vacinas-contra-covid-19-nao-alteram-o-codigo-genetico-nem-podem-caUnited Statesr-cancer/,
162,165,,,,,,,,,9,https://chequeado.com/verificacionfb/no-cristina-fernandez-de-kirchner-no-fue-vacunada-por-un-falso-enfermero-llamado-maximo-estevez/,
163,166,,,,,,,,,9,https://www.newtral.es/vacuna-covid-convulsiones/20210126/,
164,167,,,,,,,,,9,https://maldita.es/malditobulo/20210126/imagen-test-antigenos-covid-19-preparados-positivo-negativo/,
165,168,,,,,,,,,9,http://www.mythdetector.ge/en/myth/when-sputnik-abkhazia-seeks-salvation-russian-vaccine,
166,169,,,,,,,,,9,https://chequeado.com/el-explicador/es-falsa-la-cadena-que-circula-por-whatsapp-que-senala-que-la-provincia-busca-voluntarios-para-la-campana-de-vacunacion/,
167,170,#Verificamos: É falso que Amapá tem uma das menores taxas de ...,“Amapá faz tratamento precoce (...)”,2021-01-25T19:51:29Z,2021-01-25T19:51:29Z,Post no Facebook,UOL,https://piaui.folha.uol.com.br/lupa/2021/01/25/verificamos-amapa-taxa-letalidade-covid-19/,Verdadeiro,9,https://piaui.folha.uol.com.br/lupa/2021/01/25/verificamos-amapa-taxa-letalidade-covid-19/,1.0
168,171,#Verificamos: É falso que Biden afirmou que cloroquina é 'eficaz' no ...,[...] Biden: Cloroquina é eficaz,2021-01-25T14:36:05Z,2021-01-25T14:36:05Z,Post do Facebook,UOL,https://piaui.folha.uol.com.br/lupa/2021/01/25/verificamos-biden-cloroquina-eficaz/,Falso,9,https://piaui.folha.uol.com.br/lupa/2021/01/25/verificamos-biden-cloroquina-eficaz/,1.0
169,172,,,,,,,,,9,https://www.buzzfeed.com/jp/yutochiba/covid-19-vaccine,
170,173,,,,,,,,,9,https://maldita.es/malditobulo/20210125/imagen-migrantes-grupo-prioritario-vacunacion-covid-19-documento-oficial-ministerio-sanidad/,
171,174,FACT CHECK: Viral Post Claims To Show Joe Biden And Hillary ...,the image shows President Joe Biden and former Secretary of State Hillary Clinton forgoing face masks in private during the COVID-19 pandemic,2021-01-21T00:00:00Z,2021-01-25T14:41:24Z,Viral Image,Check Your Fact,http://checkyourfact.com/2021/01/25/fact-check-joe-biden-hillary-clinton-not-wearing-face-masks/,False,9,https://checkyourfact.com/2021/01/25/fact-check-joe-biden-hillary-clinton-not-wearing-face-masks/,0.0
172,175,Fact Check: कोरोना वैक्सीन लगाने के बाद नहीं हुई अमेरिकी नर्स की मौत ...,दावा किया जा रहा है कि अमेरिका में कोरोना इंजेक्शन लगाने वाली महिला की कुछ सेकंड में मौत हो गई।,2021-01-25T13:52:01Z,2021-01-25T13:52:01Z,AIJAZ HUSAIN,विश्वास न्यूज़ फैक्ट चेक हिंदी,https://www.vishvasnews.com/viral/fact-check-us-nurse-who-fainted-after-covid-19-vaccine-shot-is-alive-and-well-viral-claim-is-fake/,False,9,https://www.vishvasnews.com/viral/fact-check-us-nurse-who-fainted-after-covid-19-vaccine-shot-is-alive-and-well-viral-claim-is-fake/,1.0
173,176,,,,,,,,,9,https://www.vishvasnews.com/politics/fact-check-who-has-not-announced-sri-lanka-the-fifth-country-in-the-world-in-giving-response-to-covid-19/,
