,claimReviewed,datePublished,author_name,url
19,There is irrefutable evidence that COVID-19 vaccines contain graphene oxide.,2021-08-18,Vera Files,https://verafiles.org/articles/vera-files-fact-check-claim-covid-19-vaccines-hiding-graphen
20,“Mayo Clinic study shows Pfizer vaccine dropped to 42% effective.”,2021-08-17,PolitiFact,https://www.politifact.com/factchecks/2021/aug/17/instagram-posts/claim-pfizer-covid-19-vaccine-42-effective-leaves-/
21,San Antonio ISD Will Require Masks,2021-08-17,San Antonio Current,https://www.sacurrent.com/the-daily/archives/2021/08/17/san-antonio-isd-will-require-teachers-and-staff-to-be-vaccinated-against-covid-19
22,"Die Intensivbetten-Belegung sagt nicht aus. Auf den Intensivstationen wird es nur eng, weil massiv Betten abgebaut wurden. Die Belegung hat sich insgesamt im Verlauf der Pandemie kaum verändert.",2021-08-17,Sächsische.de,https://www.saechsische.de/coronavirus/was-die-belegung-der-intensivbetten-aussagt-5424028.html
23,Für einen starken Schutz gegen das Coronavirus braucht es spürbare Impfreaktionen.,2021-08-17,Sächsische.de,https://www.saechsische.de/coronavirus/corona-schutz-auch-ohne-impfreaktionen-5485110.html
24,"""The CDC actually put together a document to discuss putting high risk people into camps to 'shield' low risk people from them. ... [E]very single person who has made a reference to 1930’s Germany is vindicated.""",2021-08-13,FactCheck.org,https://www.factcheck.org/2021/08/scicheck-cdc-document-discusses-strategy-to-protect-displaced-people-from-covid-19/
25,করোনার টিকার বদলে সাড়ে ৮ হাজার ব্যক্তিকে স্যালাইন পুশ করেছেন সেবিকা,2021-08-13,Rumor Scanner,https://rumorscanner.com/fact-check/incident-of-injecting-saline-instead-of-corona-vaccines-misleadingly-shared-in-bangladesh/5052
26,Claim: கொரோனாவை 2 மணி நேரத்தில் குணப்படுத்தும் மருந்து இந்தோனேஷியாவில் கண்டுபிடிக்கப்பட்டதா? I fake news that tender coconut lemon and honey mixture can cure covid 19,2021-08-13,Fact Crescendo ,https://tamil.factcrescendo.com/fake-news-that-tender-coconut-lemon-and-honey-mixture-can-cure-covid-19/
27,"""It’s not unusual for hospitals to sit at max or near max capacity on any given day.""",2021-08-12,PolitiFact,https://www.politifact.com/factchecks/2021/aug/11/erin-marie-olszewski/its-common-hospitals-be-full-covid-19-adds-unusual/
28,Says the surge in COVID-19 cases is caused by “antibody mediated viral enhancement” from the COVID-19 vaccines.,2021-08-11,PolitiFact,https://www.politifact.com/factchecks/2021/aug/11/dan-stock/no-evidence-covid-19-vaccines-causing-summer-surge/
29,টিকার দুই ডোজ নিয়ে করোনায় আক্রান্ত ৪০ হাজার,2021-08-11,Rumor Scanner,https://rumorscanner.com/fact-check/false-claim-that-40-thousand-people-in-bd-those-have-two-dose-of-vaccines-are-getting-affected-by-corona/4993
30,FACT CHECK: ලෝකයේ වැඩිම දෛනික කොරෝනා මරණ අනුපාතය ලංකාවෙන්?,2021-08-11,Fact Crescendo Sri Lanka,https://srilanka.factcrescendo.com/2021/08/11/sri-lanka-is-not-the-country-with-the-highest-covid-death-rate-in-the-world/
31,FACT CHECK: කොවිඩ් ආසදිතව මියගිය පිරිසකගේ මෘතදේහයන් අඩංගු පොලිතීන් බෑග් (Body Bags) ඡායාරුපයක් ද?,2021-08-11,Fact Crescendo Sri Lanka,https://srilanka.factcrescendo.com/2021/08/10/pile-of-body-bags-used-during-a-protest-in-thailand-shared-as-covid-victims/
32,The COVID-19 vaccines “fight the virus wrong and let the virus become worse than it would with native infection.”,2021-08-10,FactCheck.org,https://www.factcheck.org/2021/08/scicheck-indiana-doctor-piles-on-bogus-covid-19-claims-in-viral-video/
33,Suggests a suspicious link between the COVID-19 delta variant and company named Delta that works in 5G.,2021-08-10,PolitiFact,https://www.politifact.com/factchecks/2021/aug/10/viral-image/link-between-covid-19-variant-and-firm-works-5g-ju/
34, Ex-medewerker Pfizer bewijst dat er grafeenoxide in coronavaccins zit,2021-08-10,dpa,https://dpa-factchecking.com/netherlands/210809-99-780930
35, Jacques Attali wrote about depopulation through pandemics in his 1981 book Verbatim,2021-08-10,FACTLY,https://factly.in/jacques-attali-did-not-write-about-worlds-depopulation-through-a-pandemic/
36,CEO of Pfizer is not fully vaccinated and had to cancel his trip to Israel,2021-08-10,FACTLY,https://factly.in/pfizer-ceo-received-his-second-dose-of-pfizer-biontech-covid-19-vaccine-in-march-2021/
37,"""I will need to show proof to do anything indoors in” New York City, “but not when I vote?""",2021-08-09,PolitiFact,https://www.politifact.com/factchecks/2021/aug/09/viral-image/new-york-city-requirement-covid-19-vaccination-pro/
38,"Unvaccinated people “are making the vaccinated people sick and die, but the unvaccinated people are not dead or sick.”",2021-08-09,PolitiFact,https://www.politifact.com/factchecks/2021/aug/09/viral-image/unvaccinated-people-not-dead-or-sick-false-covid-1/
39,Publicaciones en Instagram sugieren que Bill Gates y George Soros usarán pruebas de COVID-19 para vacunar secretamente a personas que aún no han recibido las inyecciones.,2021-08-09,FactCheck.org,https://www.factcheck.org/es/2021/08/scicheck-publicaciones-sin-fundamento-vinculan-pruebas-de-covid-19-a-teoria-de-conspiracion-de-las-vacunas/
40,"FACT CHECK: පොල් වතුර,ලුණු ,දෙහි මිශ්‍රණය කොවිඩ් සදහා ප්‍රතිකාරයක්ද?",2021-08-09,Fact Crescendo Sri Lanka,https://srilanka.factcrescendo.com/2021/08/09/coconut-water-salt-and-lime-is-not-a-cure-for-covid19/
41,De coronavirusvarianten zijn al vooruit gepland tot februari 2023.,2021-08-09,dpa,https://dpa-factchecking.com/netherlands/210805-99-727786
42,Vacunas contra el Covid-19 causan infertilidad,2021-08-09,Fast Check CL,https://www.fastcheck.cl/2021/06/30/vacunas-contra-el-covid-19-causan-infertilidad-falso/
43,(Video) Las vacunas del Covid-19 poseen un mecanismo de magnetogenética que influye sobre las personas y modifica su genética,2021-08-09,Fast Check CL,https://www.fastcheck.cl/2021/06/18/video-las-vacunas-del-covid-19-poseen-un-mecanismo-de-magnetogenetica-que-influye-sobre-las-personas-y-modifica-su-genetica-falso/
44,Michele Merlo se ofreció como voluntario para probar la vacuna Covid y murió de una hemorragia cerebral,2021-08-09,Fast Check CL,https://www.fastcheck.cl/2021/06/16/michele-merlo-se-ofrecio-como-voluntario-para-probar-la-vacuna-covid-y-murio-de-una-hemorragia-cerebral-enganoso/
45,"Pfizer-BioNTech, Sinovac, Astrazeneca-Oxford y Cansino fueron aprobadas por el Instituto de Salud Pública y hoy día la OMS aprobó Sinovac",2021-08-09,Fast Check CL,https://www.fastcheck.cl/2021/06/01/pfizer-biontech-sinovac-astrazeneca-oxford-y-cansino-fueron-aprobadas-por-el-instituto-de-salud-publica-y-hoy-dia-la-oms-aprobo-sinovac-real/
46,VACUNA CONTRA EL COVID-19 GENERA ATRACCIÓN MAGNÉTICA,2021-08-09,Fast Check CL,https://www.fastcheck.cl/2021/05/27/vacuna-contra-el-covid-19-genera-atraccion-magnetica-falso/
47,EMBAJADOR DE LA INDIA SE VACUNÓ CONTRA EL COVID-19 Y MURIÓ DOS DÍAS DESPUÉS,2021-08-09,Fast Check CL,https://www.fastcheck.cl/2021/05/17/embajador-de-la-india-se-vacuno-contra-el-covid-19-y-murio-dos-dias-despues-enganoso/
48,“EL COVID-19 ES UNA ENFERMEDAD VASCULAR Y NO RESPIRATORIA”,2021-08-09,Fast Check CL,https://www.fastcheck.cl/2021/05/10/el-covid-19-es-una-enfermedad-vascular-y-no-respiratoria-impreciso/
49,Videos published in July show 79 people in the U.K. got blood clots after receiving the COVID-19 vaccine of AstraZeneca,2021-08-09,Vera Files,https://verafiles.org/articles/vera-files-fact-check-old-report-halt-astrazeneca-vaccine-us
50,"(VIDEO) MICHAEL YAEDON, EXFUNCIONARIO DE PFIZER: “LAS VARIANTES NO REPRESENTAN UNA AMENAZA Y LA INMUNIDAD NO SE DA POR ANTICUERPOS”",2021-08-09,Fast Check CL,https://www.fastcheck.cl/2021/04/30/video-michael-yaedon-exfuncionario-de-pfizer-las-variantes-no-representan-una-amenaza-y-la-inmunidad-no-se-da-por-anticuerpos-chequeado/
51,TANZANIA NO TIENE MEDIDAS SANITARIAS Y SU PRESIDENTE MUERE TRAS DENUNCIAR QUE EL CORONAVIRUS ES UNA FARSA,2021-08-09,Fast Check CL,https://www.fastcheck.cl/2021/04/21/tanzania-no-tiene-medidas-sanitarias-y-su-presidente-muere-tras-denunciar-que-el-coronavirus-es-una-farsa-impreciso/
52,"(ESTUDIO) “EL CLORO DE LAS PISCINAS PUEDE MATAR EL CORONAVIRUS EN 30 SEGUNDOS, SEGÚN ESTUDIO”",2021-08-09,Fast Check CL,https://www.fastcheck.cl/2021/04/21/estudioel-cloro-de-las-piscinas-puede-matar-el-coronavirus-en-30-segundos-segun-estudio-real/
53,(IMAGEN) PROTESTAS EN RUMANIA CONTRA LAS RESTRICCIONES DEL COVID-19,2021-08-09,Fast Check CL,https://www.fastcheck.cl/2021/04/20/imagen-protestas-en-rumania-contra-las-restricciones-del-covid-19-falso/
54,"EN PLENA PANDEMIA, EL FA Y EL PC APROBARON GASTAR $1.000 MILLONES EN 30 CÁMARAS DE TELEVIGILANCIA EN ÑUÑOA PARA TERMINAR CON LAS PROTESTAS",2021-08-09,Fast Check CL,https://www.fastcheck.cl/2021/04/19/en-plena-pandemia-el-fa-y-el-pc-aprobaron-gastar-1-000-millones-en-30-camaras-de-televigilancia-en-nunoa-para-terminar-con-las-protestas-enganoso/
55,"“LA ESTAFA HA SIDO CONFIRMADA: LA PCR NO DETECTA EL SARS-COV-2, SINO SECUENCIAS DE GENES ENDÓGENOS”",2021-08-09,Fast Check CL,https://www.fastcheck.cl/2021/04/16/la-estafa-ha-sido-confirmada-la-pcr-no-detecta-el-sars-cov-2-sino-secuencias-de-genes-endogenos-falso/
56,"LOS MURCIÉLAGOS TIENEN UNA HISTORIA DE COEXISTENCIA SEGURA CON SERES HUMANOS, NO EXISTIENDO CASOS CONFIRMADOS DE TRANSMISIÓN DE COVID-19 DESDE LA ESPECIE HACIA HUMANOS",2021-08-09,Fast Check CL,https://www.fastcheck.cl/2021/04/15/los-murcielagos-tienen-una-historia-de-coexistencia-segura-con-seres-humanos-no-existiendo-casos-confirmados-de-transmision-de-covid-19-desde-la-especie-hacia-humanos-real/
57,ISP COMENZÓ A EXIGIR RECETA MÉDICA PARA ANTICONCEPTIVOS DURANTE LA PANDEMIA DEL COVID-19,2021-08-09,Fast Check CL,https://www.fastcheck.cl/2021/04/13/isp-comenzo-a-exigir-receta-medica-para-anticonceptivos-durante-la-pandemia-del-covid-19-falso/
58,(WHATSAPP) CURA DE CORONAVIRUS FUE ENCONTRADA EN ALEMANIA,2021-08-09,Fast Check CL,https://www.fastcheck.cl/2021/04/07/whatsapp-cura-de-coronavirus-fue-encontrada-en-alemania-falso/
59,"""The CEO of Pfizer had to cancel a planned trip to Israel because he was not fully vaccinated. Let me repeat: BECAUSE HE WAS NOT VACCINATED.""",2021-08-06,FactCheck.org,https://www.factcheck.org/2021/08/scicheck-pfizer-ceo-got-the-covid-19-vaccine/
60,"Sweden had few COVID deaths in July, despite low vaccination rates, relaxed lockdown rules and low mask compliance.",2021-08-06,PolitiFact,https://www.politifact.com/factchecks/2021/aug/06/steve-deace/swedens-low-covid-19-death-tally-july-ignores-othe/
61,"“CDC study shows 74% of people infected in MA Covid outbreak were fully vaccinated debunking the ‘pandemic of the unvaccinated’ narrative.""",2021-08-06,FactCheck.org,https://www.factcheck.org/2021/08/scicheck-posts-misinterpret-cdcs-provincetown-covid-19-outbreak-report/
62,Says Joe Biden has driven the current coronavirus surge because he “imported more virus from around the world by having a wide open southern border.”,2021-08-06,PolitiFact,https://www.politifact.com/factchecks/2021/aug/06/ron-desantis/ron-desantis-effort-blame-covid-19-spread-migrants/
63,«CADA 15 MINUTOS UNA PERSONA MUERE POR CORONAVIRUS»,2021-08-06,Fast Check CL,https://www.fastcheck.cl/2021/03/25/cada-15-minutos-una-persona-muere-por-coronavirus-real/
64,"«SEREMI DE SALUD DE VALPARAÍSO, CON AMBAS DOSIS PUESTAS, SE CONTAGIÓ CON COVID»",2021-08-06,Fast Check CL,https://www.fastcheck.cl/2021/03/16/seremi-de-salud-de-valparaiso-con-ambas-dosis-puestas-se-contagio-con-covid-real/
65,CREAN PRUEBA QUE DETECTA EL COVID-19 A TRAVÉS DE GRITOS,2021-08-06,Fast Check CL,https://www.fastcheck.cl/2021/03/14/crean-prueba-que-detecta-el-covid-19-a-traves-de-gritos-incompleto/
66,"""No elected official is doing more to enable the transmission of COVID in America than Joe Biden with his open borders policies.”",2021-08-06,Washington Post,https://www.washingtonpost.com/politics/2021/08/06/desantiss-effort-blame-biden-covid-surge-florida/
67,It’s safer to be unvaccinated than vaccinated against COVID-19.,2021-08-04,PolitiFact,https://www.politifact.com/factchecks/2021/aug/04/viral-image/covid-19-its-safer-be-unvaccinated-several-ways-s-/
68,"“Since there is no ‘Delta Variant’ test, how exactly are people being diagnosed with the ‘Delta Variant’?”",2021-08-04,FactCheck.org,https://www.factcheck.org/2021/08/scicheck-sequencing-used-to-identify-delta-other-coronavirus-variants/
69,"Die Corona-Impfung ist wirkungslos, Geimpfte können sich so wie Ungeimpfte mit Covid-19 infizieren.",2021-08-04,Sächsische.de,https://www.saechsische.de/zittau/wie-hoch-ist-die-fehlerquote-beim-corona-impfschutz-sozialministerium-statistik-impfdurchbrueche-5497018-plus.html
70,Todos los pacientes de COVID-19 ingresados recientemente en un hospital del condado de Palm Beach estaban vacunados.,2021-08-04,FactCheck.org,https://www.factcheck.org/es/2021/08/scicheck-el-covid-19-aumenta-entre-los-no-vacunados-en-florida-contrario-a-afirmaciones-infundadas/
71,ASPIRANTES A OFICIALES DE CARABINEROS FUERON VACUNADOS CONTRA EL COVID-19 EN PROVIDENCIA ,2021-08-04,Fast Check CL,https://www.fastcheck.cl/2021/02/19/aspirantes-a-oficiales-de-carabineros-fueron-vacunados-contra-el-covid-19-en-providencia-real/
72,HOMBRE SE CURÓ DE UN LINFOMA DE HODGKIN (CÁNCER) DESPUÉS DE TENER COVID-19,2021-08-04,Fast Check CL,https://www.fastcheck.cl/2021/02/17/hombre-se-curo-de-un-linfoma-de-hodgkin-cancer-despues-de-tener-covid-19-real/
73,"“EN GIBRALTAR LAS VACUNAS INCREMENTAN UN 525% EL NÚMERO DE MUERTOS POR CORONAVIRUS""",2021-08-04,Fast Check CL,https://www.fastcheck.cl/2021/02/11/en-gibraltar-las-vacunas-incrementan-un-525-el-numero-de-muertos-por-coronavirus-falso/
74,"Zorgverzekeraars in Nederland vergoeden kosten bijwerking coronavaccinatie niet.
",2021-08-04,dpa,https://dpa-factchecking.com/netherlands/210803-99-688470/
75,​សំណេរ​មួយ​បានលើក​ឡើង​​ថា​ ប្រទេស​សិង្ហបុរី​ជា​ប្រទេស​ទី​មួយ​បាន​ធ្វើ​កោសល្យ​វិច័យ​លើ​អ្នក​ជំងឺ​កូវីដ​-១៩ និង​រក​ឃើញ​ថា ​ជំងឺ​មួយ​នេះ​បង្ក​ឡើង​ដោយ​បាក់តេរី​ មិន​មែន​បង្ក​ឡើង​ដោយ​វីរុស​នោះ​ទេ​។​,2021-08-04,Fact Crescendo,https://cambodia.factcrescendo.com/covid-19-is-caused-by-a-virus-not-by-bacteria/
76,«រូបមន្ត​សម្ដាត់​នៃ​ការ​ព្យាបាល​ទំនើប​អន្តរជាតិ​ដូច​ខាង​ក្រោម៖ ១) ទឹកក្ដៅ​ឆុង​ជាមួយ​តែ​បៃតង ២) លាយ​ទឹក​ក្រូច​ឆ្មា បន្ទាប់​មក​ផឹក​ទឹក​តែ​ក្ដៅៗ និង ៣) រូបមន្ត​សម្ងាត់​អាច​សម្លាប់​មេរោគ​កូវីដ​បាន​ភ្លាមៗ,2021-08-04,Fact Crescendo Cambodia,https://cambodia.factcrescendo.com/can-green-tea-consumption-cure-covid-19/
77,ហេតុអី​កូវីដឆ្លង​ស្លាប់​តែ​ពលរដ្ឋ​ខ្មែរ? ចុះ​យួន និង​ចិន ហេតុ​អី​មិន​ឆ្លង​មិន​ងាប់?,2021-08-04,Fact Crescendo Cambodia,https://cambodia.factcrescendo.com/have-china-and-vietnam-reported-no-covid-19-cases-and-death/
78,សង្វេគ​ដល់​មនុស្ស​ណាស់,2021-08-04,Fact Crescendo Cambodia,https://cambodia.factcrescendo.com/the-image-unrelated-to-covid-19-death-in-cambodia/
79,វៀតណាម​មាន​អ្នក​ស្លាប់​ដោយសារ​កូវីដ​ច្រើន​ណាស់ បង​ប្អូន​ខ្មែរ​យើង​ថែ​រក្សា​សុខភាព​ទាំង​អស់​គ្នា,2021-08-04,Fact Crescendo Cambodia,https://cambodia.factcrescendo.com/a-video-featuring-burial-of-covid-19-bodies-in-indonesia-claimed-as-vietnam/
80,ស្ថានភាព​នៅ​ថៃ មិន​ទាន់​ហួស​ពេល​ទេ​ខ្មែរ​យើង​ទ្រាំ​នៅ​ផ្ទះ​សិន​ទៅ បើ​គ្មាន​ការ​ចាំ​បាច់ មើល​ថៃ​ជា​គំរូ​ទៅ ឆ្លង ១​ថ្ងៃ​ជិត ២០០០០​នាក់ ស្លាប់​មួយ​ថ្ងៃ ២០០​នាក់ សោក​នាដកម្ម ការពារ​ខ្លួន​អ្នក​ស្មើ​នឹង​ការពារ​ក្រុម​គ្រួសារ​អ្នក សូម​កុំ​ជួប​ជុំ​គ្នា​ផឹក​ស៊ី​អី ប្រយ័ត្ន​ស្ដាយ​ក្រោយ ស៊ែរ​តៗ​គ្នា​ផង រូបភាព​ថ្មី​ពី​ថៃ,2021-08-04,Fact Crescendo Cambodia,https://cambodia.factcrescendo.com/are-they-bodies-of-covid-19-victims-in-thailand/
81, Israël wil kinderen chippen om te controleren of ze zich aan de coronamaatregelen houden.,2021-08-03,dpa,https://dpa-factchecking.com/netherlands/210803-99-683246/
82,"“Es un negocio tan grande que en 2004, agencias de EE. UU. en busca de mayor financiamiento cambiaron la definición de pandemia de ‘una infección que se propaga rápidamente y mata a mucha gente’ a ‘una infección que se propaga rápidamente’”. ",2021-08-03,FactCheck.org,https://www.factcheck.org/es/2021/08/scicheck-empresario-publica-mensajes-en-redes-distorsionando-hechos-sobre-la-definicion-de-pandemia/
83,"Ärzte im Landkreis Görlitz geben ihre Praxen auf, um als Impfärzte im Impfzentrum viel mehr Geld zu verdienen.",2021-08-03,Sächsische.de,https://www.saechsische.de/coronavirus/was-aerzte-in-den-impfzentren-verdienen-loebau-corona-5464432-plus.html
84,FACT CHECK: පැය 24 පුරා කොවිඩ් එන්නත්කරණය සිදු කරන ලෝකයේ එකම රට ශ්‍රී ලංකාව ද?,2021-08-03,Fact Crescendo Sri Lanka,https://srilanka.factcrescendo.com/2021/08/03/sl-is-not-the-first-or-only-country-to-open-24-hour-covid-vaccination-centers/
85,"Deze foto is van een giga coronaprotest in Frankrijk.
",2021-08-03,dpa,https://dpa-factchecking.com/netherlands/210727-99-561096/
86,Artikel van AD over belangenverstrengeling van Bill Gates bij coronavaccins. ,2021-08-03,dpa,https://dpa-factchecking.com/netherlands/210727-99-557107/
87,A table shows a list of planned COVID-19 variants in Spanish along with the month of release,2021-08-03,FACTLY,https://factly.in/the-table-showcasing-when-the-future-covid-19-stains-will-be-released-is-fake/
88,LAS VACUNAS COVID-19 PUEDEN PRODUCIR SÍNTOMAS DE PARKINSON Y OTROS TRASTORNOS NEURODEGENERATIVOS,2021-08-02,Fast Check CL,https://www.fastcheck.cl/2021/07/27/las-vacunas-covid-19-pueden-producir-sintomas-de-parkinson-y-otros-trastornos-neurodegenerativos-enganoso/
89,"కోవిడ్ వ్యాక్సిన్లను నిరాకరించినందుకు గాను ఇప్పటికే హైతీ, టాంజానియా, బురుండి, ఐవరీ కోస్ట్, యస్వతిని (ఒకప్పుడు స్వాజిలాండ్) దేశాల అధినేతలు హత్యలకు గురైనారు, మాడగాస్కర్ అధ్యక్షుడిపై హత్యా ప్రయత్నాలు జరుగుతున్నాయి",2021-08-01,FACTLY,https://factly.in/telugu-there-is-no-evidence-that-the-heads-of-these-countries-were-assassinated-for-refusing-covid-19-vaccines/
90,මහින්ද ජයසිංහගේ බිරිඳටත් ඩෙල්ටා ප්‍රභේදය වැළදෙයි | Mahinda Jayasinghe's wife detected with Delta variant,2021-07-31,Factcrescendo Sri Lanka,https://srilanka.factcrescendo.com/2021/07/29/misleading-claims-indicating-mahinda-jayasinghes-wife-is-covid-positive/
91,All the COVID-19 patients admitted to a Palm Beach County hospital had been vaccinated.,2021-07-30,FactCheck.org,https://www.factcheck.org/2021/07/scicheck-covid-19-surges-among-unvaccinated-in-florida-contrary-to-baseless-claims/
92,The opening ceremony of the 2012 London Olympics predicted the COVID-19 pandemic.,2021-07-30,PolitiFact,https://www.politifact.com/factchecks/2021/jul/30/facebook-posts/no-opening-ceremony-2012-london-olympics-didnt-pre/
93,The COVID delta variant is so deadly Biden is restricting travel for Americans into Mexico but is keeping the border open for illegal aliens to walk into our country.,2021-07-30,FactCheck.org,https://www.factcheck.org/2021/07/scicheck-viral-claim-gets-bidens-covid-19-travel-and-immigration-policies-wrong/
94,"Five JetBlue pilots died from the COVID-19 vaccine.
",2021-07-30,PolitiFact,https://www.politifact.com/factchecks/2021/jul/21/facebook-posts/deaths-jetblue-pilots-falsely-connected-covid-19-v/
95,"“Some of you are being injected with saline because it would look too suspicious if everybody died at the same time.”
",2021-07-30,PolitiFact,https://www.politifact.com/factchecks/2021/jul/20/viral-image/no-saline-injections-are-not-part-covid-19-vaccine/
96,"Actriz Mayim Bialik ""rechaza ser vacunada"" contra el COVID-19.",2021-07-29,FactCheck.org,https://www.factcheck.org/es/2021/07/scicheck-mayim-bialik-y-sus-hijos-recibieron-la-vacuna-contra-el-covid-19/
97,"""Texas has the highest COVID positivity rate and case count in the nation.""",2021-07-29,FactCheck.org,https://www.factcheck.org/es/2021/07/scicheck-estadisticas-de-los-cdc-contradicen-declaraciones-de-julian-castro-sobre-el-covid-19-en-texas/
98,"A table shows ""the PLANNED COVID-19 VARIANTS"" and ""when they will be ‘released’ to the media.""",2021-07-29,FactCheck.org,https://www.factcheck.org/2021/07/scicheck-flawed-variant-information-fuels-baseless-covid-19-theory/
99,"Sobre mujeres embarazadas vacunadas contra el COVID-19: ""en los primeros 30 días y de hasta las 20 semanas de embarazo, tuvieron una tasa de un 82% de abortos espontáneos”.",2021-07-28,FactCheck.org,https://www.factcheck.org/es/2021/07/scicheck-estadisticas-preliminares-de-los-cdc-muestran-que-vacunas-contra-el-covid-19-son-seguras-durante-el-embarazo/
100,“Don’t believe the hype that Florida” COVID-19 “numbers are up. It’s a blatant lie.”,2021-07-27,PolitiFact,https://www.politifact.com/factchecks/2021/jul/27/erin-marie-olszewski/claim-rising-florida-covid-19-numbers-are-hype-pan/
101,"Hospital São Lucas-Puc, POA, amanhaceu sem pacientes de covid e fizeram esse lindo vídeo. ""Para tudo há um tempo..."" Lindo vídeo merecem nosso reconhecimento... ",2021-07-27,Boatos.org,https://www.boatos.org/saude/hospital-sao-lucas-puc-poa-amanheceu-sem-pacientes-covid-fez-video.html
102,"""FDA confirms PCR tests not accurate for testing COVID.""",2021-07-26,FactCheck.org,https://www.factcheck.org/2021/07/scicheck-viral-posts-misrepresent-cdc-announcement-on-covid-19-pcr-test/
103,"""The cost of an automobile, it's kind of back to what it was before the pandemic.""",2021-07-23,PolitiFact,https://www.politifact.com/factchecks/2021/jul/23/joe-biden/joe-biden-wrong-when-he-says-prices-new-used-cars-/
104,Says Joe Biden and Kamala Harris distrusted COVID-19 vaccines.,2021-07-23,PolitiFact,https://www.politifact.com/factchecks/2021/jul/23/tiktok-posts/biden-harris-doubted-trump-covid-19-vaccines-not-v/
105,"""Biden y los Dems están yendo a la puerta de su casa para forzarlo a recibir la vacuna"" contra el COVID-19.",2021-07-23,FactCheck.org,https://www.factcheck.org/es/2021/07/scicheck-las-afirmaciones-enganosas-de-greene-sobre-vacunaciones-forzadas-y-muertes-por-vacunacion-contra-el-covid-19/
106,"To prevent spread of COVID-19, ""athletes will be using ‘anti-sex’ beds at the Olympics.""",2021-07-23,FactCheck.org,https://www.factcheck.org/2021/07/scicheck-beds-for-olympic-athletes-were-not-designed-for-covid-19-concerns/
107,The coronavirus can’t be so dangerous because there are no biohazard bins for COVID-19 masks and gloves.,2021-07-23,PolitiFact,https://www.politifact.com/factchecks/2021/jul/22/facebook-posts/why-masks-covid-19-dont-need-go-biohazard-bins/
108,"The delta variant of the coronavirus is ""more deadly.""",2021-07-22,FactCheck.org,https://www.factcheck.org/2021/07/factchecking-bidens-cnn-town-hall-3/
109,"On the origins of the coronavirus, ""all the evidence is pointing that it came from the lab.”",2021-07-22,FactCheck.org,https://www.factcheck.org/2021/07/scicheck-fauci-and-paul-round-2/
110,"“Ten thousand people have recently died. 9,950 of them, thereabouts, are people who hadn’t been vaccinated.""",2021-07-22,PolitiFact,https://www.politifact.com/factchecks/2021/jul/22/joe-biden/fact-checking-joe-bidens-figure-unvaccinated-covid/
111,“You’re not going to get COVID if you have these vaccinations.”,2021-07-22,PolitiFact,https://www.politifact.com/factchecks/2021/jul/22/joe-biden/biden-exaggerates-efficacy-covid-19-vaccines/
112,"A informação de que ser infectado com Covid é 7 vezes mais eficaz que a melhor de todas as vacinas é uma boa notícia para países como o Brasil, em que, por diversas razões, tem uma das populações com maior índice de infectados",2021-07-22,Boatos.org,https://www.boatos.org/saude/ser-infectado-covid-19-protege-7-vezes-mais-que-tomar-qualquer-vacina.html
113,"“If the shot actually saved lives, they’d be priced so high that you literally could not afford them, you know like insulin.”",2021-07-22,PolitiFact,https://www.politifact.com/factchecks/2021/jul/21/viral-image/much-evidence-covid-19-vaccines-save-lives-even-th/
114,"“Unvaccinated, you can get COVID and have over 99% chance of survival. Get vaccinated and you can still get COVID and will still have over 99% chance of survival.”",2021-07-21,PolitiFact,https://www.politifact.com/factchecks/2021/jul/21/tomi-lahren/fact-checking-tomi-lahren-vaccines-and-covid-19-su/
115,"""Otro estudio ha confirmado que la hidroxicloroquina es efectiva en el tratamiento del COVID-19"".",2021-07-21,FactCheck.org,https://www.factcheck.org/es/2021/07/scicheck-no-hay-nuevas-revelaciones-sobre-la-hidroxicloroquina-y-el-covid-19/
116,"Coronavirus was al in 1950 bekend, Fauci vroeg in 2004 octrooi aan op coronavaccins.",2021-07-21,dpa,https://dpa-factchecking.com/netherlands/210721-99-459863
117,"In “2004, US agencies seeking more funding changed the definition of pandemic from ‘rapidly spreading infection that kills a lot of people’ to ‘rapidly spreading infection.’”",2021-07-21,FactCheck.org,https://www.factcheck.org/2021/07/scicheck-businessmans-social-media-post-distorts-facts-on-definition-of-a-pandemic/
118,"Actress Mayim Bialik ""refuses to vaccinate"" against COVID-19.",2021-07-20,FactCheck.org,https://www.factcheck.org/2021/07/scicheck-mayim-bialik-and-sons-got-covid-19-vaccine/
119,"POLÍCIA FEDERAL DO AMAZONAS, DESENTERROU 26 CAIXÕES CHEIOS DE PEDRAS! AS PEDRAS MORRERAM DE COVID-19!",2021-07-20,Boatos.org,https://www.boatos.org/saude/policia-federal-desenterra-26-caixoes-pedras-vitimas-covid-19.html
120,Claim: misinformation shared as Paris people protested against corona vaccination,2021-07-20,Fact Crescendo ,https://tamil.factcrescendo.com/misinformation-shared-as-paris-people-protested-against-corona-vaccination/
121,"""Texas has the highest COVID positivity rate and case count in the nation.""",2021-07-19,FactCheck.org,https://www.factcheck.org/2021/07/scicheck-cdc-data-contradict-castros-texas-covid-19-claims/
122,FACT CHECK: රට පුරා සිදුවන වැඩ වර්ජන හේතුවෙන් ඇතිවූ තත්ත්වයක් ද?,2021-07-19,Fact Crescendo Sri Lanka,https://srilanka.factcrescendo.com/2021/07/19/covid-deaths-in-myanmar-shared-as-in-deaths-due-to-protests-in-sri-lanka/
