checked_link,countries,date,id,justify,label,poynter_link,source,title
https://piaui.folha.uol.com.br/lupa/2020/07/08/verificamos-agua-sanitaria-covid/,Brazil,2020-07-08 00:00:00,435,explanation the novel coronavirus cannot enter a house through the sewer no health authorities have made this recommendation,FALSE,https://www.poynter.org/?ifcn_misinformation=health-authorities-recommend-that-you-throw-a-teaspoon-of-bleach-inside-every-toilet-sink-and-drain-this-helps-preventing-the-sars-cov-2-to-enter-your-house-through-the-sewer, Agência Lupa, health authorities recommend that you throw a teaspoon of bleach inside every toilet sink and drain this helps preventing the sarscov2 to enter your house through the sewer
https://www.aosfatos.org/noticias/chas-de-boldo-do-chile-e-de-quina-quina-nao-previnem-nem-curam-covid-19/,Brazil,2020-06-19 00:00:00,436,explanation according to the brazilian ministry of health  no type of infusion is effective against infection with the new coronavirus the ministry and the who world health organization emphasize that there is still no specific medicine or treatment for the disease,FALSE,https://www.poynter.org/?ifcn_misinformation=boldo-tea-and-quina-quina-tea-prevent-and-even-cure-covid-19, Aos Fatos, boldo tea and quina quina tea prevent and even cure covid19
https://politica.estadao.com.br/blogs/estadao-verifica/trio-de-remedios-indicado-em-redes-sociais-nao-tem-eficacia-comprovada-contra-coronavirus/,Brazil,2020-06-18 00:00:00,437,explanation health authorities say there is still no known cure for covid19,FALSE,https://www.poynter.org/?ifcn_misinformation=azithromycin-nitazoxanide-and-ivermectin-cure-covid-19-if-taken-when-symptoms-are-first-noticed, Estadão Verifica, azithromycin nitazoxanide and ivermectin cure covid19 if taken when symptoms are first noticed
https://politica.estadao.com.br/blogs/estadao-verifica/protocolo-de-uso-da-cloroquina-nao-aumentou-o-numero-de-pacientes-recuperados-de-covid-19-no-brasil/,Brazil,2020-06-18 00:00:00,438,explanation the percentage of people who recovered from covid19 wasnt changed by the new protocol,FALSE,https://www.poynter.org/?ifcn_misinformation=after-the-brazilian-ministry-of-health-started-using-an-early-stage-chloroquine-protocol-the-number-of-patients-recovered-from-covid-19-increased, Estadão Verifica, after the brazilian ministry of health started using an early stage chloroquine protocol the number of patients recovered from covid19 increased
https://politica.estadao.com.br/blogs/estadao-verifica/parceria-para-vacina-contra-a-covid-19-nao-foi-firmada-por-doria-no-ano-passado/,Brazil,2020-06-18 00:00:00,439,explanation discussions about a partnership to develop a covid19 vaccine started in april  2020,FALSE,https://www.poynter.org/?ifcn_misinformation=the-governor-of-the-state-of-sao-paulo-signed-a-partnership-to-produce-a-vaccine-against-covid-19-in-2019, Estadão Verifica, the governor of the state of são paulo signed a partnership to produce a vaccine against covid19 in 2019
https://piaui.folha.uol.com.br/lupa/2020/06/18/verificamos-joice-sem-mascara-covid/,Brazil,2020-06-18 00:00:00,440,explanation the photo was taken in march 2  2020  when hasselmann received a hysterectomy,FALSE,https://www.poynter.org/?ifcn_misinformation=a-photo-of-joice-hasselmann-brazilian-federal-deputy-representative-who-recently-was-diagnosed-with-covid-19-walking-on-a-hospital-corridor-without-a-mask-the-caption-states-she-is-faking-the-dis, Agência Lupa, a photo of joice hasselmann brazilian federal deputy representative who recently was diagnosed with covid19 walking on a hospital corridor without a mask the caption states she is faking the disease
https://piaui.folha.uol.com.br/lupa/2020/06/18/verificamos-vacina-sinovac-macacos/,Brazil,2020-06-18 00:00:00,441,explanation the first and second phases of clinical trials are undergoing in china  with human subjects,FALSE,https://www.poynter.org/?ifcn_misinformation=coronavac-a-vaccine-that-is-being-developed-in-china-and-will-be-tested-in-brazil-was-only-tested-on-monkeys, Agência Lupa, coronavac a vaccine that is being developed in china and will be tested in brazil was only tested on monkeys
https://piaui.folha.uol.com.br/lupa/2020/06/18/verificamos-vacina-gates-chinesa/,Brazil,2020-06-18 00:00:00,442,explanation coronavac and ino4800  the one being funded by gates  are different vaccines  being developed by different companies in different countries  with different technologies,FALSE,https://www.poynter.org/?ifcn_misinformation=coronavac-a-vaccine-that-is-being-developed-in-china-and-will-be-tested-in-brazil-is-being-funded-by-bill-gates, Agência Lupa, coronavac a vaccine that is being developed in china and will be tested in brazil is being funded by bill gates
https://piaui.folha.uol.com.br/lupa/2020/06/18/verificamos-china-multinacionais-covid/,Brazil,2020-06-18 00:00:00,443,explanation all these companies are partly owned by chinese corporations  in some cases controlled  but all these deals went through before covid19 was discovered,FALSE,https://www.poynter.org/?ifcn_misinformation=while-the-world-was-worried-with-covid-19-chinese-companies-were-able-to-purchase-volvo-pirelli-thomas-cook-and-part-of-mercedes-benz, Agência Lupa, while the world was worried with covid19 chinese companies were able to purchase volvo pirelli thomas cook and part of mercedes benz
https://piaui.folha.uol.com.br/lupa/2020/06/18/verificamos-oms-coronavac-teste/,Brazil,2020-06-18 00:00:00,444,explanation the vaccine is currently being tested in china,FALSE,https://www.poynter.org/?ifcn_misinformation=coronavac-vaccine-that-is-being-developed-in-china-and-will-be-tested-in-brazil-was-not-tested-anywhere-else-in-the-world, Agência Lupa, coronavac vaccine that is being developed in china and will be tested in brazil was not tested anywhere else in the world
https://piaui.folha.uol.com.br/lupa/2020/06/18/verificamos-foto-amigdalas-relacao-covid/,Brazil,2020-06-18 00:00:00,445,explanation the picture is from 1958  from a patient infected with straptococcus bacteria amygdalitis is not a covid19 symptom  although it may occur as a result of secondary infection,FALSE,https://www.poynter.org/?ifcn_misinformation=two-photos-one-of-a-swollen-amygdala-the-other-a-healthy-one-the-caption-says-the-first-one-is-from-a-covid-19-patient, Agência Lupa, two photos one of a swollen amygdala the other a healthy one the caption says the first one is from a covid19 patient
https://piaui.folha.uol.com.br/lupa/2020/06/19/verificamos-pandemia-do-medo-c-s-lewis/,Brazil,2020-06-18 00:00:00,446,explanation the text was not written by c s lewis  but by a christian activist in 2020,FALSE,https://www.poynter.org/?ifcn_misinformation=a-text-by-c-s-lewis-from-1942-talks-about-a-pandemic-of-fear-it-says-the-devil-took-many-souls-to-hell-because-they-became-too-attached-to-their-earthly-lives-through-fear, Agência Lupa, a text by c s lewis from 1942 talks about a pandemic of fear it says the devil took many souls to hell because they became too attached to their earthly lives through fear
https://piaui.folha.uol.com.br/lupa/2020/06/17/verificamos-dinheiro-secretario-saude/,Brazil,2020-06-17 00:00:00,447,explanation the video actually shows a police raid on other police officers accused of drug trafficking not related to the health secretary,FALSE,https://www.poynter.org/?ifcn_misinformation=the-federal-police-found-thousands-of-reais-inside-the-house-of-para-state-health-secretary-this-money-was-supposed-to-go-to-covid-19-related-equipment, Agência Lupa, the federal police found thousands of reais inside the house of pará state health secretary this money was supposed to go to covid19related equipment
https://www.aosfatos.org/noticias/foto-de-joice-hasselmann-em-hospital-e-de-marco-e-nao-tem-relacao-com-covid-19/,Brazil,2020-06-18 00:00:00,448,explanation the image was recorded on march 2  when she was recovering from a hysterectomy  surgery for complete removal of the uterus,FALSE,https://www.poynter.org/?ifcn_misinformation=joice-hasselmann-brazilian-federal-deputy-appears-without-a-mask-in-a-photo-in-the-hospital-even-after-a-positive-diagnosis-of-covid-19, Aos Fatos, joice hasselmann brazilian federal deputy appears without a mask in a photo in the hospital even after a positive diagnosis of covid19
https://piaui.folha.uol.com.br/lupa/2020/06/17/verificamos-foto-assaltantes-testes-covid-19/,Brazil,2020-06-17 00:00:00,449,explanation the people shown in the picture are workers from the electricity company  not burglars or healthcare professionals the photo was taken in 2018,FALSE,https://www.poynter.org/?ifcn_misinformation=burglars-are-pretending-to-be-healthcare-professionals-they-visit-houses-offering-free-covid-19-tests-and-take-the-opportunity-to-ransack-homes, Agência Lupa, burglars are pretending to be healthcare professionals they visit houses offering free covid19 tests and take the opportunity to ransack homes
https://www.aosfatos.org/noticias/prefeito-de-sao-paulo-nao-proibiu-uso-de-hidroxicloroquina-nem-disse-que-tomou-medicamento/,Brazil,2020-06-25 00:00:00,450,explanation the only drug the mayor has claimed to have taken in his treatment is azithromycin  an antibiotic furthermore  the municipal government of são paulo never banned the use of chloroquine the mayor even announced in april that the drug would be used in municipal hospitals in the city  even without scientific proof of its effectiveness,FALSE,https://www.poynter.org/?ifcn_misinformation=mayor-of-sao-paulo-diagnosed-with-covid-19-used-chloroquine-the-same-drug-that-was-banned-by-the-municipal-government, Aos Fatos, mayor of são paulo diagnosed with covid19 used chloroquine the same drug that was banned by the municipal government
https://piaui.folha.uol.com.br/lupa/2020/06/17/verificamos-video-ceara-decreto/,Brazil,2020-06-17 00:00:00,451,explanation the video was dubbed  but  because he wears a mask  its not easy to notice originally  he explained the situation in a professional manner,FALSE,https://www.poynter.org/?ifcn_misinformation=a-video-shows-camilo-santana-governor-of-ceara-in-brazil-saying-expletives-to-explain-why-he-is-prorrogating-lockdown-measures, Agência Lupa, a video shows camilo santana governor of ceará in brazil saying expletives to explain why he is prorrogating lockdown measures
https://www.aosfatos.org/noticias/e-falso-que-hospitais-recebem-r-18-mil-para-cada-registro-de-obito-com-suspeita-de-covid-19/,Brazil,2020-06-25 00:00:00,452,explanation the brazilian ministry of health  the state government of rio grande do sul and the city hall say that transfers are calculated based on the size of the population in each location and the level of complexity of health equipment the volume of deaths or suspects of new coronavirus infections isnt taken into account,FALSE,https://www.poynter.org/?ifcn_misinformation=brazilian-hospitals-receive-r-18000-for-each-death-registered-with-suspected-covid-19, Aos Fatos, brazilian hospitals receive r 18000 for each death registered with suspected covid19
https://www.aosfatos.org/noticias/e-falso-que-hospital-em-fortaleza-fechou-ala-de-covid-19-por-falta-de-pacientes/,Brazil,2020-06-24 00:00:00,453,explanation the images were recorded on june 17 at the ecu emergency care unit in the region  which  despite receiving patients with the disease  does not have an exclusive ward for them that day  there were four suspected cases of infection at the site and officials celebrated the drop in patient numbers,FALSE,https://www.poynter.org/?ifcn_misinformation=hospital-in-brazilian-city-of-fortaleza-closes-covid-19-ward-due-to-lack-of-patients, Aos Fatos, hospital in brazilian city of fortaleza closes covid19 ward due to lack of patients
https://politica.estadao.com.br/blogs/estadao-verifica/e-falso-que-a-covid-19-seja-uma-trombose-causada-por-bacteria/,Brazil,2020-06-25 00:00:00,454,explanation covid19 is a respiratory disease caused by the sarscov2 virus there is still no cure  according to the world health organization who,FALSE,https://www.poynter.org/?ifcn_misinformation=covid-19-is-a-thrombosis-caused-by-bacteria-the-cure-was-found-in-italy, Estadão Verifica, covid19 is a thrombosis caused by bacteria the cure was found in italy
https://www.aosfatos.org/noticias/e-falso-que-video-mostre-funcionaria-de-loterica-roubando-auxilio-emergencial-de-cliente/,Brazil,2020-06-24 00:00:00,455,explanation the video was recorded in december 2018 and is unrelated to pandemic emergency aid,FALSE,https://www.poynter.org/?ifcn_misinformation=lottery-employee-is-recorded-stealing-covid-19-emergency-federal-aid-from-client-in-brazil, Aos Fatos, lottery employee is recorded stealing covid19 emergency federal aid from client in brazil
https://maldita.es/malditaciencia/2020/06/24/que-puedes-hacer-para-aliviar-un-poco-la-incomodidad-de-llevar-mascarilla/,Spain- Brazil,2020-06-24 00:00:00,456,explanation it is a hoax the image shared is from the vila formosa cemetery in são paulo  the largest in brazil  and the picture used is actually an illustration published in an image repository,FALSE,https://www.poynter.org/?ifcn_misinformation=a-publication-comparing-two-photos-and-claiming-that-the-images-of-cemeteries-where-people-who-died-from-covid-19-are-buried-are-recorded-on-a-filming-set-with-chroma-and-subsequently-edited, Maldita.es, a publication comparing two photos and claiming that the images of cemeteries where people who died from covid19 are buried are recorded on a filming set with chroma and subsequently edited
https://www.aosfatos.org/noticias/decisao-da-fda-nao-amplia-uso-de-cloroquina-para-tratamento-da-covid-19-nos-eua/,Brazil,2020-06-24 00:00:00,457,explanation according to us law  once a drug has been approved by the fda for a particular use or disease  it can also be prescribed for other purposes at the doctors discretion  it is called an offlabel prescription in the case of chloroquine and hydroxychloroquine  they are already approved to treat malaria  lupus and rheumatoid arthritis the authorization for emergency use in hospitals  in practice  meant that the fda gave a favorable opinion to the use of the substances  considering them promising in the fight against the new coronavirus,FALSE,https://www.poynter.org/?ifcn_misinformation=by-revoking-the-permission-to-use-chloroquine-in-hospitalized-patients-the-fda-expanded-the-use-of-the-drug-in-the-usa, Aos Fatos, by revoking the permission to use chloroquine in hospitalized patients the fda expanded the use of the drug in the usa
https://www.aosfatos.org/noticias/nao-ha-evidencias-de-que-uso-prolongado-de-mascaras-torna-o-sangue-acido/,Brazil,2020-06-23 00:00:00,458,explanation the process  called hypercapnia  actually occurs when a large amount of co₂ is inhaled  but  according to the brazilian ministry of health and a specialist who talked to aos fatos  this wouldnt happen with the masks recommended today  as they have pores that allow gas exchange in breathing,FALSE,https://www.poynter.org/?ifcn_misinformation=doctor-says-on-video-that-prolonged-use-of-masks-acidifies-the-blood, Aos Fatos, doctor says on video that prolonged use of masks acidifies the blood
https://politica.estadao.com.br/blogs/estadao-verifica/e-falso-que-repasses-a-estados-estejam-relacionados-ao-numero-de-mortos-pelo-novo-coronavirus/,Brazil,2020-06-22 00:00:00,459,explanation there is no record of any investigation into the alleged fraud government transfers are not related to the number of deaths by covid19,FALSE,https://www.poynter.org/?ifcn_misinformation=a-video-of-a-nurse-claiming-that-60-percent-of-covid-19-victims-died-from-other-diseases-and-that-public-authorities-are-increasing-the-numbers-to-receive-more-money, Estadão Verifica, a video of a nurse claiming that 60 percent of covid19 victims died from other diseases and that public authorities are increasing the numbers to receive more money
https://www.aosfatos.org/noticias/e-falso-que-oms-disse-que-coronavac-nao-foi-testada-em-nenhum-lugar-do-mundo/,Brazil,2020-06-19 00:00:00,460,explanation the vaccine has already undergone two phases of testing and was administered to 744 chinese people,FALSE,https://www.poynter.org/?ifcn_misinformation=who-says-coronavac-vaccine-produced-by-sinovac-biotech-hasnt-been-tested-anywhere-in-the-world-before-brazil, Aos Fatos, who says coronavac vaccine produced by sinovac biotech hasnt been tested anywhere in the world before brazil
https://politica.estadao.com.br/blogs/estadao-verifica/uso-da-cloroquina-nao-explica-a-situacao-da-pandemia-no-senegal/,Brazil,2020-06-19 00:00:00,461,explanation senegal uses chloroquine as a treatment for covid19 doctor mussa seydi defends the drug  but says it is not the only reason why deaths are such low,FALSE,https://www.poynter.org/?ifcn_misinformation=senegalese-doctor-says-chloroquine-is-the-secret-for-a-very-low-number-of-deaths-by-covid-19-in-senegal, Estadão Verifica, senegalese doctor says chloroquine is the secret for a very low number of deaths by covid19 in senegal
https://piaui.folha.uol.com.br/lupa/2020/06/19/verificamos-trump-supremo-pandemia/,Brazil,2020-06-19 00:00:00,462,explanation trump did not mention in any occasion the brazilian supreme court or governors  the entire quote is a complete fabrication,FALSE,https://www.poynter.org/?ifcn_misinformation=donald-trump-said-brazil-is-the-only-country-in-which-the-supreme-court-is-hampering-the-national-governments-ability-to-deal-with-covid-19-also-he-criticized-brazilian-state-governors, Agência Lupa, donald trump said brazil is the only country in which the supreme court is hampering the national governments ability to deal with covid19 also he criticized brazilian state governors
https://www.aosfatos.org/noticias/enfermeiro-engana-ao-dizer-em-video-que-estados-e-municipios-faturam-com-mortes-por-covid-19/,Brazil,2020-06-19 00:00:00,463,explanation the extra resource for combating the pandemic provided by the brazilian ministry of health varies according to the size of the population and the complexity of the service provided in the health units  not by the volume of deaths in the region,FALSE,https://www.poynter.org/?ifcn_misinformation=nurse-says-brazilian-states-and-municipalities-earn-federal-funding-for-every-death-recorded-for-covid-19, Aos Fatos, nurse says brazilian states and municipalities earn federal funding for every death recorded for covid19
https://www.aosfatos.org/noticias/azitromicina-ivermectina-e-nitazoxanida-nao-tem-eficacia-comprovada-contra-covid-19/,Brazil,2020-06-19 00:00:00,464,explanation there is still no effective remedy against the infection  according to scientists  medical entities and health authorities in addition  selfmedication with these compounds can pose health risks,FALSE,https://www.poynter.org/?ifcn_misinformation=when-symptoms-of-covid-19-appear-people-should-take-azithromycin-ivermectin-and-anitta, Aos Fatos, when symptoms of covid19 appear people should take azithromycin ivermectin and anitta
https://piaui.folha.uol.com.br/lupa/2020/06/19/verificamos-doria-vacina-idosos/,Brazil,2020-06-19 00:00:00,465,explanation doria never said that the eligibility criteria for volunteers is not decided by state governors  but by the company and their partners in brazil  instituto butantan these criteria have not been fixed yet paying medical research subjects is illegal in brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=joao-doria-governor-of-sao-paulo-said-coronavac-the-chinese-vaccine-that-will-be-tested-in-brazil-will-be-tested-only-on-elderly-people-who-will-receive-1-5-thousand-reais-around-250-american-do, Agência Lupa, joão doria governor of são paulo said coronavac the chinese vaccine that will be tested in brazil will be tested only on elderly people who will receive 15 thousand reais around 250 american dollars
https://piaui.folha.uol.com.br/lupa/2020/06/17/verificamos-saco-defuntos-sp/,Brazil,2020-06-17 00:00:00,466,explanation the video shows a police officer in amazonas who invaded a hospital because he thought his mother was about to be buried alive he watched a disinformative video on whatsapp about a woman who was  allegedly  put inside a corpse bag while still breathing  and thought it was his mother because they wore the same dress this particular video has been previously debunked too,FALSE,https://www.poynter.org/?ifcn_misinformation=a-police-officer-from-sao-paulo-rescued-his-mother-while-she-was-about-to-be-buried-alive, Agência Lupa, a police officer from são paulo rescued his mother while she was about to be buried alive
https://voxukraine.org/uk/nepravda-brazilski-deputati-vikrili-likarnyu-yaka-stverdzhuvala-shho-u-nij-likuyetsya-5000-hvorih/,Ukraine- Brazil,2020-06-17 00:00:00,467,explanation the video shows the mps visit to the unfinished field hospital  where no one is being treated yet,FALSE,https://www.poynter.org/?ifcn_misinformation=brazilian-mps-revealed-the-hospital-claiming-it-treats-5000-covid-19-patients, VoxCheck, brazilian mps revealed the hospital claiming it treats 5000 covid19 patients
https://politica.estadao.com.br/blogs/estadao-verifica/e-falso-que-stf-tenha-sido-responsavel-pela-soltura-de-32-mil-presos-por-causa-da-covid-19/,Brazil,2020-06-16 00:00:00,468,explanation decision to take non violent prisoners into home prison is up to state courts there was a recommendation from national justice council to do it so in order to prevent mass contaminations of covid19 inside prisons  but it was not a recommendation from the supreme court,FALSE,https://www.poynter.org/?ifcn_misinformation=supreme-court-released-32000-prisoners-because-of-covid-19, Estadão Verifica, supreme court released 32000 prisoners because of covid19
https://www.aosfatos.org/noticias/e-falso-que-policia-apreendeu-dinheiro-na-casa-do-secretario-de-saude-de-belem/,Brazil,2020-06-17 00:00:00,469,explanation the video was recorded during a police operation in the city of barcarena in the brazilian state of pará against six military police officers accused of embezzling seized cocaine,FALSE,https://www.poynter.org/?ifcn_misinformation=video-shows-police-seizing-money-diverted-from-respirators-at-the-home-of-the-health-secretary-of-the-brazilian-city-of-belem, Aos Fatos, video shows police seizing money diverted from respirators at the home of the health secretary of the brazilian city of belém
https://piaui.folha.uol.com.br/lupa/2020/06/15/verificamos-doria-vacina-butantan/,Brazil,2020-06-15 00:00:00,470,explanation doria never said he signed a contract with sinovac in 2019 what he actually said is that the partnership between sinovac and the state government of são paulo to test a covid19 vaccine  signed in june 2020  was only possible because a commercial representation was set up in shanghai on august 2019,FALSE,https://www.poynter.org/?ifcn_misinformation=joao-doria-governor-of-sao-paulo-signed-a-contract-with-sinovac-to-develop-a-vaccine-against-covid-19-in-august-therefore-he-knew-all-about-the-disease-and-is-part-of-a-chinese-conspiracy, Agência Lupa, joão doria governor of são paulo signed a contract with sinovac to develop a vaccine against covid19 in august therefore he knew all about the disease and is part of a chinese conspiracy
https://politica.estadao.com.br/blogs/estadao-verifica/e-falso-que-ministerio-da-saude-tenha-determinado-mudanca-no-registro-de-mortes-suspeitas-de-covid-19/,Brazil,2020-06-15 00:00:00,471,explanation health ministery denies the minister said that also states that cases in which covid19 wasnt confirmed yet are classified as cases under investigation in that sense  they do not get countered on death toll,FALSE,https://www.poynter.org/?ifcn_misinformation=brazils-health-minister-says-cases-with-no-confirmation-of-covid-19-wont-be-considered-on-death-toll, Estadão Verifica, brazils health minister says cases with no confirmation of covid19 wont be considered on death toll
https://politica.estadao.com.br/blogs/estadao-verifica/stf-nao-barrou-atendimento-a-pacientes-com-covid-19-em-hospitais-militares/,Brazil,2020-06-15 00:00:00,472,explanation a decision in that sense was taken by a federal court  not the supreme court also  it determined that opening army hospitals for common population is a decision that has to come from governors and mayors  not from judiciary,FALSE,https://www.poynter.org/?ifcn_misinformation=brazilian-supreme-court-denied-order-for-army-hospitals-to-treat-covid-19-patients, Estadão Verifica, brazilian supreme court denied order for army hospitals to treat covid19 patients
https://www.aosfatos.org/noticias/e-falso-que-doria-fechou-contrato-com-chineses-em-2019-para-vacina-contra-o-novo-coronavirus/,Brazil,2020-06-15 00:00:00,473,explanation the agreement between the government of são paulo and chinas sinovac biotech was signed on june 10 2020 in august 2019  the são paulo government just opened a commercial office in shanghai,FALSE,https://www.poynter.org/?ifcn_misinformation=governor-of-sao-paulo-said-he-signed-a-contract-with-china-for-the-production-of-a-coronavirus-vaccine-in-august-2019-which-proves-that-the-pandemic-is-a-scam, Aos Fatos, governor of são paulo said he signed a contract with china for the production of a coronavirus vaccine in august 2019 which proves that the pandemic is a scam
https://piaui.folha.uol.com.br/lupa/2020/06/12/verificamos-rapaz-reanimar-covid/,Brazil,2020-06-12 00:00:00,474,explanation the photo is true and current  but it was taken in mexico,FALSE,https://www.poynter.org/?ifcn_misinformation=photo-of-a-man-trying-to-ressurect-his-grandmother-through-mouth-to-mouth-breathing-according-to-the-caption-the-photo-was-taken-in-minas-gerais-brazil, Agência Lupa, photo of a man trying to ressurect his grandmother through mouthtomouth breathing according to the caption the photo was taken in minas gerais brazil
https://piaui.folha.uol.com.br/lupa/2020/06/12/verificamos-h1n1-covid-mortes/,Brazil,2020-06-12 00:00:00,475,explanation officially  18 thousand deaths were confirmed during the h1n1 pandemic currently  more than 400 thousand deaths have been confirmed for covid19,FALSE,https://www.poynter.org/?ifcn_misinformation=h1n1-caused-more-deaths-during-the-2009-pandemic-than-covid-19-yet-nobody-talked-about-it, Agência Lupa, h1n1 caused more deaths during the 2009 pandemic than covid19 yet nobody talked about it
https://www.aosfatos.org/noticias/projeto-aprovado-pela-camara-nao-obriga-usar-mascara-dentro-de-casa/,Brazil,2020-06-12 00:00:00,476,explanation in fact  the text of the law project states that the obligation only applies to public spaces or private places accessible to the public such as shops and churches,FALSE,https://www.poynter.org/?ifcn_misinformation=project-approved-by-the-brazilian-chamber-of-deputies-requires-the-use-of-masks-inside-homes, Aos Fatos, project approved by the brazilian chamber of deputies requires the use of masks inside homes
https://politica.estadao.com.br/blogs/estadao-verifica/post-distorce-informacoes-sobre-eficacia-da-ivermectina/,Brazil,2020-06-12 00:00:00,477,explanation doctor supports the use of the drug to treat patients with covid19 but denies that it is the cure for the disease also  the person whos quoted said posts and bloggers exagerated what he had said about the drug,FALSE,https://www.poynter.org/?ifcn_misinformation=ivermectin-is-the-cure-for-covid-19, Estadão Verifica, ivermectin is the cure for covid19
https://politica.estadao.com.br/blogs/estadao-verifica/foto-de-aniversario-de-haddad-e-tirada-de-contexto-para-acusar-petista-de-furar-quarentena/,Brazil,2020-06-12 00:00:00,478,explanation photo is from 2019,FALSE,https://www.poynter.org/?ifcn_misinformation=former-brazilian-presidential-candidate-fernando-haddad-celebrates-his-birthday-with-a-bunch-of-guests-during-the-covid-19-pandemic, Estadão Verifica, former brazilian presidential candidate fernando haddad celebrates his birthday with a bunch of guests during the covid19 pandemic
https://politica.estadao.com.br/blogs/estadao-verifica/fala-da-oms-sobre-transmissao-por-assintomaticos-e-distorcida-nas-redes/,Brazil,2020-06-11 00:00:00,479,explanation interview with maria van kerkhove  oms technique director  was misunderstood she said they dont know yet how covid19 is transmitted from people without symptons she said studies about it are rare  but it was understood that transmition from people without symptons was rare oms came one day after to state clearly that people with no symptons sure can transmite the disease,FALSE,https://www.poynter.org/?ifcn_misinformation=oms-says-people-infected-with-covid-19-without-symptons-do-not-transmit-the-disease, Estadão Verifica, oms says people infected with covid19 without symptons do not transmit the disease
https://politica.estadao.com.br/blogs/estadao-verifica/joao-doria-nao-falou-de-duplicidade-nas-mortes-de-covid-19/,Brazil,2020-06-11 00:00:00,480,explanation this rumour was invented  the governor never said that,FALSE,https://www.poynter.org/?ifcn_misinformation=sao-paulos-governor-joao-doria-admits-deaths-caused-by-covid-19-are-recorded-twice, Estadão Verifica, são paulos governor joão doria admits deaths caused by covid19 are recorded twice
https://politica.estadao.com.br/blogs/estadao-verifica/automedicacao-em-casos-de-covid-19-e-perigosa-nao-siga-receitas-de-redes-sociais/,Brazil,2020-06-05 00:00:00,481,explanation both drugs are effective in vitro but up to now have failed to cure covid19 on people,FALSE,https://www.poynter.org/?ifcn_misinformation=azithromycin-and-ivermectin-are-efficient-medicines-to-cure-covid-19, Estadão Verifica, azithromycin and ivermectin are efficient medicines to cure covid19
https://piaui.folha.uol.com.br/lupa/2020/06/05/verificamos-hospital-de-campanha-do-anhembi-vazio/,Brazil,2020-06-05 00:00:00,482,explanation this video is a 3minute edit of a longer video  in which the installations were shown in the original video  it is clearly stated that the wing is only being kept as a backup  in case the number of cases grow this part was cut the hospital currently has more than 400 patients in it,FALSE,https://www.poynter.org/?ifcn_misinformation=the-anhembi-field-hospital-in-sao-paulo-brasil-is-empty-a-video-allegedly-proves-it, Agência Lupa, the anhembi field hospital in são paulo brasil is empty a video allegedly proves it
https://piaui.folha.uol.com.br/lupa/2020/06/05/verificamos-tasuku-honjo-nobel-coronavirus-laboratorio/,Brazil,2020-06-05 00:00:00,483,explanation honjo himself publicly denied ever saying that he never worked in wuhan,FALSE,https://www.poynter.org/?ifcn_misinformation=tasuku-honjo-nobel-prize-winner-stated-that-the-sars-cov-2-was-made-in-a-lab-in-wuhan-where-he-used-to-work, Agência Lupa, tasuku honjo nobel prize winner stated that the sarscov2 was made in a lab in wuhan where he used to work
https://politica.estadao.com.br/blogs/estadao-verifica/publicacao-distorce-informacoes-sobre-protocolos-para-uso-de-medicamentos-contra-a-covid-19/,Brazil,2020-06-05 00:00:00,484,explanation there is no scientific evidence about efficacy of chloroquine and other drugs descripted on video,FALSE,https://www.poynter.org/?ifcn_misinformation=brazilia-president-jair-bolsonaro-was-right-about-efficacy-of-chloroquine, Estadão Verifica, brazilia president jair bolsonaro was right about efficacy of chloroquine
https://piaui.folha.uol.com.br/lupa/2020/06/04/verificamos-renata-vasconcellos-covid/,Brazil,2020-06-04 00:00:00,485,explanation she did not contract covid19 although she did not anchor jornal nacional on monday and tuesday june 1 and 2  she returned to the stand on june 3 she was gone for only 5 days  while the mandatory quarantine is of 14 days both her and globo denied it,FALSE,https://www.poynter.org/?ifcn_misinformation=renata-vasconcellos-one-of-brazils-most-famous-news-anchor-contracted-covid-19, Agência Lupa, renata vasconcellos one of brazils most famous news anchor contracted covid19
https://piaui.folha.uol.com.br/lupa/2020/06/04/verificamos-primeira-dama-unimed-hidroxicloroquina/,Brazil,2020-06-04 00:00:00,486,explanation this alledged protocol is not applied by the cias hospital  where she was treated for covid19 and released after four days this information was confirmed by unimed vitória  who manages the hospital,FALSE,https://www.poynter.org/?ifcn_misinformation=maria-virginia-casagrande-first-lady-of-the-brazilian-state-of-espirito-santo-was-cured-of-covid-19-after-being-treated-with-a-protocol-of-hydroxychloroquine-and-azithromycin, Agência Lupa, maria virgínia casagrande first lady of the brazilian state of espirito santo was cured of covid19 after being treated with a protocol of hydroxychloroquine and azithromycin
https://piaui.folha.uol.com.br/lupa/2020/06/03/verificamos-belem-nao-teve-nenhuma-morte-covid-19/,Brazil,2020-06-03 00:00:00,487,explanation according to the local health services  11 people died of covid19 on these two days numbers are not final,FALSE,https://www.poynter.org/?ifcn_misinformation=there-were-no-covid-19-deaths-in-belem-brazil-on-may-30-and-may-31, Agência Lupa, there were no covid19 deaths in belém brazil on may 30 and may 31
